1node1	2node2	3port	4operation	5startwave	6bandwidth
1	0	6	3	279	2
3	0	5	3	17	5
0	1	0	1	10	1
2	1	4	2	191	6
2	3	7	2	133	7
3	2	5	2	296	5
2	1	1	2	251	6
0	1	0	1	26	5
1	0	4	3	219	2
3	0	4	3	27	5
3	2	5	2	43	9
3	2	2	2	18	8
1	0	5	3	57	9
1	2	1	2	273	9
0	3	0	1	79	1
3	2	6	2	279	6
1	2	2	2	311	8
1	2	3	2	180	9
0	1	0	1	201	1
2	3	1	2	16	8
3	0	5	3	201	3
3	0	5	3	51	4
1	2	4	2	212	4
0	1	0	1	234	10
1	3	4	2	280	4
3	2	3	2	142	3
1	0	1	3	130	6
1	3	6	2	177	2
3	1	2	2	296	7
3	2	7	2	210	10
3	2	3	2	213	8
1	2	2	2	178	5
0	1	0	1	33	8
0	1	0	1	20	3
3	1	1	2	103	7
2	0	7	3	249	7
3	2	4	2	294	9
3	1	5	2	195	1
2	3	6	2	101	1
2	3	7	2	78	3
2	0	7	3	186	3
2	1	7	2	297	6
3	2	2	2	42	1
1	0	7	3	198	9
0	2	0	1	111	1
2	1	5	2	166	8
0	2	0	1	23	9
3	1	6	2	247	6
0	2	0	1	198	8
2	3	7	2	172	9
2	0	3	3	307	10
1	0	6	3	159	5
3	2	5	2	168	1
1	3	1	2	18	8
3	0	5	3	176	4
3	1	5	2	311	9
0	2	0	1	270	8
2	0	6	3	129	4
2	1	2	2	161	6
2	0	2	3	227	8
1	3	5	2	234	10
1	3	2	2	197	7
0	2	0	1	90	5
2	3	3	2	296	1
3	2	7	2	98	9
1	0	7	3	135	5
3	2	6	2	279	5
1	2	2	2	162	10
2	1	3	2	110	5
3	0	2	3	152	7
0	2	0	1	120	10
3	0	4	3	41	2
0	1	0	1	25	7
3	0	1	3	173	2
1	2	7	2	52	3
1	0	1	3	195	6
1	3	2	2	230	1
0	1	0	1	186	2
1	0	5	3	253	6
0	2	0	1	257	10
2	1	7	2	247	10
0	3	0	1	238	6
3	2	6	2	59	4
1	2	6	2	60	8
2	0	2	3	57	10
3	0	2	3	173	7
1	2	6	2	229	8
2	0	6	3	31	3
0	3	0	1	64	6
1	3	2	2	68	9
3	1	3	2	104	3
2	3	3	2	181	7
1	0	5	3	137	6
0	3	0	1	30	9
3	2	1	2	10	6
2	1	4	2	75	10
2	1	1	2	307	3
1	2	2	2	5	8
1	2	6	2	191	4
0	2	0	1	65	4
3	2	4	2	125	1
3	2	4	2	167	7
0	3	0	1	154	3
0	1	0	1	284	10
1	0	5	3	135	4
1	2	1	2	307	6
0	3	0	1	188	2
2	3	3	2	32	1
2	3	4	2	107	8
2	3	1	2	47	1
0	2	0	1	232	8
2	1	2	2	56	1
1	0	6	3	180	2
0	3	0	1	297	4
2	0	3	3	49	3
0	3	0	1	227	9
2	1	1	2	99	10
0	3	0	1	36	6
2	3	3	2	276	10
0	2	0	1	276	7
1	0	4	3	18	4
1	0	7	3	90	7
0	2	0	1	114	9
3	2	1	2	55	10
0	1	0	1	260	8
1	2	6	2	284	8
2	0	3	3	220	10
1	0	7	3	196	9
3	0	1	3	311	7
3	2	6	2	116	8
3	1	1	2	260	4
2	0	3	3	101	7
1	0	5	3	116	1
0	2	0	1	277	8
3	1	2	2	211	4
0	1	0	1	278	1
1	0	1	3	123	1
3	1	7	2	270	1
3	2	7	2	94	5
0	1	0	1	15	6
3	0	4	3	287	10
1	0	5	3	149	2
1	0	1	3	304	5
2	3	6	2	276	4
3	0	3	3	283	9
0	2	0	1	121	1
3	2	6	2	141	7
3	0	1	3	260	5
3	2	2	2	214	6
0	1	0	1	165	3
1	2	4	2	84	1
2	1	5	2	9	1
1	0	6	3	4	9
3	2	4	2	173	1
3	1	4	2	261	8
3	2	4	2	200	6
2	1	3	2	262	5
0	3	0	1	305	6
0	3	0	1	191	4
1	0	5	3	253	8
2	0	1	3	120	6
0	3	0	1	191	9
0	1	0	1	69	1
1	2	7	2	261	7
2	1	2	2	99	4
3	0	3	3	18	5
1	0	6	3	243	4
2	1	1	2	247	3
1	2	3	2	60	9
0	3	0	1	71	3
1	3	3	2	248	3
3	2	6	2	278	3
2	0	2	3	11	2
3	2	4	2	31	9
1	2	3	2	129	6
2	0	2	3	60	2
3	1	4	2	21	9
1	3	5	2	103	9
2	1	6	2	164	4
2	3	3	2	153	3
0	1	0	1	191	5
3	0	3	3	238	7
3	2	4	2	227	1
2	0	1	3	225	9
0	2	0	1	279	7
3	1	1	2	181	9
2	3	2	2	304	7
2	1	5	2	124	1
3	2	6	2	96	5
3	1	1	2	14	4
3	0	2	3	90	8
0	2	0	1	72	9
2	1	3	2	149	6
3	2	3	2	14	7
0	1	0	1	20	6
2	1	2	2	11	7
2	0	2	3	58	3
3	0	5	3	236	10
3	0	5	3	61	3
3	1	6	2	84	7
3	0	1	3	62	4
2	0	1	3	102	7
2	3	6	2	292	6
3	0	4	3	227	5
1	0	1	3	20	6
3	2	5	2	13	3
3	1	4	2	112	6
2	3	6	2	197	6
0	1	0	1	1	8
3	0	4	3	46	1
2	3	2	2	178	4
3	1	3	2	59	5
3	2	7	2	281	10
1	3	5	2	276	6
1	2	2	2	216	3
2	3	6	2	62	4
3	0	4	3	219	7
0	1	0	1	76	7
3	2	5	2	16	7
2	0	1	3	200	10
1	3	4	2	207	8
3	1	7	2	47	4
2	3	2	2	137	10
0	1	0	1	142	1
1	2	1	2	281	7
2	0	6	3	258	1
1	0	4	3	261	6
3	0	5	3	152	10
0	2	0	1	155	8
3	2	2	2	198	2
0	1	0	1	150	4
2	3	5	2	158	9
3	1	6	2	218	6
0	1	0	1	65	10
1	0	1	3	48	1
2	3	6	2	38	5
3	1	4	2	242	4
0	1	0	1	20	3
0	2	0	1	115	2
0	2	0	1	132	5
2	1	7	2	122	4
0	2	0	1	93	5
1	0	5	3	241	1
0	2	0	1	266	2
3	1	2	2	310	6
1	0	4	3	285	8
1	2	4	2	278	4
0	2	0	1	188	8
3	0	2	3	230	7
2	1	3	2	253	7
3	1	7	2	129	8
0	2	0	1	296	5
1	2	5	2	300	10
0	3	0	1	62	9
2	1	3	2	88	5
1	0	1	3	273	4
3	1	5	2	47	8
2	1	6	2	235	7
2	3	6	2	284	9
3	2	5	2	303	6
3	1	5	2	25	4
2	1	6	2	60	8
1	3	2	2	146	6
1	3	1	2	159	4
1	3	3	2	157	9
3	2	3	2	234	9
2	1	5	2	86	3
2	0	2	3	314	2
1	0	7	3	212	3
2	0	7	3	286	6
1	3	4	2	128	7
0	1	0	1	63	4
3	0	5	3	157	4
2	0	1	3	142	2
0	1	0	1	4	1
1	0	6	3	256	3
0	3	0	1	258	6
1	3	7	2	187	3
3	1	7	2	232	4
3	2	1	2	290	7
0	1	0	1	234	9
1	0	1	3	18	5
2	3	7	2	42	1
2	0	6	3	186	5
3	1	5	2	304	1
0	1	0	1	222	4
2	0	3	3	184	4
3	1	4	2	303	5
3	1	6	2	297	10
0	1	0	1	91	8
3	1	1	2	34	7
3	2	3	2	64	3
0	2	0	1	15	8
1	3	6	2	197	2
2	0	7	3	296	6
2	3	6	2	110	9
1	0	4	3	136	4
2	3	4	2	10	4
0	3	0	1	138	2
2	0	2	3	107	9
3	1	5	2	284	7
0	1	0	1	170	4
0	2	0	1	30	7
3	2	7	2	203	2
1	0	6	3	182	8
1	2	3	2	161	1
3	2	7	2	67	5
3	1	1	2	268	3
3	0	1	3	194	1
1	2	7	2	6	8
3	2	7	2	31	5
0	3	0	1	312	5
3	1	7	2	20	9
1	3	1	2	127	2
3	2	5	2	60	4
1	0	4	3	56	9
3	1	7	2	167	6
1	3	3	2	218	7
0	1	0	1	35	10
3	1	7	2	285	9
3	2	3	2	124	1
0	3	0	1	243	2
1	2	6	2	214	10
2	1	5	2	306	8
0	2	0	1	256	5
1	2	4	2	152	2
1	3	6	2	120	9
3	0	2	3	297	3
2	1	6	2	139	2
2	1	7	2	286	3
3	0	1	3	283	4
3	1	5	2	172	7
1	3	7	2	39	7
0	3	0	1	143	9
1	2	4	2	292	4
2	0	2	3	147	8
3	1	5	2	88	5
2	3	6	2	182	10
3	0	3	3	98	2
1	0	7	3	128	8
1	0	1	3	75	1
3	2	5	2	289	5
1	2	5	2	141	8
0	2	0	1	93	10
0	2	0	1	283	1
0	1	0	1	294	6
2	0	3	3	0	2
0	2	0	1	205	3
1	3	3	2	147	9
1	3	1	2	166	4
2	0	6	3	291	5
3	2	3	2	81	3
1	2	4	2	0	6
1	0	6	3	16	8
0	3	0	1	268	7
0	2	0	1	163	10
2	3	5	2	284	6
2	0	1	3	74	10
0	1	0	1	185	4
3	2	2	2	259	8
2	1	7	2	268	4
0	2	0	1	284	7
1	2	4	2	94	7
2	3	5	2	150	6
2	1	6	2	126	1
1	0	1	3	74	5
3	0	1	3	160	5
0	2	0	1	139	1
3	1	5	2	99	9
0	3	0	1	173	8
1	0	4	3	115	4
0	3	0	1	15	1
2	3	6	2	220	9
3	0	1	3	21	5
1	3	6	2	295	1
0	3	0	1	41	9
0	1	0	1	13	6
2	3	6	2	116	9
1	0	1	3	34	4
0	1	0	1	266	8
2	0	7	3	247	4
3	0	3	3	244	7
2	3	1	2	251	6
1	2	7	2	298	3
0	1	0	1	143	7
0	3	0	1	164	5
1	2	2	2	18	7
3	2	2	2	285	4
3	0	5	3	16	10
0	3	0	1	288	3
1	3	6	2	249	2
1	3	5	2	156	2
0	2	0	1	306	1
2	1	3	2	257	5
0	1	0	1	17	1
2	3	7	2	3	7
2	1	4	2	172	3
0	3	0	1	114	2
3	2	5	2	26	1
2	1	2	2	71	5
1	0	1	3	133	4
2	1	2	2	17	9
1	0	4	3	114	8
2	1	5	2	270	1
0	3	0	1	207	9
0	1	0	1	311	7
0	2	0	1	128	6
0	3	0	1	35	9
2	1	7	2	182	7
1	3	7	2	286	7
2	3	5	2	115	6
3	2	1	2	111	4
3	2	7	2	31	5
1	2	6	2	73	1
2	0	6	3	102	4
2	0	2	3	166	2
1	2	2	2	279	7
2	1	3	2	45	10
2	3	1	2	199	6
2	1	7	2	43	7
0	3	0	1	73	2
3	1	6	2	118	2
2	3	2	2	29	1
3	0	4	3	220	10
