1node1	2node2	3port	4operation	5startwave	6bandwidth
1	3	5	2	11	1
2	3	1	2	289	3
2	0	7	3	296	1
1	2	3	2	228	1
0	1	0	1	253	1
3	0	3	3	294	2
1	3	2	2	261	1
2	3	5	2	310	3
0	3	0	1	226	1
1	2	6	2	299	2
3	0	5	3	151	1
3	0	3	3	155	2
2	1	4	2	251	1
3	1	1	2	168	3
1	0	7	3	156	1
1	0	6	3	155	3
0	3	0	1	275	1
1	0	7	3	5	3
1	3	2	2	244	3
0	3	0	1	144	3
0	2	0	1	142	2
3	0	4	3	168	2
1	3	4	2	267	1
0	3	0	1	213	2
1	0	1	3	197	1
0	2	0	1	150	2
3	0	4	3	210	2
0	2	0	1	21	1
2	1	7	2	316	3
0	1	0	1	245	3
3	2	3	2	276	1
1	0	6	3	99	3
0	3	0	1	66	1
1	2	3	2	74	3
2	0	1	3	269	3
2	3	7	2	238	2
0	1	0	1	176	3
3	1	1	2	19	1
1	3	5	2	89	2
0	1	0	1	112	3
2	1	7	2	63	1
2	3	1	2	219	3
2	1	7	2	46	1
3	1	2	2	260	3
1	3	7	2	122	2
0	1	0	1	7	1
1	2	2	2	15	2
2	3	1	2	175	2
2	0	2	3	187	2
3	0	5	3	265	3
2	0	1	3	168	1
2	0	7	3	297	1
1	2	4	2	6	2
3	2	3	2	215	1
0	1	0	1	308	3
1	0	5	3	120	1
2	0	1	3	262	1
0	1	0	1	159	2
3	1	3	2	36	2
3	1	2	2	134	2
2	1	6	2	134	3
1	0	5	3	267	1
0	3	0	1	139	1
3	1	6	2	221	2
0	2	0	1	205	2
2	0	3	3	267	3
3	0	5	3	70	2
3	2	3	2	168	1
1	2	5	2	121	3
1	2	2	2	5	1
1	2	4	2	39	1
1	0	1	3	78	1
2	3	4	2	195	3
0	3	0	1	129	1
0	3	0	1	131	1
1	2	4	2	315	3
0	3	0	1	205	2
1	3	6	2	236	1
1	0	1	3	221	3
2	3	3	2	152	3
3	0	5	3	261	3
3	1	1	2	65	3
3	2	6	2	297	1
2	0	7	3	264	1
2	3	1	2	194	2
0	2	0	1	109	1
3	2	3	2	193	1
1	0	6	3	123	3
1	2	2	2	46	2
2	0	3	3	123	1
3	0	2	3	275	2
2	1	7	2	70	1
3	0	3	3	173	2
3	1	7	2	34	2
1	2	3	2	51	2
0	3	0	1	59	3
3	1	4	2	34	3
3	0	5	3	312	1
3	0	5	3	264	1
0	3	0	1	120	1
2	0	7	3	169	2
0	1	0	1	319	1
2	0	3	3	141	2
3	1	5	2	100	2
0	2	0	1	273	2
0	3	0	1	99	1
0	3	0	1	108	1
3	1	1	2	99	1
0	1	0	1	245	3
1	3	5	2	250	3
3	0	2	3	53	3
2	1	1	2	166	2
1	3	1	2	160	2
0	1	0	1	62	3
1	3	6	2	31	2
2	0	6	3	6	2
1	2	5	2	163	2
1	0	5	3	208	1
0	1	0	1	114	1
2	0	6	3	293	2
2	0	6	3	266	1
0	3	0	1	56	3
1	3	3	2	161	2
0	2	0	1	7	2
0	3	0	1	245	1
0	1	0	1	202	3
1	0	4	3	137	2
0	1	0	1	109	2
2	1	4	2	48	1
0	3	0	1	291	3
1	3	1	2	188	2
1	0	6	3	276	3
0	3	0	1	235	1
2	0	3	3	247	3
2	0	2	3	102	1
0	3	0	1	201	1
1	3	2	2	157	2
1	3	5	2	275	2
0	3	0	1	1	1
0	2	0	1	292	3
1	2	6	2	123	1
0	1	0	1	31	1
3	0	2	3	173	2
0	2	0	1	19	1
3	2	4	2	135	2
1	0	5	3	307	3
1	3	2	2	123	2
3	1	1	2	172	1
3	0	4	3	65	3
2	1	2	2	137	1
0	1	0	1	31	2
3	1	6	2	37	3
3	2	5	2	299	2
2	0	2	3	74	1
0	3	0	1	265	3
1	3	3	2	25	2
1	3	3	2	143	1
1	2	2	2	171	1
1	2	3	2	274	2
3	1	3	2	312	2
2	0	1	3	130	2
3	1	5	2	165	3
2	1	6	2	173	3
2	3	6	2	61	2
3	2	6	2	297	1
1	3	3	2	14	3
2	0	1	3	43	3
3	2	7	2	208	1
2	3	6	2	17	3
2	1	2	2	214	1
2	3	2	2	47	1
0	3	0	1	169	1
0	3	0	1	59	3
0	3	0	1	229	1
1	3	7	2	38	2
0	1	0	1	6	2
2	0	2	3	213	2
1	0	5	3	17	3
3	0	2	3	126	3
0	2	0	1	297	2
0	1	0	1	162	3
2	1	1	2	263	3
0	1	0	1	207	2
1	0	1	3	314	3
1	0	4	3	0	2
1	0	6	3	278	1
2	3	2	2	269	1
2	1	2	2	2	1
2	1	3	2	179	3
1	3	4	2	21	3
1	0	7	3	48	3
1	0	1	3	34	3
2	1	3	2	118	3
2	1	7	2	35	3
3	1	5	2	202	1
2	1	2	2	245	3
2	3	7	2	312	2
2	3	7	2	283	1
3	2	3	2	305	1
1	0	7	3	256	2
1	3	1	2	291	1
2	1	1	2	108	2
0	2	0	1	209	3
2	3	2	2	229	2
2	0	3	3	2	1
1	2	4	2	23	1
1	0	4	3	112	1
0	2	0	1	43	3
0	3	0	1	258	3
0	1	0	1	308	2
1	2	3	2	313	3
1	0	1	3	118	3
0	3	0	1	129	1
0	2	0	1	273	2
2	0	7	3	164	1
1	2	1	2	308	2
3	2	3	2	226	2
1	3	6	2	78	3
0	1	0	1	118	1
0	2	0	1	66	3
1	3	1	2	240	1
0	2	0	1	247	3
2	3	1	2	288	2
2	0	1	3	203	3
2	1	5	2	38	3
2	1	5	2	129	3
0	3	0	1	157	2
3	1	1	2	97	3
0	3	0	1	306	2
0	1	0	1	71	3
0	3	0	1	183	2
2	0	3	3	88	3
1	2	2	2	73	3
3	0	2	3	295	2
1	2	2	2	109	3
1	3	3	2	59	3
3	2	6	2	179	2
0	2	0	1	157	1
2	1	7	2	69	2
0	2	0	1	36	2
0	2	0	1	175	3
1	0	1	3	80	3
0	3	0	1	117	2
1	0	6	3	38	2
1	3	7	2	81	2
0	2	0	1	89	1
3	2	5	2	114	2
2	3	5	2	31	3
2	3	6	2	195	3
1	0	6	3	159	3
0	3	0	1	163	1
1	2	1	2	215	1
3	0	1	3	312	3
2	1	6	2	96	1
1	2	7	2	161	2
0	1	0	1	35	2
2	1	5	2	182	2
1	0	4	3	248	3
3	1	3	2	92	2
0	1	0	1	84	2
0	3	0	1	138	3
2	3	6	2	270	2
3	0	2	3	220	2
3	2	3	2	164	1
1	2	2	2	266	2
1	0	5	3	308	3
0	1	0	1	155	2
3	0	2	3	300	2
3	0	5	3	200	1
2	3	1	2	12	1
1	3	1	2	93	1
2	0	7	3	95	1
2	1	1	2	219	2
0	1	0	1	66	3
2	1	7	2	261	2
3	2	7	2	95	2
3	0	5	3	154	2
1	0	1	3	20	3
2	0	2	3	129	1
1	0	5	3	172	3
1	3	7	2	57	3
2	3	1	2	21	3
0	2	0	1	50	1
0	2	0	1	229	2
3	0	2	3	181	1
0	2	0	1	101	3
2	1	1	2	119	1
3	1	7	2	1	3
3	0	4	3	284	2
2	1	5	2	113	1
1	2	3	2	59	1
2	1	4	2	181	2
2	1	7	2	99	1
3	1	2	2	198	3
2	0	3	3	143	3
3	2	3	2	191	2
2	3	5	2	26	2
0	2	0	1	226	3
0	1	0	1	66	3
2	3	3	2	174	2
2	1	5	2	18	3
0	3	0	1	223	2
0	3	0	1	7	3
2	3	7	2	200	1
2	3	7	2	218	2
0	3	0	1	23	2
2	0	7	3	168	1
1	3	6	2	126	3
2	1	2	2	256	3
1	2	4	2	302	1
0	3	0	1	198	1
0	1	0	1	271	3
0	3	0	1	102	1
3	2	7	2	163	3
3	1	2	2	263	1
1	0	7	3	245	3
2	3	3	2	220	3
2	1	5	2	137	3
3	1	3	2	204	2
0	3	0	1	173	1
3	1	4	2	207	2
1	2	5	2	204	2
3	1	4	2	305	1
3	0	3	3	13	2
0	3	0	1	157	3
3	2	6	2	56	1
3	0	1	3	154	2
0	2	0	1	35	2
1	3	7	2	4	1
2	0	1	3	272	1
0	3	0	1	244	2
1	3	1	2	26	3
2	1	3	2	138	3
0	2	0	1	206	1
3	2	7	2	274	2
3	1	7	2	103	3
3	1	3	2	35	1
3	2	5	2	191	1
0	3	0	1	114	2
2	0	1	3	34	3
0	3	0	1	257	2
3	0	5	3	133	2
0	3	0	1	233	2
3	2	3	2	242	3
0	2	0	1	73	3
0	1	0	1	180	3
2	1	2	2	183	2
1	0	6	3	241	2
0	3	0	1	188	1
0	2	0	1	183	2
0	3	0	1	28	1
1	3	2	2	3	2
2	1	7	2	261	1
2	3	3	2	4	2
3	0	5	3	162	2
0	2	0	1	252	2
2	0	6	3	141	3
2	0	6	3	142	1
0	2	0	1	5	2
2	1	4	2	278	2
2	0	6	3	240	3
1	0	5	3	38	2
3	0	1	3	7	3
0	1	0	1	252	2
0	3	0	1	161	2
2	0	1	3	163	3
2	1	6	2	16	2
1	3	7	2	79	1
2	0	6	3	163	1
3	1	5	2	109	2
3	1	5	2	85	2
1	3	5	2	221	3
1	2	5	2	264	1
3	0	2	3	309	3
3	1	4	2	160	1
0	2	0	1	97	1
2	3	4	2	142	3
1	3	2	2	256	1
3	1	2	2	80	2
1	0	7	3	161	3
2	1	7	2	304	1
0	2	0	1	245	2
2	0	7	3	57	3
1	2	4	2	268	3
2	0	1	3	150	1
1	2	2	2	208	2
2	0	1	3	222	1
1	3	1	2	55	1
1	3	6	2	211	2
3	1	4	2	136	3
2	0	7	3	271	2
1	2	4	2	296	3
2	1	7	2	201	3
1	3	7	2	20	1
0	2	0	1	14	3
2	3	3	2	25	1
2	0	1	3	8	1
2	1	6	2	193	3
1	0	1	3	80	2
1	0	1	3	283	2
2	0	1	3	287	1
2	1	4	2	205	3
0	2	0	1	259	3
2	3	7	2	25	3
3	1	5	2	55	2
0	3	0	1	129	2
0	1	0	1	96	1
1	2	3	2	25	1
2	1	7	2	314	2
0	3	0	1	197	2
3	2	3	2	209	3
1	0	7	3	146	1
0	2	0	1	77	2
1	0	7	3	201	2
2	1	5	2	178	1
3	2	3	2	136	3
0	2	0	1	152	3
3	2	4	2	176	3
2	3	5	2	40	1
3	2	5	2	266	3
3	0	2	3	24	1
1	2	1	2	232	3
2	0	2	3	206	3
3	1	4	2	306	3
3	1	4	2	56	1
0	1	0	1	130	1
3	1	7	2	145	1
2	3	6	2	132	3
0	1	0	1	269	3
3	1	2	2	57	3
2	0	3	3	94	2
1	3	7	2	125	1
3	0	1	3	204	2
3	1	1	2	125	3
0	3	0	1	55	3
2	0	7	3	223	3
2	3	5	2	188	2
3	0	3	3	262	2
2	0	6	3	227	1
0	3	0	1	32	2
3	2	2	2	292	1
0	2	0	1	282	2
1	2	3	2	52	3
0	1	0	1	108	2
1	0	5	3	274	3
0	2	0	1	55	2
0	2	0	1	101	3
3	1	2	2	82	3
1	3	1	2	209	3
0	1	0	1	116	1
0	2	0	1	213	3
0	3	0	1	245	2
1	0	5	3	193	2
2	3	3	2	213	2
1	3	3	2	301	1
2	3	1	2	110	3
2	0	1	3	215	3
1	0	5	3	18	2
0	2	0	1	140	3
3	0	5	3	96	1
1	3	3	2	99	1
3	2	2	2	33	3
3	1	7	2	45	3
1	0	5	3	310	2
1	0	4	3	42	1
3	2	6	2	106	1
1	0	5	3	278	1
1	2	5	2	215	3
3	2	6	2	64	3
0	1	0	1	133	3
2	1	2	2	108	3
3	2	3	2	251	1
1	2	3	2	265	3
3	1	1	2	66	1
1	0	6	3	121	1
0	3	0	1	318	1
0	2	0	1	270	2
1	3	2	2	93	2
3	1	1	2	11	2
2	3	2	2	80	3
1	0	5	3	20	3
0	3	0	1	268	2
3	2	4	2	284	2
1	2	6	2	89	1
0	2	0	1	313	3
1	0	1	3	131	2
1	2	3	2	61	2
1	0	5	3	292	3
3	1	2	2	219	3
2	3	3	2	141	1
3	0	3	3	201	2
1	3	2	2	177	3
0	1	0	1	30	1
0	2	0	1	203	2
3	1	5	2	278	2
0	1	0	1	229	3
0	2	0	1	124	3
1	3	4	2	273	2
2	3	5	2	38	3
2	3	6	2	221	3
0	1	0	1	260	3
2	3	6	2	278	1
2	0	6	3	212	1
3	2	7	2	15	1
0	1	0	1	137	2
0	2	0	1	245	2
0	3	0	1	235	2
2	1	6	2	243	2
1	3	4	2	73	2
1	2	2	2	304	1
1	0	4	3	262	1
3	1	4	2	49	2
1	0	1	3	129	2
2	3	6	2	240	2
2	3	6	2	94	2
0	3	0	1	304	2
3	1	5	2	210	3
0	1	0	1	267	3
2	0	3	3	100	1
1	0	5	3	164	1
1	3	7	2	154	1
2	3	6	2	67	3
2	1	6	2	150	3
3	0	3	3	44	3
1	2	3	2	241	1
1	0	5	3	230	2
0	1	0	1	164	1
0	1	0	1	247	3
3	0	3	3	282	3
1	2	3	2	141	1
0	1	0	1	41	2
0	2	0	1	24	1
2	1	5	2	264	2
3	0	2	3	104	2
3	2	1	2	164	2
0	1	0	1	104	1
2	0	7	3	50	3
2	0	6	3	79	2
3	0	5	3	87	1
0	2	0	1	87	3
1	3	4	2	84	3
1	2	1	2	66	1
0	2	0	1	180	1
2	0	6	3	271	2
2	0	3	3	307	3
3	1	1	2	265	2
2	0	1	3	181	1
0	2	0	1	194	2
1	2	7	2	36	3
2	3	1	2	253	3
1	3	6	2	310	1
3	2	2	2	293	2
2	1	3	2	300	1
0	2	0	1	27	2
3	0	5	3	170	1
2	1	1	2	96	2
0	1	0	1	132	3
0	3	0	1	295	3
2	0	3	3	140	3
1	0	4	3	22	2
3	0	5	3	38	2
1	2	5	2	179	3
3	1	3	2	289	3
3	0	1	3	46	2
2	1	7	2	299	3
1	0	5	3	163	2
1	2	4	2	128	2
0	1	0	1	169	3
1	0	5	3	183	2
2	1	4	2	98	2
0	3	0	1	79	3
3	0	4	3	275	2
1	0	6	3	161	3
3	1	7	2	126	3
2	3	1	2	3	2
3	1	5	2	124	3
1	3	3	2	235	3
3	0	5	3	183	3
1	0	1	3	295	2
3	0	4	3	152	2
1	0	4	3	38	2
0	2	0	1	111	3
3	0	5	3	284	3
3	2	4	2	98	3
3	1	5	2	222	1
3	0	5	3	314	2
3	0	3	3	300	3
0	3	0	1	183	3
2	3	1	2	306	3
0	2	0	1	276	3
0	2	0	1	97	2
1	0	6	3	126	3
0	2	0	1	264	2
1	2	3	2	68	2
3	1	4	2	251	2
3	0	1	3	12	2
1	3	7	2	315	2
3	0	2	3	58	1
0	1	0	1	3	3
1	0	4	3	47	2
1	0	7	3	78	1
0	3	0	1	87	2
0	2	0	1	132	2
0	3	0	1	95	1
2	1	2	2	267	3
2	1	6	2	268	3
0	2	0	1	241	1
1	3	4	2	18	3
2	0	7	3	223	2
2	0	7	3	300	2
1	2	5	2	94	1
2	3	1	2	290	2
3	2	1	2	51	2
3	2	4	2	91	2
3	0	4	3	73	2
2	3	6	2	156	1
3	0	2	3	73	1
0	2	0	1	43	2
2	0	6	3	206	3
0	2	0	1	238	3
0	3	0	1	135	3
1	2	3	2	3	1
2	1	7	2	296	2
1	0	7	3	128	3
3	0	2	3	193	1
0	1	0	1	54	1
2	3	3	2	73	1
0	1	0	1	164	2
1	3	7	2	193	1
3	2	1	2	9	1
1	0	6	3	84	1
3	1	3	2	174	1
0	1	0	1	18	3
1	0	1	3	204	2
2	3	5	2	244	1
1	2	5	2	169	2
1	3	6	2	35	1
2	1	3	2	316	1
2	0	6	3	44	3
3	0	2	3	160	2
2	1	4	2	19	2
0	2	0	1	282	3
2	1	6	2	228	3
0	2	0	1	282	3
0	3	0	1	268	3
3	1	3	2	205	2
2	3	3	2	97	1
3	0	4	3	254	2
3	0	5	3	271	1
0	1	0	1	93	1
1	2	5	2	203	1
1	3	2	2	86	3
2	0	2	3	93	3
3	0	4	3	11	1
0	3	0	1	250	2
1	2	7	2	45	3
1	0	4	3	17	3
0	1	0	1	106	3
3	2	2	2	65	3
0	3	0	1	191	2
3	2	4	2	109	3
3	1	5	2	270	3
1	0	7	3	15	2
3	0	1	3	302	2
1	2	6	2	230	2
2	0	2	3	168	1
1	3	5	2	149	3
3	1	7	2	138	3
1	2	4	2	306	1
3	1	4	2	298	1
1	0	4	3	229	3
2	3	7	2	172	1
1	0	1	3	199	1
3	2	7	2	86	3
2	0	2	3	287	1
3	1	6	2	194	3
3	2	7	2	275	3
2	0	2	3	120	2
2	3	7	2	310	2
3	2	7	2	249	1
1	3	1	2	140	1
3	2	5	2	221	3
1	0	5	3	67	2
2	0	6	3	34	3
0	2	0	1	9	1
0	2	0	1	232	3
0	1	0	1	164	3
0	1	0	1	314	1
1	0	7	3	204	2
1	3	2	2	260	2
1	3	2	2	87	2
2	0	6	3	275	3
3	1	7	2	189	2
2	0	7	3	28	2
2	1	3	2	308	3
2	3	6	2	189	2
3	1	5	2	163	1
3	0	2	3	189	1
1	0	1	3	56	1
0	2	0	1	141	2
2	1	2	2	275	2
3	1	6	2	135	1
2	1	1	2	207	1
3	0	2	3	48	2
3	1	1	2	127	1
1	3	1	2	86	2
1	0	1	3	158	2
3	0	3	3	217	1
2	3	7	2	51	3
2	3	5	2	36	2
3	2	5	2	214	3
2	0	7	3	69	2
3	0	2	3	152	2
2	1	3	2	170	1
3	2	6	2	1	1
2	1	4	2	239	2
3	1	1	2	79	1
1	3	7	2	70	2
3	2	5	2	297	3
1	2	3	2	253	1
1	3	7	2	227	3
0	2	0	1	289	1
1	0	1	3	218	3
2	1	4	2	146	2
1	2	5	2	92	2
2	3	4	2	181	1
0	2	0	1	61	2
3	2	7	2	218	1
1	0	5	3	167	2
2	3	6	2	214	2
3	0	2	3	35	2
2	0	3	3	247	3
1	0	1	3	47	1
1	0	7	3	188	3
1	0	4	3	315	1
0	3	0	1	180	2
2	0	3	3	50	2
1	3	6	2	213	1
0	1	0	1	301	3
1	0	4	3	257	1
2	3	4	2	214	2
3	2	1	2	111	2
0	2	0	1	299	3
3	0	3	3	157	2
1	2	6	2	23	3
3	2	7	2	121	3
0	2	0	1	273	3
3	2	4	2	91	3
1	3	4	2	133	3
1	2	6	2	178	3
2	0	3	3	66	3
1	2	5	2	189	2
2	3	7	2	145	2
2	1	1	2	37	1
2	3	5	2	220	3
3	0	5	3	223	3
2	3	1	2	17	2
3	2	5	2	284	3
3	0	1	3	151	1
0	3	0	1	19	3
2	3	2	2	251	1
1	3	2	2	151	2
0	2	0	1	57	3
0	3	0	1	176	2
0	1	0	1	59	1
1	0	1	3	9	3
2	3	3	2	307	1
3	2	5	2	163	2
0	3	0	1	303	2
3	0	4	3	310	3
2	1	7	2	256	3
0	3	0	1	308	2
2	1	5	2	59	2
1	2	4	2	280	2
0	3	0	1	260	1
2	1	2	2	158	3
3	2	5	2	299	2
0	1	0	1	152	1
3	2	4	2	81	1
0	1	0	1	62	2
0	2	0	1	2	2
3	2	4	2	61	3
3	1	7	2	63	1
1	2	4	2	9	1
2	0	6	3	207	2
2	1	1	2	8	1
3	1	5	2	51	3
1	2	1	2	221	2
1	3	1	2	304	3
0	1	0	1	217	1
3	1	1	2	210	1
1	2	6	2	308	1
1	0	1	3	286	1
3	2	1	2	296	2
2	3	6	2	242	3
0	2	0	1	298	3
3	1	1	2	16	1
3	1	3	2	27	2
1	0	6	3	11	3
1	2	4	2	293	1
2	0	6	3	106	1
2	0	1	3	29	1
2	3	7	2	246	3
3	2	3	2	302	2
1	2	3	2	207	2
1	3	5	2	294	2
3	2	7	2	17	2
1	2	6	2	150	2
0	1	0	1	109	1
0	3	0	1	133	3
2	1	4	2	244	2
3	1	2	2	219	1
3	2	6	2	251	3
1	0	6	3	0	2
0	3	0	1	181	1
3	1	7	2	305	1
1	2	4	2	25	2
0	2	0	1	41	3
3	1	7	2	303	1
1	0	6	3	248	3
2	3	3	2	5	2
0	1	0	1	296	2
3	2	2	2	274	1
1	2	4	2	65	3
0	2	0	1	133	3
3	2	2	2	271	2
0	1	0	1	117	1
2	3	3	2	158	2
3	2	5	2	188	1
1	3	4	2	254	3
2	3	2	2	143	3
0	3	0	1	132	3
2	3	4	2	220	2
1	3	3	2	241	2
2	3	7	2	54	2
3	1	1	2	216	1
0	3	0	1	256	1
3	0	4	3	318	1
0	2	0	1	85	3
2	3	1	2	136	1
1	3	6	2	141	3
2	0	7	3	271	3
1	2	4	2	65	2
0	1	0	1	93	2
2	3	4	2	187	1
2	3	4	2	152	2
1	3	6	2	292	3
3	2	5	2	240	3
1	3	3	2	150	1
2	1	4	2	11	3
1	2	2	2	35	2
1	2	7	2	98	3
1	0	7	3	173	3
2	1	5	2	263	3
2	3	2	2	210	1
0	1	0	1	279	1
0	2	0	1	236	1
0	3	0	1	220	1
3	2	6	2	247	2
2	0	1	3	8	3
1	2	5	2	133	3
2	1	6	2	204	1
1	2	3	2	41	3
1	3	1	2	204	2
3	0	2	3	129	2
0	2	0	1	163	2
0	3	0	1	109	3
0	2	0	1	51	3
0	3	0	1	109	2
0	3	0	1	301	1
1	2	6	2	230	1
0	1	0	1	85	3
0	1	0	1	75	1
2	1	4	2	232	1
0	2	0	1	49	1
0	1	0	1	70	3
1	2	4	2	101	1
3	2	7	2	203	2
3	0	4	3	10	2
1	3	2	2	72	2
0	1	0	1	74	2
1	0	1	3	44	3
0	1	0	1	314	1
2	3	4	2	107	3
3	0	5	3	51	2
3	2	4	2	75	1
3	2	7	2	74	1
2	3	6	2	45	3
0	2	0	1	11	2
0	3	0	1	123	1
3	1	5	2	95	3
2	1	4	2	111	3
2	0	3	3	54	3
1	3	2	2	97	1
3	2	7	2	282	3
2	1	3	2	139	3
1	3	5	2	179	1
0	3	0	1	58	3
