1node1	2node2	3port	4operation	5startwave	6bandwidth
3	1	3	2	148	1
0	1	0	1	292	2
1	3	6	2	33	2
1	0	5	3	226	2
3	0	3	3	82	1
3	2	4	2	198	1
3	1	3	2	177	2
3	1	7	2	305	2
2	3	6	2	120	2
0	1	0	1	87	2
3	0	3	3	188	1
1	3	6	2	122	1
1	3	6	2	221	1
2	3	7	2	286	2
2	1	1	2	312	1
1	2	2	2	270	2
1	3	6	2	145	2
2	1	5	2	47	2
0	1	0	1	100	2
1	3	1	2	149	2
3	1	3	2	179	1
2	1	3	2	220	1
3	2	5	2	37	2
3	2	1	2	217	1
2	1	3	2	246	1
2	0	1	3	243	1
1	3	7	2	308	1
0	3	0	1	248	1
2	1	1	2	218	1
2	1	3	2	89	2
2	3	4	2	161	2
2	0	2	3	283	1
0	1	0	1	210	2
3	2	6	2	35	2
0	1	0	1	306	2
1	0	6	3	264	1
2	3	4	2	123	2
3	0	2	3	300	2
3	2	2	2	44	2
2	1	3	2	45	2
1	0	5	3	138	1
3	2	2	2	172	1
0	2	0	1	212	1
2	0	7	3	262	2
1	0	4	3	250	1
0	2	0	1	62	2
3	0	1	3	116	2
1	3	5	2	271	1
3	1	7	2	133	2
2	3	4	2	180	2
2	0	7	3	303	2
2	3	6	2	231	1
2	1	4	2	54	2
2	3	6	2	223	2
0	1	0	1	9	2
1	2	5	2	33	2
3	0	3	3	314	1
2	1	4	2	196	2
2	1	2	2	180	1
2	1	4	2	234	2
1	0	1	3	217	1
1	3	1	2	94	1
0	2	0	1	67	2
3	1	3	2	86	1
2	3	6	2	34	1
3	2	3	2	16	1
0	1	0	1	126	2
1	3	6	2	306	1
3	1	6	2	153	2
0	3	0	1	169	2
3	2	7	2	110	2
2	3	4	2	117	2
0	1	0	1	131	1
3	0	5	3	21	1
0	2	0	1	49	1
3	2	4	2	99	2
3	1	2	2	55	1
3	0	4	3	95	1
3	1	3	2	149	1
1	2	3	2	118	2
3	2	5	2	85	2
0	1	0	1	181	2
1	3	4	2	212	1
3	0	2	3	101	2
0	2	0	1	156	1
3	1	1	2	194	1
2	1	3	2	308	1
1	2	1	2	47	2
2	0	7	3	118	1
1	0	5	3	314	2
3	2	6	2	212	2
0	2	0	1	265	1
2	0	2	3	56	1
0	2	0	1	49	1
1	0	1	3	88	2
0	2	0	1	65	2
1	3	5	2	82	1
3	2	2	2	230	2
0	3	0	1	108	2
3	2	6	2	79	2
0	3	0	1	148	1
3	1	6	2	133	1
1	0	1	3	72	2
2	1	7	2	128	1
3	0	5	3	236	1
1	2	6	2	107	2
0	3	0	1	172	1
1	3	4	2	148	1
2	0	6	3	108	2
3	2	7	2	184	1
0	2	0	1	125	1
1	2	4	2	124	2
3	2	1	2	281	2
3	0	1	3	231	1
1	3	3	2	286	1
3	0	5	3	267	1
3	2	1	2	115	2
2	3	6	2	139	2
1	3	6	2	82	1
2	0	7	3	19	2
0	3	0	1	123	1
2	0	2	3	112	2
2	0	1	3	294	1
0	2	0	1	79	2
1	3	6	2	185	2
0	3	0	1	20	1
1	2	6	2	312	1
3	1	2	2	46	2
0	3	0	1	71	1
1	2	7	2	233	1
3	2	4	2	315	1
2	3	1	2	256	1
2	0	3	3	115	1
2	1	4	2	25	1
1	2	6	2	242	2
0	2	0	1	220	2
1	2	2	2	113	1
0	3	0	1	179	1
0	1	0	1	255	2
2	1	4	2	103	2
2	0	6	3	219	2
1	0	5	3	141	2
0	1	0	1	301	1
3	2	6	2	158	1
3	2	3	2	69	2
2	0	3	3	13	1
0	3	0	1	33	2
3	1	2	2	275	2
2	3	6	2	203	1
0	3	0	1	226	1
2	3	5	2	48	1
0	3	0	1	201	1
0	3	0	1	136	2
3	2	6	2	201	1
0	2	0	1	48	2
1	0	4	3	174	1
3	1	2	2	22	2
2	1	1	2	96	1
3	0	1	3	55	2
0	2	0	1	218	1
0	3	0	1	217	1
3	2	7	2	85	1
0	2	0	1	182	2
1	3	4	2	263	1
3	1	2	2	244	2
2	3	3	2	82	1
1	0	4	3	48	1
0	3	0	1	170	1
1	2	4	2	74	2
3	1	2	2	139	1
0	1	0	1	217	2
3	1	5	2	307	2
3	1	3	2	95	2
0	2	0	1	187	2
0	3	0	1	48	1
3	1	4	2	46	1
1	3	5	2	282	1
0	1	0	1	115	1
3	0	4	3	72	2
2	0	1	3	220	1
1	2	1	2	211	1
1	0	7	3	242	1
1	0	5	3	182	2
1	3	6	2	131	2
0	3	0	1	242	1
3	0	3	3	109	2
1	3	5	2	101	2
0	3	0	1	44	2
3	2	3	2	267	1
0	3	0	1	153	1
0	2	0	1	207	2
1	3	3	2	132	1
0	2	0	1	46	1
1	0	5	3	286	1
0	2	0	1	10	2
2	3	3	2	47	1
2	0	3	3	8	2
2	1	6	2	173	2
3	1	3	2	81	1
3	1	6	2	216	1
0	1	0	1	210	2
2	1	6	2	231	2
1	2	4	2	5	1
0	3	0	1	73	2
2	3	3	2	229	1
2	1	3	2	117	1
3	1	7	2	267	1
1	2	5	2	36	1
0	2	0	1	265	1
3	0	2	3	218	2
3	0	4	3	235	1
2	1	7	2	302	1
0	1	0	1	41	2
3	1	4	2	200	1
3	1	6	2	291	1
0	1	0	1	299	2
2	1	2	2	199	2
3	0	5	3	3	2
3	2	1	2	313	2
3	2	2	2	220	1
2	0	3	3	148	1
0	3	0	1	58	1
2	1	6	2	80	2
1	3	6	2	6	1
2	1	3	2	92	2
0	2	0	1	300	1
2	1	3	2	218	2
2	0	2	3	0	2
1	3	3	2	113	2
1	2	1	2	73	1
0	2	0	1	169	2
3	2	5	2	68	2
0	3	0	1	58	1
0	3	0	1	213	1
1	3	4	2	129	2
1	2	2	2	72	2
0	2	0	1	11	2
2	0	3	3	137	1
1	0	6	3	77	2
2	3	5	2	10	2
3	1	2	2	48	1
2	1	3	2	225	2
3	1	2	2	44	2
3	0	5	3	267	2
0	3	0	1	263	2
2	0	3	3	260	2
2	1	5	2	61	2
0	2	0	1	152	1
3	2	4	2	234	2
0	2	0	1	260	1
2	0	3	3	229	1
1	2	3	2	80	2
3	0	2	3	33	2
1	3	4	2	114	2
3	1	3	2	156	1
3	2	6	2	131	2
0	1	0	1	81	1
1	0	4	3	58	1
0	2	0	1	156	2
0	2	0	1	67	1
3	0	5	3	244	1
3	1	2	2	67	1
1	3	2	2	70	1
1	3	6	2	27	2
2	1	2	2	222	2
1	2	4	2	189	1
2	1	7	2	254	1
0	2	0	1	308	2
2	0	1	3	163	1
1	2	5	2	24	2
3	0	3	3	93	2
2	1	2	2	67	2
1	3	1	2	246	1
1	3	6	2	107	2
2	0	3	3	271	2
2	0	6	3	314	1
0	1	0	1	53	1
0	3	0	1	284	2
0	2	0	1	118	2
2	0	7	3	152	1
2	0	6	3	191	2
2	1	1	2	198	2
2	0	1	3	88	2
3	0	2	3	18	1
1	0	1	3	23	2
0	3	0	1	64	1
0	2	0	1	116	2
0	3	0	1	134	2
3	2	7	2	155	1
2	0	1	3	5	1
3	1	5	2	191	2
2	3	2	2	59	1
0	2	0	1	220	1
1	2	4	2	236	1
0	3	0	1	276	2
3	0	4	3	256	2
1	2	2	2	129	2
3	1	6	2	9	1
3	1	2	2	5	1
3	0	4	3	232	1
3	0	4	3	63	1
0	1	0	1	126	1
1	0	6	3	141	1
0	1	0	1	216	1
2	0	7	3	311	2
2	3	4	2	273	1
2	1	6	2	170	2
1	0	1	3	157	2
3	2	2	2	264	2
2	1	1	2	197	1
0	1	0	1	290	2
1	3	4	2	114	1
1	3	1	2	160	1
0	1	0	1	191	1
3	2	4	2	242	2
3	2	4	2	36	2
0	2	0	1	300	1
2	1	5	2	167	1
1	2	4	2	281	2
0	1	0	1	74	1
0	3	0	1	27	1
2	0	2	3	214	1
3	1	3	2	73	2
2	0	2	3	225	1
0	2	0	1	84	1
0	1	0	1	297	1
2	3	3	2	263	1
3	1	5	2	295	2
0	2	0	1	51	1
2	0	7	3	285	1
1	0	6	3	238	2
2	3	1	2	245	1
3	1	7	2	1	1
2	1	2	2	93	2
1	2	6	2	40	1
2	3	4	2	176	1
0	1	0	1	210	1
3	0	4	3	87	1
1	2	2	2	212	2
2	1	7	2	16	1
0	1	0	1	18	2
3	2	4	2	72	2
0	2	0	1	116	1
3	1	7	2	0	2
1	2	6	2	35	1
0	2	0	1	237	2
1	2	4	2	118	2
0	2	0	1	46	2
3	2	5	2	307	1
3	2	4	2	218	1
0	1	0	1	33	1
2	0	3	3	217	2
3	2	6	2	66	2
1	3	2	2	269	2
3	2	4	2	92	2
0	1	0	1	75	1
2	1	3	2	28	1
2	1	2	2	280	2
3	1	1	2	301	2
1	2	5	2	311	1
0	3	0	1	133	2
2	0	7	3	11	1
3	0	1	3	78	1
3	0	2	3	122	2
2	1	4	2	68	2
2	0	7	3	228	1
1	0	4	3	0	1
1	0	7	3	0	1
3	2	7	2	69	1
1	0	5	3	32	1
1	0	4	3	234	2
2	3	5	2	213	1
0	2	0	1	122	1
0	3	0	1	127	1
1	2	6	2	106	1
1	3	1	2	195	1
2	1	2	2	78	2
2	1	6	2	172	1
2	1	5	2	79	2
3	2	7	2	193	1
1	2	6	2	253	1
3	0	4	3	120	1
1	3	7	2	30	2
2	1	7	2	264	1
1	2	7	2	170	2
1	3	6	2	268	1
0	2	0	1	208	2
0	3	0	1	144	1
0	1	0	1	0	1
0	1	0	1	289	1
3	0	4	3	201	2
3	0	4	3	99	1
0	3	0	1	100	1
1	0	4	3	160	1
0	2	0	1	180	2
1	0	4	3	20	1
2	0	6	3	318	2
3	2	4	2	197	1
3	0	1	3	314	2
0	2	0	1	102	2
3	0	1	3	286	1
0	2	0	1	43	1
2	3	7	2	116	2
2	1	2	2	249	1
2	0	3	3	76	2
0	2	0	1	236	1
3	0	2	3	245	1
1	2	6	2	299	2
2	1	6	2	135	1
2	1	1	2	55	2
1	3	3	2	33	1
3	1	1	2	266	1
1	3	4	2	178	1
0	3	0	1	12	2
3	0	5	3	233	1
3	0	2	3	230	1
3	2	2	2	196	2
1	0	5	3	32	1
3	2	2	2	165	1
3	1	1	2	107	2
1	3	1	2	137	1
2	3	7	2	246	2
3	2	7	2	260	2
3	2	2	2	63	1
3	2	5	2	244	1
0	1	0	1	72	1
2	1	4	2	284	1
1	3	2	2	50	2
0	2	0	1	133	2
0	2	0	1	260	2
1	3	3	2	143	2
2	3	1	2	128	1
3	2	7	2	181	1
1	3	5	2	91	1
1	0	4	3	233	1
1	3	2	2	197	1
2	0	6	3	311	1
2	1	3	2	249	2
1	3	1	2	266	1
3	2	1	2	261	2
3	0	1	3	259	2
3	0	3	3	141	1
3	0	1	3	122	1
2	3	4	2	153	2
2	3	1	2	172	2
3	2	7	2	195	2
2	0	6	3	223	2
1	0	6	3	36	2
0	3	0	1	235	2
3	1	6	2	284	2
2	1	2	2	98	1
1	0	1	3	74	2
0	2	0	1	252	1
0	2	0	1	311	1
2	3	1	2	63	2
0	2	0	1	56	2
3	0	3	3	220	1
0	1	0	1	210	1
2	0	3	3	269	1
1	3	6	2	222	1
3	1	4	2	22	2
1	2	1	2	194	2
0	1	0	1	287	2
1	3	3	2	162	2
3	2	4	2	313	2
1	2	3	2	2	1
0	2	0	1	188	1
1	3	5	2	277	1
3	1	1	2	58	2
2	1	5	2	293	2
2	3	2	2	7	1
2	3	1	2	37	2
0	1	0	1	283	1
3	2	6	2	125	1
1	3	5	2	112	1
0	2	0	1	2	1
3	2	7	2	14	2
3	0	2	3	76	1
0	1	0	1	102	1
1	3	1	2	275	1
3	0	1	3	284	2
1	2	1	2	137	2
2	1	1	2	270	1
0	2	0	1	67	2
3	2	4	2	242	1
1	3	1	2	8	1
0	3	0	1	84	2
3	1	1	2	297	1
2	0	6	3	209	1
3	2	5	2	258	1
1	0	6	3	176	2
1	3	6	2	97	1
0	3	0	1	30	1
2	0	7	3	202	1
1	3	7	2	274	1
2	3	4	2	21	2
2	3	5	2	161	1
3	0	1	3	147	1
0	1	0	1	248	2
2	1	2	2	269	1
1	0	1	3	57	2
2	3	5	2	1	1
1	3	6	2	118	1
0	3	0	1	253	1
2	1	3	2	36	2
2	3	6	2	231	2
0	1	0	1	100	2
0	3	0	1	198	1
3	0	5	3	164	2
1	2	5	2	68	1
0	1	0	1	153	2
0	1	0	1	162	2
1	3	1	2	4	2
2	0	1	3	133	2
2	0	3	3	172	2
0	2	0	1	216	1
3	1	7	2	38	2
0	2	0	1	48	1
2	0	1	3	48	2
0	3	0	1	245	2
0	3	0	1	45	1
3	0	5	3	127	2
2	1	4	2	195	2
1	0	5	3	236	1
0	2	0	1	60	1
2	0	2	3	83	2
3	2	3	2	86	1
2	1	7	2	207	2
1	0	6	3	75	1
3	1	4	2	217	2
1	0	4	3	268	1
2	0	7	3	95	2
0	2	0	1	81	2
2	0	3	3	254	2
3	2	5	2	94	2
3	1	1	2	275	1
2	0	6	3	210	2
2	3	1	2	134	2
1	2	7	2	145	2
2	0	3	3	148	2
1	0	4	3	208	1
0	2	0	1	164	1
0	3	0	1	263	2
0	3	0	1	14	1
0	1	0	1	116	1
3	2	4	2	76	2
3	1	7	2	76	2
1	3	2	2	110	2
3	1	7	2	132	2
1	3	2	2	2	1
0	2	0	1	54	2
2	3	4	2	34	1
0	3	0	1	207	2
0	3	0	1	13	1
3	2	1	2	230	2
1	3	6	2	160	2
2	1	5	2	214	1
3	1	6	2	245	2
0	2	0	1	308	1
2	0	1	3	300	2
3	1	3	2	72	2
3	2	3	2	293	2
2	3	1	2	187	2
0	2	0	1	241	2
2	0	6	3	188	1
2	1	6	2	251	2
2	3	1	2	293	1
1	3	7	2	151	1
1	0	1	3	115	1
2	1	2	2	318	1
1	0	6	3	56	2
1	2	5	2	178	2
1	3	3	2	10	2
0	2	0	1	288	1
3	0	4	3	281	2
2	1	7	2	141	2
1	2	3	2	299	2
3	0	1	3	83	1
2	1	5	2	209	1
1	0	6	3	185	1
2	3	2	2	140	2
1	2	1	2	151	1
3	2	5	2	27	2
3	0	5	3	159	1
2	1	3	2	7	2
1	2	2	2	193	1
1	3	1	2	43	1
2	1	1	2	208	1
0	3	0	1	308	2
2	1	3	2	275	2
1	2	2	2	164	2
1	3	6	2	44	1
1	3	6	2	211	2
1	0	7	3	117	2
2	3	4	2	150	1
0	1	0	1	251	1
0	2	0	1	255	2
2	3	3	2	314	1
3	0	2	3	182	1
2	0	3	3	92	1
0	3	0	1	309	2
1	0	5	3	5	1
0	2	0	1	316	2
1	3	2	2	273	2
0	3	0	1	170	2
2	0	7	3	273	2
3	0	1	3	293	1
0	3	0	1	308	2
1	3	7	2	89	1
0	3	0	1	281	1
0	1	0	1	283	1
1	3	2	2	93	2
3	2	2	2	159	2
1	0	5	3	5	2
3	0	3	3	126	1
3	2	6	2	193	2
2	0	2	3	265	1
1	0	7	3	91	2
3	2	5	2	150	2
2	3	5	2	242	1
1	0	1	3	62	2
1	3	6	2	44	2
1	3	7	2	120	1
0	3	0	1	197	2
3	0	4	3	254	1
1	0	6	3	261	2
3	0	4	3	100	2
0	2	0	1	11	2
0	3	0	1	155	1
0	2	0	1	251	1
0	1	0	1	172	2
0	2	0	1	144	1
0	3	0	1	78	2
3	0	1	3	146	2
0	3	0	1	109	1
0	2	0	1	41	1
1	2	7	2	258	1
0	1	0	1	292	1
0	1	0	1	75	2
1	3	7	2	29	1
3	1	6	2	289	1
1	3	5	2	160	1
0	2	0	1	116	2
1	2	4	2	250	2
3	0	5	3	145	1
0	2	0	1	216	1
3	1	4	2	314	2
0	2	0	1	122	1
1	2	5	2	211	2
1	0	7	3	64	2
1	0	4	3	85	1
1	0	7	3	63	1
3	1	3	2	295	2
1	2	4	2	179	2
2	0	3	3	47	2
3	2	2	2	194	2
1	2	3	2	299	2
1	3	4	2	137	2
3	2	2	2	178	2
3	0	2	3	271	1
0	3	0	1	63	2
0	3	0	1	128	2
2	1	4	2	285	2
2	3	1	2	285	1
0	1	0	1	100	2
2	3	2	2	225	1
0	1	0	1	256	2
0	2	0	1	14	2
2	1	3	2	224	2
3	2	6	2	134	2
0	1	0	1	162	1
0	3	0	1	134	2
2	0	7	3	303	2
3	0	1	3	60	2
0	3	0	1	219	1
0	3	0	1	82	1
1	2	7	2	104	1
2	3	6	2	23	1
3	0	5	3	296	1
2	3	5	2	128	2
1	3	6	2	124	2
3	0	4	3	14	1
3	2	2	2	104	2
3	2	7	2	203	1
0	1	0	1	44	2
0	1	0	1	152	2
3	1	5	2	226	1
0	2	0	1	206	1
3	1	6	2	20	1
0	3	0	1	177	1
3	1	7	2	263	1
3	2	1	2	209	2
3	2	5	2	79	2
1	3	7	2	163	2
1	0	5	3	121	2
3	1	1	2	252	2
2	1	3	2	179	2
0	2	0	1	53	1
0	3	0	1	38	2
3	0	4	3	180	2
3	0	4	3	140	2
1	0	1	3	117	1
1	2	6	2	254	1
1	2	4	2	268	1
1	2	1	2	32	1
1	3	1	2	23	2
1	0	7	3	23	1
3	1	2	2	173	2
0	3	0	1	153	2
3	1	5	2	234	1
2	3	6	2	293	1
3	0	1	3	270	2
0	3	0	1	116	2
2	1	6	2	121	1
2	3	4	2	100	1
1	3	5	2	221	2
2	1	3	2	182	2
0	3	0	1	111	2
3	1	3	2	95	2
0	2	0	1	53	1
3	0	3	3	20	2
3	2	6	2	161	1
1	3	5	2	125	1
3	2	1	2	292	1
0	3	0	1	300	2
3	1	3	2	263	1
1	2	1	2	158	1
1	3	6	2	108	1
2	3	3	2	283	1
0	2	0	1	38	1
2	0	1	3	291	2
1	3	6	2	77	1
2	1	6	2	48	1
1	0	6	3	245	2
2	3	2	2	150	1
0	3	0	1	262	2
1	0	1	3	236	1
1	3	1	2	164	1
2	3	4	2	147	1
1	2	2	2	34	2
3	1	4	2	276	1
2	0	6	3	40	2
0	2	0	1	219	2
1	2	2	2	255	2
1	3	1	2	87	2
3	1	3	2	262	1
3	2	7	2	303	1
0	3	0	1	301	2
3	2	2	2	106	1
1	3	2	2	207	2
3	1	3	2	40	1
2	3	5	2	2	1
1	3	6	2	106	1
0	3	0	1	188	2
1	3	2	2	170	1
3	2	5	2	99	2
2	0	6	3	284	2
1	2	4	2	262	2
1	0	6	3	175	1
0	2	0	1	26	2
3	1	2	2	20	1
0	1	0	1	166	2
1	3	3	2	113	2
3	2	6	2	132	2
2	1	4	2	176	2
2	1	7	2	226	1
1	2	1	2	271	2
1	0	5	3	125	1
2	1	4	2	251	2
2	0	1	3	314	1
0	2	0	1	66	1
1	3	7	2	298	2
0	3	0	1	243	2
2	0	6	3	26	2
1	0	5	3	28	1
1	2	2	2	212	1
3	0	1	3	278	1
1	2	3	2	26	2
3	0	5	3	207	2
0	3	0	1	7	2
0	3	0	1	186	2
0	2	0	1	117	2
2	3	4	2	144	1
0	3	0	1	275	2
3	1	7	2	1	2
1	3	6	2	34	2
2	3	6	2	290	1
1	2	1	2	202	2
3	0	1	3	270	2
1	2	6	2	246	1
1	2	3	2	83	1
1	3	2	2	92	1
3	1	5	2	204	2
0	1	0	1	117	2
1	0	5	3	242	1
3	0	4	3	140	2
0	2	0	1	72	1
3	1	7	2	32	2
3	2	2	2	145	2
2	1	4	2	77	2
1	2	6	2	195	1
3	1	7	2	313	2
3	0	1	3	174	2
0	2	0	1	82	2
0	3	0	1	95	1
1	3	6	2	214	1
3	0	4	3	138	2
3	2	7	2	181	1
2	3	7	2	63	2
3	0	5	3	178	1
2	3	7	2	19	1
