1node1	2node2	3port	4operation	5startwave	6bandwidth
2	1	6	2	302	4
2	3	7	2	200	2
2	0	7	3	51	2
2	3	2	2	205	4
1	0	6	3	308	1
2	1	1	2	138	1
3	1	5	2	254	4
1	3	2	2	57	2
3	1	1	2	172	5
1	3	7	2	107	1
2	0	1	3	264	3
3	2	4	2	21	2
1	2	3	2	270	2
3	2	1	2	61	3
0	2	0	1	267	3
3	0	1	3	271	1
2	1	7	2	102	3
0	1	0	1	279	2
0	2	0	1	194	3
0	3	0	1	254	4
0	1	0	1	197	5
1	0	1	3	131	4
1	2	3	2	10	3
3	0	1	3	258	4
0	3	0	1	311	4
1	2	4	2	85	3
0	3	0	1	0	1
1	0	4	3	262	1
0	1	0	1	317	1
0	2	0	1	9	4
2	1	6	2	212	3
3	2	1	2	286	4
2	0	6	3	309	4
2	3	5	2	229	3
0	1	0	1	49	5
3	1	3	2	135	1
2	0	1	3	177	1
3	1	2	2	128	4
3	1	1	2	271	5
1	0	4	3	154	1
1	2	6	2	311	4
0	2	0	1	219	4
2	0	7	3	182	3
1	0	6	3	289	2
0	2	0	1	7	4
2	0	6	3	176	4
3	2	2	2	128	3
2	0	2	3	123	4
0	1	0	1	103	1
2	3	3	2	168	4
1	3	7	2	157	1
2	1	6	2	271	5
0	3	0	1	252	5
2	1	6	2	131	2
3	2	4	2	149	5
2	1	4	2	112	3
0	2	0	1	24	3
1	2	5	2	291	4
1	0	5	3	243	3
3	0	3	3	182	1
3	0	3	3	78	1
1	3	6	2	113	1
1	0	1	3	98	3
2	3	1	2	297	1
2	3	2	2	4	3
3	0	1	3	303	5
1	0	6	3	201	3
3	1	3	2	200	2
3	2	3	2	303	1
3	2	5	2	237	5
1	3	4	2	10	2
1	0	1	3	271	1
3	1	5	2	297	3
1	0	6	3	34	1
0	3	0	1	267	1
1	0	4	3	97	1
3	1	3	2	136	1
2	0	3	3	52	3
2	3	3	2	99	5
2	3	2	2	12	3
3	1	7	2	248	4
0	3	0	1	174	4
3	1	3	2	184	2
1	0	7	3	265	4
0	1	0	1	121	2
3	1	2	2	209	1
2	1	2	2	160	3
2	0	7	3	91	3
1	3	7	2	73	2
3	1	2	2	97	5
3	0	1	3	101	3
0	2	0	1	138	4
3	1	1	2	138	3
3	1	7	2	157	4
0	2	0	1	190	1
0	1	0	1	83	4
0	2	0	1	140	1
0	1	0	1	300	1
0	3	0	1	269	2
0	1	0	1	275	5
2	3	4	2	226	2
2	1	7	2	132	5
1	3	1	2	225	5
2	0	7	3	210	4
3	0	5	3	232	5
2	1	6	2	260	5
1	2	3	2	309	3
3	2	7	2	44	5
1	2	4	2	54	3
0	3	0	1	42	1
2	0	1	3	116	2
1	0	5	3	37	3
1	3	1	2	79	5
0	3	0	1	265	2
1	2	4	2	87	5
0	2	0	1	199	5
3	2	2	2	273	5
0	2	0	1	274	2
1	2	6	2	94	3
1	0	4	3	81	2
2	0	2	3	18	3
2	1	2	2	72	1
0	3	0	1	101	4
2	1	4	2	228	1
2	3	1	2	218	2
2	3	2	2	16	5
3	0	4	3	181	3
0	1	0	1	70	3
0	1	0	1	294	5
0	1	0	1	129	3
2	3	2	2	291	1
1	0	6	3	252	2
1	3	3	2	40	5
3	0	2	3	24	3
1	3	7	2	31	5
1	3	5	2	47	1
3	1	4	2	69	5
3	0	3	3	184	2
3	1	5	2	0	1
3	2	5	2	230	3
0	2	0	1	10	5
0	2	0	1	126	5
3	0	1	3	58	5
0	3	0	1	7	5
1	2	6	2	66	4
0	2	0	1	62	4
0	3	0	1	230	3
1	3	6	2	231	2
0	3	0	1	12	1
3	1	4	2	133	3
1	3	2	2	67	5
3	2	3	2	237	3
3	0	3	3	310	4
1	2	3	2	92	5
1	0	6	3	150	2
3	0	4	3	78	4
2	3	5	2	317	2
0	2	0	1	304	3
0	1	0	1	32	3
3	1	7	2	218	2
0	1	0	1	219	5
0	3	0	1	242	1
0	3	0	1	109	3
3	0	1	3	86	5
0	3	0	1	310	4
2	0	6	3	255	4
2	3	4	2	158	1
2	1	3	2	251	3
1	2	2	2	304	1
3	0	3	3	157	2
3	1	2	2	73	1
0	2	0	1	57	2
3	1	7	2	74	1
0	3	0	1	195	4
2	3	2	2	267	2
0	1	0	1	223	2
1	2	1	2	69	1
3	0	4	3	17	1
3	1	7	2	226	3
1	2	3	2	315	2
3	2	6	2	13	5
1	2	3	2	87	3
2	0	1	3	16	4
0	2	0	1	111	5
3	1	7	2	159	4
1	3	1	2	193	2
3	1	2	2	277	1
3	1	5	2	182	1
1	2	4	2	40	4
2	3	3	2	69	2
2	0	6	3	42	5
1	3	4	2	67	4
0	3	0	1	146	4
2	0	7	3	147	1
0	2	0	1	197	4
2	1	7	2	9	5
3	0	1	3	192	2
1	2	6	2	197	3
1	0	5	3	27	3
0	3	0	1	126	4
3	1	1	2	185	3
0	3	0	1	77	5
1	0	7	3	86	2
2	3	1	2	12	3
2	3	3	2	104	1
0	3	0	1	222	3
0	1	0	1	116	5
3	0	3	3	196	3
0	3	0	1	142	3
2	3	7	2	81	4
2	1	1	2	287	3
1	2	6	2	292	2
0	3	0	1	146	5
3	2	7	2	73	3
1	3	3	2	148	5
2	1	5	2	61	5
3	2	4	2	33	5
2	3	7	2	201	3
3	1	2	2	277	1
2	1	6	2	265	3
1	3	5	2	266	1
0	1	0	1	115	1
1	0	4	3	206	2
0	1	0	1	73	2
3	2	6	2	12	3
3	2	5	2	179	5
2	3	1	2	300	2
0	2	0	1	125	4
3	2	2	2	53	3
1	2	4	2	304	3
1	3	2	2	113	1
0	2	0	1	216	3
2	1	1	2	303	5
0	3	0	1	121	5
3	0	3	3	235	5
2	1	6	2	13	2
2	0	2	3	117	4
0	3	0	1	226	2
0	2	0	1	172	5
2	0	3	3	259	2
2	3	2	2	159	2
0	2	0	1	312	2
0	2	0	1	263	2
1	0	6	3	220	3
0	3	0	1	164	5
3	0	2	3	118	3
2	3	2	2	303	4
2	1	5	2	296	4
1	2	1	2	112	4
2	0	1	3	232	2
2	3	7	2	39	2
0	2	0	1	59	2
2	0	3	3	75	2
0	1	0	1	297	5
2	3	5	2	40	3
1	2	2	2	21	4
3	0	5	3	10	3
0	3	0	1	116	4
2	0	2	3	313	2
0	1	0	1	135	5
0	1	0	1	51	2
0	2	0	1	26	2
3	0	1	3	257	1
3	2	7	2	53	2
3	0	3	3	47	5
2	1	2	2	40	2
3	1	4	2	246	3
2	1	6	2	247	2
1	0	5	3	149	3
1	0	4	3	89	5
0	1	0	1	133	3
1	3	1	2	132	4
0	3	0	1	240	2
2	1	1	2	296	2
1	2	7	2	251	2
2	0	6	3	63	5
3	2	3	2	15	1
2	1	3	2	89	2
1	2	6	2	79	3
2	3	7	2	258	3
1	3	3	2	154	3
0	1	0	1	235	1
0	3	0	1	173	1
2	3	7	2	272	5
1	2	5	2	143	1
2	0	1	3	268	1
3	1	5	2	219	3
1	2	7	2	57	1
0	3	0	1	104	3
1	2	2	2	287	5
1	0	7	3	268	3
3	1	4	2	310	1
1	3	5	2	174	2
0	3	0	1	314	1
0	2	0	1	159	2
0	1	0	1	256	1
1	3	2	2	159	2
2	1	1	2	301	4
2	0	7	3	233	5
3	1	5	2	273	4
3	1	4	2	248	5
0	3	0	1	148	1
3	2	4	2	166	1
1	2	1	2	111	2
3	2	2	2	2	5
1	0	4	3	32	2
2	0	1	3	318	1
0	1	0	1	185	3
0	2	0	1	150	2
1	3	4	2	65	1
0	3	0	1	204	4
2	1	4	2	155	3
2	1	7	2	107	3
3	2	4	2	25	1
3	2	6	2	130	5
3	0	4	3	160	3
2	0	2	3	302	2
3	1	7	2	215	3
0	1	0	1	265	1
3	0	1	3	225	3
2	0	6	3	42	3
3	0	5	3	267	5
0	3	0	1	188	2
3	1	3	2	94	3
2	0	1	3	176	2
3	2	4	2	230	4
2	0	1	3	276	4
1	3	3	2	196	3
3	2	7	2	288	3
0	2	0	1	159	4
3	2	2	2	46	4
3	1	2	2	133	2
2	0	6	3	86	3
1	3	1	2	273	4
1	0	7	3	242	1
2	3	1	2	20	2
0	3	0	1	247	5
1	2	5	2	114	4
1	2	2	2	297	4
0	1	0	1	237	2
1	2	6	2	9	2
1	3	4	2	225	2
2	1	4	2	206	2
0	3	0	1	38	3
1	0	5	3	17	1
1	2	7	2	185	5
2	1	6	2	39	4
3	1	2	2	176	4
1	0	6	3	210	5
3	2	2	2	218	5
0	2	0	1	87	1
0	3	0	1	243	1
2	1	1	2	229	1
1	2	3	2	24	1
0	2	0	1	278	4
0	2	0	1	28	1
2	0	1	3	274	2
1	3	6	2	205	5
3	0	3	3	310	1
1	0	1	3	301	2
1	2	7	2	64	1
2	3	7	2	314	4
1	2	3	2	161	2
2	3	2	2	302	2
0	2	0	1	115	2
0	2	0	1	223	4
2	0	3	3	41	5
1	0	6	3	292	1
0	2	0	1	224	4
3	2	5	2	127	5
3	0	3	3	271	2
2	1	3	2	147	2
2	1	7	2	180	3
0	2	0	1	26	3
1	2	5	2	307	3
1	2	1	2	289	4
1	2	2	2	199	5
1	3	1	2	124	1
0	3	0	1	110	1
3	2	7	2	233	2
3	0	5	3	149	4
1	3	1	2	212	3
3	2	5	2	83	4
2	0	6	3	34	4
0	3	0	1	237	2
0	3	0	1	62	2
3	1	1	2	226	4
0	1	0	1	2	4
1	0	4	3	41	2
2	1	6	2	274	3
0	2	0	1	191	5
3	0	3	3	16	5
1	0	6	3	306	5
1	3	7	2	308	3
3	2	2	2	124	4
2	1	1	2	165	3
0	3	0	1	107	4
3	2	3	2	151	5
1	2	2	2	182	5
3	1	3	2	125	3
0	2	0	1	211	3
2	0	6	3	200	4
0	1	0	1	222	3
1	3	4	2	176	5
1	2	7	2	126	5
3	1	5	2	12	5
3	0	5	3	86	2
2	0	2	3	121	5
2	1	2	2	235	5
1	3	2	2	5	2
3	0	1	3	281	5
3	1	4	2	4	3
2	3	4	2	84	1
0	1	0	1	121	3
3	0	2	3	60	5
0	3	0	1	269	1
2	3	4	2	282	1
0	3	0	1	92	2
1	3	2	2	198	4
0	2	0	1	239	3
1	2	7	2	218	3
0	1	0	1	212	3
3	0	1	3	246	1
0	2	0	1	162	1
1	3	6	2	240	3
2	0	2	3	159	5
2	0	2	3	67	5
2	1	2	2	143	4
2	0	1	3	29	3
0	3	0	1	210	2
2	3	4	2	313	4
2	1	5	2	299	4
1	3	5	2	171	1
3	2	6	2	113	5
2	3	6	2	249	2
3	1	7	2	138	5
2	1	4	2	266	1
0	3	0	1	276	2
0	2	0	1	58	2
1	2	6	2	19	3
1	0	1	3	230	3
0	1	0	1	172	3
0	3	0	1	195	5
1	3	5	2	265	2
1	3	1	2	70	1
0	3	0	1	221	4
3	0	4	3	139	1
1	2	3	2	57	4
0	3	0	1	3	4
1	3	6	2	103	1
0	3	0	1	18	4
2	3	5	2	227	2
3	2	6	2	248	2
0	1	0	1	74	1
2	1	1	2	121	3
0	2	0	1	307	2
3	0	1	3	233	5
1	0	5	3	199	3
1	0	6	3	224	2
1	2	2	2	147	5
2	0	3	3	132	1
1	2	2	2	135	4
3	1	7	2	167	1
1	2	3	2	234	2
0	3	0	1	261	4
0	2	0	1	298	1
0	2	0	1	177	1
3	0	3	3	68	5
1	0	4	3	110	2
1	2	5	2	52	3
3	0	5	3	25	3
3	2	1	2	78	1
1	0	4	3	146	1
2	1	7	2	145	2
1	3	1	2	177	5
3	1	4	2	47	5
1	0	4	3	134	3
0	3	0	1	143	5
2	3	6	2	304	3
3	0	2	3	245	1
2	0	3	3	311	3
0	3	0	1	34	4
0	2	0	1	110	5
0	3	0	1	220	2
2	3	5	2	311	3
0	1	0	1	40	1
3	0	4	3	292	3
1	0	6	3	134	2
1	3	4	2	173	5
2	3	5	2	126	2
1	2	4	2	25	4
3	1	3	2	259	3
0	2	0	1	68	2
1	2	6	2	233	2
3	0	4	3	161	2
0	3	0	1	254	4
0	1	0	1	98	2
2	1	3	2	140	3
0	3	0	1	19	2
2	3	6	2	16	5
2	0	6	3	305	2
3	1	2	2	112	3
1	3	2	2	176	4
2	0	2	3	41	1
1	2	7	2	290	1
3	2	2	2	7	2
3	2	2	2	46	5
1	3	4	2	203	4
3	0	2	3	23	3
2	0	7	3	94	3
0	2	0	1	193	5
3	2	7	2	293	1
2	0	7	3	233	2
1	0	5	3	88	1
2	3	3	2	308	2
1	2	4	2	21	2
2	1	4	2	27	4
0	1	0	1	95	3
2	0	7	3	289	4
0	1	0	1	312	5
3	0	2	3	271	3
1	0	6	3	103	5
3	0	4	3	18	2
1	3	7	2	238	4
0	2	0	1	149	5
1	3	5	2	307	5
3	2	6	2	155	3
3	2	3	2	31	4
3	1	6	2	46	1
3	1	5	2	139	4
0	2	0	1	38	3
2	0	3	3	157	4
2	3	6	2	107	5
2	0	2	3	56	1
1	0	1	3	187	3
1	2	1	2	264	5
1	2	3	2	174	5
3	2	4	2	202	3
3	2	5	2	316	3
2	1	1	2	187	1
0	3	0	1	180	3
1	0	7	3	315	2
2	3	2	2	248	5
0	2	0	1	165	3
3	1	6	2	57	5
0	2	0	1	231	2
0	3	0	1	36	2
2	3	2	2	76	5
2	0	7	3	155	2
3	1	4	2	246	4
3	2	6	2	234	1
0	1	0	1	201	1
3	1	6	2	273	2
0	2	0	1	261	2
3	0	2	3	71	1
3	1	3	2	77	1
1	3	2	2	267	5
3	2	6	2	288	2
1	3	4	2	106	5
2	3	4	2	217	2
0	2	0	1	255	2
1	0	5	3	125	5
0	1	0	1	175	3
2	0	7	3	65	1
3	1	1	2	130	4
3	0	4	3	104	4
2	3	3	2	300	5
0	3	0	1	24	2
2	0	1	3	155	4
2	3	3	2	27	3
3	2	2	2	88	5
1	0	1	3	57	1
0	2	0	1	216	1
1	3	7	2	18	1
3	2	6	2	286	2
3	1	4	2	41	1
0	1	0	1	215	2
2	3	6	2	282	4
3	0	4	3	0	2
1	0	5	3	148	5
2	3	2	2	282	3
3	0	2	3	295	1
3	0	4	3	250	3
2	1	6	2	160	3
1	2	3	2	233	4
3	1	4	2	18	2
3	0	2	3	150	5
3	2	3	2	24	1
0	1	0	1	23	2
0	2	0	1	276	5
0	2	0	1	14	4
1	2	5	2	270	3
0	2	0	1	306	2
2	0	2	3	27	1
0	1	0	1	113	3
2	3	3	2	72	5
0	3	0	1	279	3
3	1	6	2	0	1
2	1	1	2	10	1
3	1	5	2	165	5
2	3	1	2	200	5
0	2	0	1	316	2
0	1	0	1	226	5
1	3	5	2	94	1
0	3	0	1	107	1
2	1	4	2	155	3
3	0	3	3	165	4
2	0	3	3	205	1
3	1	5	2	140	2
1	0	7	3	296	4
3	0	2	3	309	3
2	3	2	2	236	3
1	2	4	2	173	3
2	0	3	3	262	2
2	3	3	2	111	4
2	1	6	2	314	4
3	2	7	2	43	1
1	2	7	2	184	1
0	3	0	1	64	4
2	1	2	2	223	2
2	0	3	3	313	3
3	2	3	2	206	5
3	2	5	2	76	2
2	0	7	3	19	3
0	2	0	1	173	5
2	0	7	3	29	2
2	3	7	2	253	4
2	0	2	3	147	2
1	3	3	2	164	3
1	3	7	2	227	3
3	2	4	2	214	2
3	0	5	3	217	1
3	1	5	2	97	2
2	0	3	3	58	3
2	3	1	2	51	1
0	2	0	1	268	2
3	2	4	2	60	3
2	0	1	3	120	3
2	1	7	2	222	4
1	0	1	3	125	3
2	3	4	2	308	1
3	0	3	3	255	3
3	1	4	2	230	1
0	1	0	1	58	4
3	2	1	2	226	1
2	0	7	3	216	2
0	3	0	1	265	3
0	3	0	1	252	4
2	3	5	2	90	2
1	3	2	2	53	2
3	0	2	3	109	3
3	2	6	2	193	5
3	2	4	2	16	5
3	2	6	2	58	3
2	1	3	2	104	2
0	3	0	1	262	3
1	3	3	2	115	2
1	3	2	2	68	2
3	1	2	2	213	3
1	0	5	3	136	2
0	1	0	1	267	5
1	0	5	3	203	2
3	2	7	2	202	3
3	0	2	3	26	4
2	0	3	3	33	5
1	3	2	2	222	3
2	3	2	2	9	2
2	3	4	2	214	2
0	2	0	1	274	4
1	3	4	2	53	3
1	3	1	2	228	4
2	0	1	3	154	3
3	2	5	2	201	1
2	3	1	2	268	5
1	3	5	2	200	1
0	1	0	1	8	4
0	2	0	1	89	3
2	1	3	2	45	1
0	3	0	1	20	3
0	3	0	1	222	5
0	3	0	1	121	4
2	3	2	2	130	3
2	3	2	2	25	5
3	2	2	2	239	2
2	0	7	3	51	4
1	0	6	3	86	5
2	1	1	2	319	1
0	3	0	1	52	5
2	0	1	3	130	3
0	2	0	1	0	3
0	2	0	1	267	5
0	1	0	1	293	4
2	1	5	2	135	4
3	1	3	2	54	2
0	3	0	1	55	3
0	1	0	1	2	3
1	0	1	3	222	3
3	1	7	2	290	2
3	2	1	2	45	4
2	0	7	3	260	4
1	0	4	3	15	3
3	1	6	2	217	3
2	3	6	2	247	2
1	0	6	3	42	1
3	2	7	2	259	3
3	2	1	2	63	3
1	2	5	2	180	3
2	3	3	2	283	2
0	3	0	1	33	1
3	2	1	2	92	5
3	1	1	2	48	2
0	2	0	1	131	4
3	2	1	2	203	3
2	0	3	3	65	1
0	3	0	1	10	2
0	3	0	1	25	2
3	1	4	2	166	3
2	3	3	2	246	3
3	0	2	3	74	4
3	1	6	2	193	5
0	3	0	1	173	1
3	0	5	3	270	3
2	3	2	2	306	4
1	2	6	2	300	3
1	0	1	3	60	4
2	1	1	2	247	4
3	2	4	2	286	4
2	3	4	2	207	3
1	2	3	2	73	4
0	3	0	1	63	2
0	3	0	1	39	5
3	1	1	2	177	3
2	0	6	3	258	4
1	3	6	2	161	5
0	1	0	1	125	5
3	2	1	2	34	3
3	1	3	2	97	4
0	1	0	1	91	5
3	2	2	2	266	2
2	1	2	2	103	5
2	3	3	2	229	5
2	1	1	2	50	1
2	1	5	2	311	2
2	1	1	2	0	2
1	2	2	2	239	1
2	3	5	2	236	4
0	3	0	1	202	3
2	3	4	2	273	1
2	1	7	2	81	1
0	2	0	1	224	5
3	0	5	3	217	3
1	3	1	2	67	3
