1node1	2node2	3port	4operation	5startwave	6bandwidth
1	0	4	3	14	5
2	3	7	2	172	5
3	0	4	3	174	2
2	0	1	3	147	2
0	1	0	1	24	5
2	0	6	3	25	6
2	0	2	3	66	5
0	3	0	1	29	3
2	1	7	2	46	1
2	3	4	2	60	5
0	2	0	1	99	4
2	0	7	3	224	2
1	0	7	3	49	5
3	0	5	3	166	6
0	2	0	1	32	5
1	3	6	2	103	1
0	1	0	1	200	3
2	3	3	2	289	3
2	3	7	2	316	1
0	1	0	1	174	1
2	3	1	2	55	5
1	0	4	3	217	4
0	1	0	1	54	1
0	2	0	1	31	2
3	0	3	3	252	3
1	0	4	3	280	7
1	0	7	3	191	4
3	0	5	3	186	7
1	0	5	3	138	4
3	1	1	2	249	7
2	0	3	3	241	4
2	3	6	2	5	6
2	3	3	2	285	2
2	1	3	2	63	6
2	3	3	2	89	5
3	0	5	3	238	4
1	0	1	3	76	4
2	0	7	3	184	1
3	0	3	3	134	2
0	3	0	1	310	1
1	2	7	2	106	7
0	1	0	1	2	5
1	0	6	3	4	4
3	1	6	2	110	4
0	3	0	1	235	7
1	3	4	2	98	1
0	3	0	1	43	6
0	2	0	1	25	3
2	0	3	3	135	3
2	1	7	2	283	5
3	0	1	3	121	6
2	1	6	2	287	4
1	2	7	2	15	7
1	2	6	2	26	1
2	3	2	2	290	6
2	0	6	3	293	4
0	1	0	1	287	4
3	0	4	3	139	6
2	0	3	3	133	5
2	0	3	3	24	1
1	2	1	2	180	6
0	1	0	1	196	6
0	3	0	1	115	3
2	3	3	2	192	3
1	2	4	2	62	1
3	1	7	2	203	1
3	2	4	2	269	2
3	2	1	2	313	1
3	2	1	2	282	5
0	3	0	1	9	3
1	3	1	2	212	4
2	1	1	2	233	7
2	0	1	3	32	5
1	0	4	3	112	2
1	3	3	2	212	3
0	3	0	1	262	5
2	0	7	3	301	5
0	3	0	1	2	2
1	3	4	2	318	2
3	0	3	3	145	2
3	2	5	2	134	2
2	0	2	3	110	3
3	2	1	2	52	7
3	0	1	3	181	4
3	2	3	2	114	2
1	3	1	2	88	3
2	0	7	3	237	7
2	3	5	2	107	2
3	1	4	2	52	1
3	1	6	2	169	5
0	2	0	1	137	7
3	0	5	3	169	1
0	3	0	1	258	6
2	1	6	2	103	6
1	0	1	3	87	4
3	2	2	2	118	4
1	3	2	2	78	6
3	2	5	2	251	5
2	3	7	2	85	4
0	3	0	1	32	1
0	1	0	1	249	2
1	3	5	2	294	1
0	3	0	1	50	1
3	2	7	2	138	2
1	0	5	3	31	6
2	0	7	3	17	6
0	3	0	1	282	2
1	3	7	2	173	4
1	3	6	2	267	4
3	1	4	2	243	5
3	0	5	3	194	7
3	0	1	3	280	3
0	1	0	1	74	5
2	1	2	2	188	6
1	3	6	2	115	2
3	0	3	3	250	5
0	2	0	1	2	5
2	0	2	3	147	7
1	2	2	2	286	6
3	1	4	2	261	4
3	0	2	3	16	1
0	2	0	1	149	4
0	3	0	1	153	7
3	0	2	3	277	3
3	2	3	2	276	3
0	3	0	1	94	2
3	0	2	3	300	4
3	1	1	2	178	5
2	3	6	2	165	5
2	0	7	3	279	6
3	1	7	2	189	5
0	1	0	1	283	5
2	1	4	2	286	7
1	3	5	2	22	4
1	0	7	3	206	6
1	0	4	3	285	1
3	0	1	3	1	2
2	3	4	2	266	1
1	0	1	3	132	1
3	1	7	2	16	5
2	0	1	3	283	6
3	1	1	2	74	7
2	3	2	2	18	1
1	2	5	2	207	4
1	0	4	3	156	6
0	3	0	1	65	3
2	1	7	2	299	4
2	3	3	2	228	7
0	1	0	1	236	7
3	1	4	2	173	2
0	2	0	1	104	4
0	3	0	1	141	3
1	2	1	2	264	3
2	1	6	2	178	4
2	3	4	2	9	6
0	3	0	1	15	2
3	1	2	2	179	1
0	1	0	1	72	5
0	3	0	1	20	3
3	0	1	3	20	7
3	1	1	2	224	3
2	3	4	2	44	6
0	1	0	1	30	1
2	0	2	3	272	3
1	0	4	3	203	6
2	3	2	2	149	2
2	0	3	3	158	3
3	0	5	3	222	4
3	0	3	3	262	1
3	2	3	2	258	7
2	1	6	2	277	7
2	0	2	3	254	4
1	3	4	2	183	6
2	3	7	2	260	4
1	2	1	2	236	1
1	3	5	2	61	2
0	1	0	1	298	4
1	2	1	2	193	1
0	2	0	1	236	6
2	0	7	3	24	4
0	3	0	1	60	1
1	3	6	2	232	7
2	3	7	2	31	1
1	2	3	2	248	3
3	2	2	2	91	7
1	3	1	2	302	2
3	1	2	2	260	3
3	1	5	2	143	1
1	0	4	3	257	5
0	1	0	1	15	1
0	2	0	1	201	1
0	2	0	1	1	6
0	3	0	1	208	6
3	0	4	3	89	4
0	3	0	1	49	7
3	0	2	3	36	7
0	1	0	1	86	7
0	2	0	1	153	4
3	0	4	3	281	6
0	3	0	1	174	6
2	0	1	3	120	1
3	1	5	2	73	4
3	2	5	2	273	6
3	0	5	3	45	3
0	3	0	1	156	2
2	3	4	2	3	4
0	1	0	1	275	7
3	1	4	2	191	7
0	3	0	1	47	5
1	2	3	2	133	4
1	0	4	3	193	7
1	0	5	3	137	6
3	0	1	3	183	6
2	1	2	2	294	5
1	0	6	3	23	3
2	3	2	2	19	7
2	0	7	3	84	4
3	0	2	3	63	5
3	2	1	2	283	1
2	1	3	2	57	5
0	2	0	1	49	3
3	0	3	3	49	4
0	3	0	1	300	3
1	2	7	2	224	6
3	1	6	2	195	7
1	2	4	2	218	6
1	0	1	3	243	3
1	2	2	2	168	2
2	3	1	2	161	3
3	2	5	2	114	4
0	3	0	1	291	7
0	3	0	1	302	6
2	0	3	3	106	1
2	0	3	3	80	6
3	0	1	3	196	1
1	0	1	3	115	2
3	0	4	3	120	7
1	0	1	3	6	5
0	3	0	1	304	6
2	3	5	2	107	5
2	1	1	2	275	7
3	1	7	2	60	1
3	0	4	3	44	4
3	0	5	3	299	7
1	3	7	2	22	3
2	3	6	2	152	3
3	0	5	3	47	4
2	0	1	3	90	6
2	1	4	2	296	1
3	2	4	2	274	2
0	3	0	1	281	2
2	1	3	2	262	5
1	3	6	2	260	7
2	0	6	3	193	3
3	1	2	2	138	6
2	0	6	3	89	6
0	1	0	1	249	4
1	2	6	2	109	1
2	0	6	3	24	1
0	1	0	1	5	5
0	1	0	1	167	6
0	1	0	1	60	7
0	3	0	1	230	6
1	0	6	3	163	5
1	0	6	3	76	4
2	3	1	2	316	4
1	0	1	3	115	3
2	1	1	2	172	1
2	0	1	3	15	7
0	2	0	1	155	4
0	3	0	1	99	1
3	2	7	2	81	3
1	2	1	2	116	5
2	1	3	2	313	4
1	3	4	2	314	6
0	3	0	1	259	6
1	2	3	2	203	5
2	1	7	2	210	5
0	3	0	1	236	4
1	3	5	2	160	7
3	2	1	2	24	2
0	2	0	1	145	7
0	1	0	1	302	5
2	1	7	2	108	2
0	1	0	1	84	7
3	0	4	3	3	4
0	3	0	1	190	7
3	1	3	2	140	6
0	3	0	1	229	2
1	3	3	2	122	4
1	2	5	2	61	6
1	2	2	2	181	1
0	3	0	1	292	6
2	1	3	2	73	1
0	3	0	1	103	6
0	3	0	1	15	4
3	0	2	3	266	6
3	0	4	3	303	1
2	0	1	3	112	7
0	1	0	1	143	5
1	3	2	2	187	5
1	3	3	2	183	1
0	3	0	1	40	3
0	3	0	1	200	5
2	0	2	3	59	3
3	1	7	2	189	3
3	0	1	3	224	3
0	3	0	1	132	7
1	3	5	2	67	7
3	0	3	3	167	2
2	0	6	3	15	4
0	1	0	1	105	6
2	3	3	2	33	7
2	0	3	3	287	7
3	2	5	2	282	1
3	1	6	2	11	7
2	3	7	2	188	3
0	1	0	1	93	4
1	3	4	2	221	2
0	2	0	1	5	3
0	3	0	1	13	7
1	0	5	3	273	2
3	1	3	2	142	6
2	1	7	2	280	3
3	1	3	2	63	7
3	0	2	3	99	7
3	2	2	2	214	4
2	0	2	3	60	1
3	2	5	2	27	7
2	3	5	2	131	6
2	1	6	2	24	4
1	0	7	3	236	3
0	1	0	1	265	6
3	0	1	3	226	5
1	0	7	3	89	4
0	1	0	1	89	5
1	0	5	3	27	5
2	3	2	2	283	4
3	2	6	2	59	6
0	1	0	1	195	3
2	0	7	3	26	3
0	3	0	1	26	7
0	1	0	1	214	4
2	1	7	2	271	6
0	3	0	1	63	2
2	3	3	2	273	6
3	0	1	3	121	5
0	3	0	1	279	7
0	2	0	1	162	3
3	1	7	2	39	3
3	0	1	3	286	2
3	1	3	2	8	2
0	2	0	1	272	2
3	0	2	3	57	4
2	0	6	3	293	1
3	0	4	3	186	4
2	3	1	2	293	5
1	3	1	2	65	2
3	1	6	2	172	7
0	3	0	1	176	4
3	2	7	2	230	1
0	1	0	1	279	3
1	3	5	2	164	5
3	2	2	2	235	6
2	1	5	2	139	2
1	0	5	3	78	7
3	1	6	2	113	5
0	2	0	1	51	2
2	0	1	3	83	7
3	0	4	3	216	4
1	2	7	2	8	2
2	3	3	2	273	3
1	0	5	3	310	5
1	3	6	2	269	1
1	0	4	3	221	6
1	3	3	2	11	1
1	0	4	3	221	4
1	3	6	2	130	7
1	2	4	2	49	3
0	2	0	1	63	6
1	0	1	3	251	6
1	0	5	3	258	3
1	3	2	2	20	5
3	0	4	3	100	6
1	2	7	2	32	6
0	3	0	1	227	3
1	2	1	2	107	5
1	0	4	3	288	6
2	1	4	2	310	1
1	3	5	2	250	1
1	2	5	2	33	5
3	1	2	2	274	5
0	1	0	1	10	6
0	1	0	1	131	2
0	2	0	1	135	7
3	1	5	2	172	1
3	2	1	2	283	4
3	0	3	3	90	2
0	1	0	1	259	7
1	3	3	2	27	3
1	2	1	2	215	5
2	3	2	2	154	7
1	3	7	2	168	5
1	2	7	2	34	7
0	2	0	1	191	6
0	1	0	1	153	5
3	2	7	2	216	3
3	1	1	2	40	5
1	2	3	2	218	6
2	0	1	3	58	7
1	0	6	3	252	1
3	0	2	3	0	3
3	1	5	2	201	4
1	3	6	2	26	4
2	0	1	3	65	3
1	0	7	3	108	3
3	1	4	2	229	2
0	2	0	1	152	5
3	0	3	3	24	2
3	0	4	3	1	7
3	0	5	3	272	1
3	0	5	3	33	2
2	0	3	3	16	4
1	0	6	3	294	1
2	0	7	3	277	3
3	1	5	2	242	4
3	0	2	3	158	4
1	2	1	2	254	6
3	2	4	2	239	5
3	1	3	2	61	1
0	2	0	1	306	4
2	3	5	2	260	5
1	0	1	3	204	7
2	3	3	2	310	4
2	3	3	2	213	5
1	0	5	3	9	1
0	3	0	1	143	7
2	1	6	2	296	3
2	1	6	2	284	2
0	2	0	1	12	4
1	3	1	2	199	1
2	0	7	3	170	4
3	1	6	2	192	1
2	3	7	2	184	1
2	1	5	2	269	7
3	0	4	3	73	7
3	2	4	2	236	4
2	0	3	3	3	6
1	2	3	2	23	3
3	0	1	3	109	7
2	0	7	3	44	3
2	1	4	2	197	2
0	1	0	1	252	3
2	1	7	2	218	2
2	1	3	2	256	6
0	2	0	1	7	7
3	2	1	2	269	6
3	1	1	2	45	5
0	1	0	1	167	1
1	3	6	2	283	6
1	2	4	2	198	4
0	2	0	1	217	3
2	1	7	2	135	7
1	0	5	3	222	6
3	2	1	2	112	2
0	2	0	1	93	2
1	2	4	2	189	6
0	3	0	1	145	4
3	2	5	2	48	4
1	3	7	2	187	7
1	3	4	2	1	1
1	0	4	3	271	4
3	1	6	2	175	6
0	2	0	1	172	3
0	3	0	1	35	5
1	2	5	2	31	3
3	2	1	2	171	7
2	0	1	3	165	6
0	1	0	1	31	5
1	0	5	3	154	1
1	2	5	2	159	2
0	3	0	1	149	7
2	1	1	2	154	3
1	0	4	3	73	6
2	1	1	2	41	7
0	2	0	1	224	2
0	2	0	1	259	2
1	0	6	3	127	3
2	3	5	2	65	3
0	1	0	1	99	2
0	1	0	1	247	6
3	2	3	2	267	1
1	2	2	2	76	5
3	2	1	2	283	1
0	3	0	1	143	6
3	0	5	3	249	3
1	2	7	2	184	6
2	0	6	3	124	1
0	2	0	1	178	6
2	1	5	2	145	1
3	1	2	2	98	1
3	2	4	2	287	5
0	2	0	1	278	2
2	1	4	2	221	3
2	1	6	2	149	6
1	0	6	3	286	3
1	2	5	2	185	4
0	1	0	1	293	1
2	0	3	3	116	7
3	0	3	3	22	5
2	1	5	2	267	6
1	2	5	2	103	1
3	2	6	2	49	2
2	0	7	3	46	3
3	2	6	2	177	7
3	2	2	2	268	7
0	2	0	1	41	4
3	1	6	2	261	6
0	3	0	1	189	4
0	2	0	1	96	6
3	2	7	2	138	3
2	0	7	3	147	6
0	3	0	1	77	2
2	3	4	2	64	1
0	3	0	1	110	4
3	0	5	3	101	2
3	0	4	3	132	7
2	1	4	2	312	7
0	2	0	1	155	4
1	2	2	2	88	2
1	2	7	2	266	6
0	3	0	1	105	1
2	0	2	3	119	7
1	3	2	2	167	3
3	2	1	2	13	3
1	2	6	2	30	4
2	1	2	2	117	5
1	3	5	2	247	6
2	1	6	2	122	7
0	1	0	1	94	7
3	1	3	2	157	2
0	1	0	1	173	2
0	2	0	1	79	2
0	3	0	1	257	2
2	1	5	2	75	4
0	2	0	1	307	6
3	2	1	2	249	5
1	2	7	2	293	2
0	2	0	1	225	2
2	3	5	2	63	5
0	1	0	1	55	5
0	1	0	1	278	5
1	3	6	2	249	4
0	3	0	1	124	3
0	1	0	1	154	7
2	3	1	2	131	3
3	0	5	3	40	2
3	1	7	2	274	3
0	2	0	1	232	3
2	0	6	3	294	2
1	0	7	3	60	6
1	2	3	2	228	7
2	0	3	3	36	3
0	3	0	1	119	6
0	1	0	1	167	7
1	2	1	2	313	6
1	3	3	2	145	1
1	2	3	2	30	2
2	0	6	3	83	6
2	1	7	2	147	7
0	2	0	1	156	7
1	0	6	3	152	5
0	2	0	1	53	7
1	0	6	3	141	7
1	2	1	2	83	5
3	0	4	3	280	3
1	3	4	2	259	1
0	1	0	1	151	2
1	2	7	2	236	4
0	3	0	1	164	7
2	3	7	2	199	1
1	0	5	3	224	6
0	3	0	1	244	3
3	0	4	3	225	6
1	3	2	2	22	6
0	2	0	1	218	6
1	0	4	3	245	1
1	2	2	2	80	5
2	3	1	2	3	6
1	0	5	3	293	1
3	2	5	2	164	2
1	0	6	3	213	4
2	1	2	2	160	7
3	1	5	2	182	5
1	2	6	2	42	2
0	3	0	1	28	4
0	3	0	1	206	6
3	2	7	2	32	5
0	3	0	1	87	2
3	2	4	2	28	7
3	1	5	2	149	7
1	2	6	2	253	4
2	0	7	3	248	4
2	3	2	2	46	4
3	1	1	2	208	4
2	1	4	2	114	5
1	2	4	2	164	7
1	0	1	3	62	6
2	0	1	3	204	1
1	0	6	3	154	1
1	3	4	2	64	4
2	3	1	2	271	4
2	3	4	2	193	5
3	1	7	2	278	6
2	3	4	2	65	4
1	2	5	2	305	6
3	2	6	2	219	5
3	1	4	2	222	5
2	3	2	2	136	2
0	3	0	1	52	3
3	1	6	2	151	4
3	2	6	2	139	3
2	3	1	2	201	1
2	1	4	2	127	3
0	3	0	1	165	7
3	2	7	2	6	1
3	1	3	2	279	2
1	2	5	2	4	4
3	2	1	2	158	3
1	0	4	3	179	3
0	1	0	1	285	2
3	1	6	2	136	5
3	1	1	2	194	4
1	0	5	3	89	1
1	0	7	3	201	6
0	1	0	1	201	1
3	1	1	2	33	5
1	2	7	2	257	6
2	1	5	2	163	5
3	1	4	2	237	6
2	0	6	3	218	3
0	1	0	1	179	1
1	0	4	3	178	6
1	2	3	2	158	1
3	0	5	3	245	1
2	0	1	3	152	3
2	0	1	3	297	3
1	0	4	3	231	1
0	1	0	1	83	1
3	2	1	2	108	6
3	2	6	2	140	2
0	3	0	1	51	2
1	2	6	2	70	4
2	0	2	3	87	2
3	2	6	2	28	6
2	3	7	2	1	6
3	2	4	2	303	6
1	2	5	2	29	3
3	0	2	3	274	6
2	0	3	3	225	6
1	3	7	2	35	2
2	0	1	3	265	1
1	2	6	2	206	3
1	3	4	2	63	4
3	1	4	2	249	7
0	2	0	1	310	1
3	1	7	2	115	4
2	1	3	2	93	3
0	3	0	1	129	6
2	3	6	2	41	5
1	0	5	3	61	1
1	3	2	2	0	1
3	2	1	2	200	5
1	0	5	3	112	3
0	1	0	1	274	6
3	1	7	2	30	5
1	0	6	3	256	3
3	2	1	2	231	6
3	1	6	2	266	4
1	2	4	2	127	3
3	1	4	2	273	5
3	2	7	2	0	7
1	2	2	2	26	4
0	3	0	1	204	6
3	1	1	2	288	7
2	3	1	2	229	6
2	3	4	2	171	7
0	1	0	1	96	6
1	3	3	2	31	2
0	2	0	1	270	2
3	0	4	3	231	3
2	3	4	2	175	3
3	1	5	2	180	4
0	1	0	1	177	5
1	2	4	2	27	3
3	2	3	2	156	1
1	2	4	2	155	2
0	3	0	1	169	5
0	3	0	1	208	6
0	1	0	1	11	2
2	3	5	2	188	5
1	2	7	2	32	5
2	0	7	3	39	4
1	0	6	3	193	6
0	2	0	1	273	4
3	2	4	2	315	5
2	1	2	2	154	5
2	3	3	2	171	1
0	2	0	1	139	2
3	2	6	2	293	7
3	1	3	2	200	5
3	0	3	3	269	4
3	1	7	2	209	5
2	0	3	3	31	1
0	2	0	1	35	1
3	0	2	3	73	6
2	1	5	2	180	7
2	0	6	3	59	2
2	1	2	2	84	6
0	3	0	1	299	7
2	1	5	2	21	1
3	0	3	3	292	2
3	1	7	2	307	5
3	1	4	2	35	6
3	0	5	3	251	5
3	0	2	3	190	5
1	0	6	3	238	7
1	2	1	2	60	7
0	2	0	1	175	2
2	0	7	3	60	2
0	3	0	1	101	7
0	2	0	1	74	4
3	0	5	3	5	1
2	1	4	2	137	3
1	0	1	3	300	4
3	1	2	2	271	3
2	1	5	2	307	6
3	0	5	3	101	6
0	1	0	1	30	3
1	2	5	2	124	2
0	3	0	1	292	6
3	1	5	2	167	3
1	2	7	2	256	4
1	2	6	2	209	7
3	1	2	2	45	4
3	0	4	3	2	5
3	1	3	2	172	4
3	0	2	3	43	5
2	3	3	2	161	1
0	3	0	1	46	3
3	2	7	2	188	3
2	3	2	2	274	5
0	3	0	1	279	2
1	3	1	2	147	3
1	2	1	2	13	6
2	3	2	2	90	6
1	0	4	3	170	4
2	1	4	2	29	6
2	1	3	2	214	7
0	1	0	1	172	1
3	1	1	2	35	7
0	3	0	1	119	3
0	1	0	1	52	3
3	0	4	3	23	7
2	0	2	3	16	3
2	1	7	2	225	2
3	1	3	2	15	2
3	1	6	2	310	6
3	1	6	2	240	3
2	0	2	3	284	3
1	0	4	3	57	3
1	0	5	3	262	1
3	1	1	2	76	1
3	0	4	3	119	5
3	2	7	2	20	3
3	1	2	2	151	2
0	1	0	1	291	6
0	1	0	1	65	6
0	1	0	1	184	1
3	2	3	2	267	4
3	1	2	2	294	5
2	3	6	2	5	2
3	0	1	3	107	1
1	2	6	2	301	7
1	2	2	2	242	3
3	1	5	2	131	1
0	1	0	1	292	3
0	1	0	1	193	1
1	0	6	3	286	1
1	3	7	2	311	2
2	1	7	2	111	6
3	2	3	2	48	3
2	1	2	2	290	5
0	2	0	1	271	3
3	0	5	3	79	2
1	0	1	3	313	7
0	3	0	1	248	6
1	2	2	2	133	3
0	2	0	1	70	1
3	0	2	3	123	6
0	3	0	1	95	7
3	0	1	3	151	1
1	0	5	3	312	4
0	2	0	1	60	6
0	1	0	1	174	4
1	2	3	2	239	5
2	0	2	3	181	6
1	3	5	2	78	2
2	1	6	2	236	5
2	0	3	3	180	4
0	3	0	1	220	4
2	1	2	2	150	7
2	0	3	3	98	3
1	2	5	2	261	7
2	3	2	2	27	2
2	3	3	2	101	6
0	3	0	1	203	1
1	2	7	2	3	1
1	0	1	3	232	1
0	3	0	1	168	4
0	1	0	1	125	3
2	0	7	3	193	4
0	3	0	1	118	7
3	1	2	2	248	1
