1node1	2node2	3port	4operation	5startwave	6bandwidth
3	2	2	2	201	3
3	0	2	3	66	1
0	1	0	1	265	5
0	2	0	1	136	6
2	1	3	2	72	4
1	3	7	2	12	3
0	2	0	1	14	2
2	1	4	2	4	3
2	3	4	2	4	2
0	3	0	1	186	6
0	3	0	1	77	4
0	2	0	1	24	3
2	0	1	3	67	1
0	2	0	1	39	5
3	1	5	2	21	1
3	1	1	2	305	3
2	0	3	3	86	5
0	2	0	1	237	6
2	1	2	2	28	2
3	1	3	2	111	1
2	0	3	3	57	3
0	2	0	1	134	2
3	1	6	2	213	1
0	1	0	1	203	2
0	1	0	1	72	6
3	2	7	2	92	1
1	0	6	3	225	4
3	0	2	3	285	6
1	2	4	2	307	4
2	0	3	3	312	2
1	0	4	3	219	4
2	1	5	2	222	2
0	2	0	1	26	4
1	3	6	2	126	6
0	2	0	1	118	2
2	3	6	2	305	5
3	1	2	2	192	1
3	2	6	2	193	4
3	1	3	2	189	3
1	0	4	3	209	3
1	3	6	2	188	5
1	0	6	3	59	3
1	3	7	2	275	5
3	2	7	2	186	1
2	1	3	2	168	3
0	1	0	1	289	1
1	3	2	2	120	4
1	0	5	3	286	5
1	2	1	2	0	4
1	2	3	2	242	1
2	3	1	2	183	1
2	3	6	2	136	4
2	0	6	3	153	1
0	1	0	1	61	6
0	1	0	1	54	4
2	3	6	2	299	3
3	0	4	3	290	6
2	0	3	3	224	4
2	1	6	2	154	6
2	1	6	2	255	1
2	1	4	2	225	5
1	0	6	3	169	6
0	2	0	1	89	6
0	3	0	1	59	4
2	1	5	2	38	4
3	2	4	2	256	5
1	2	4	2	174	4
0	1	0	1	201	5
0	1	0	1	32	2
3	2	1	2	44	6
0	1	0	1	286	5
1	0	5	3	158	4
3	0	2	3	9	2
2	0	2	3	124	5
0	3	0	1	197	1
2	0	3	3	208	1
3	1	4	2	315	5
1	0	6	3	179	3
0	1	0	1	97	6
0	3	0	1	33	4
0	1	0	1	214	4
2	1	2	2	212	3
3	0	1	3	113	1
1	0	1	3	165	2
1	3	2	2	69	5
2	1	6	2	27	4
0	3	0	1	285	4
0	2	0	1	276	2
3	1	4	2	262	3
3	1	2	2	126	2
1	0	6	3	141	3
0	2	0	1	50	2
3	1	4	2	111	3
3	2	7	2	242	3
3	1	3	2	266	5
0	2	0	1	26	1
1	3	5	2	230	1
3	2	1	2	190	5
1	3	1	2	88	3
3	1	7	2	278	2
3	1	3	2	128	2
3	1	4	2	84	2
0	3	0	1	81	3
3	2	6	2	69	6
1	3	2	2	226	1
0	2	0	1	230	2
0	1	0	1	159	1
3	1	3	2	299	1
2	0	6	3	297	4
1	2	6	2	239	2
0	1	0	1	6	6
2	0	1	3	253	4
0	1	0	1	103	6
2	1	1	2	30	6
0	3	0	1	155	4
1	2	3	2	229	4
0	2	0	1	289	2
1	2	3	2	6	6
2	3	5	2	63	2
3	1	6	2	240	4
2	3	1	2	39	6
0	3	0	1	298	5
2	0	6	3	160	4
0	1	0	1	12	5
1	2	7	2	317	1
2	0	2	3	9	5
0	2	0	1	298	3
3	1	5	2	74	1
0	1	0	1	135	6
0	1	0	1	278	2
2	0	6	3	41	6
2	3	4	2	74	4
3	1	2	2	81	6
1	0	1	3	64	5
3	2	4	2	97	3
2	1	1	2	207	2
3	0	5	3	18	6
3	1	2	2	144	2
1	3	6	2	65	2
1	2	4	2	50	4
2	3	1	2	269	6
0	3	0	1	277	5
3	0	5	3	89	2
2	0	6	3	151	6
3	1	6	2	53	4
3	1	5	2	114	2
0	3	0	1	199	2
0	2	0	1	192	6
2	0	7	3	133	1
3	2	5	2	78	4
0	2	0	1	297	2
3	2	6	2	1	1
3	1	3	2	25	2
3	0	3	3	228	1
1	3	3	2	76	3
2	1	7	2	59	4
1	0	1	3	91	1
0	2	0	1	273	3
3	2	1	2	251	1
3	1	6	2	149	6
0	1	0	1	281	6
2	1	1	2	172	6
3	0	4	3	41	5
2	0	7	3	261	1
2	0	1	3	255	2
1	3	6	2	233	4
1	2	1	2	3	3
0	1	0	1	192	1
0	3	0	1	258	2
3	2	4	2	292	6
1	3	3	2	150	6
0	2	0	1	204	6
3	2	6	2	276	4
3	2	7	2	209	4
2	1	2	2	10	2
0	3	0	1	156	5
1	0	7	3	257	6
2	3	4	2	68	5
1	0	6	3	81	3
1	0	6	3	311	6
2	3	1	2	141	1
3	1	4	2	34	6
1	0	6	3	66	3
0	1	0	1	137	3
1	0	1	3	207	4
3	2	1	2	106	1
0	1	0	1	6	3
2	1	3	2	289	5
1	2	6	2	184	1
2	3	7	2	152	6
0	1	0	1	229	4
1	0	7	3	163	3
3	0	2	3	77	4
1	2	5	2	82	4
2	3	2	2	264	5
0	3	0	1	298	4
3	1	7	2	265	3
0	2	0	1	32	4
3	1	1	2	170	2
3	2	6	2	173	4
1	3	3	2	282	2
3	2	5	2	53	5
0	1	0	1	109	6
2	3	2	2	249	2
3	2	5	2	160	3
1	3	6	2	117	5
1	0	1	3	33	1
1	2	3	2	148	1
0	3	0	1	272	3
2	3	2	2	72	6
2	0	1	3	60	1
0	3	0	1	157	6
3	2	7	2	38	1
2	1	4	2	105	3
0	1	0	1	268	6
1	3	5	2	212	4
1	2	2	2	4	5
2	1	4	2	144	5
3	0	3	3	208	4
1	2	4	2	7	6
2	0	2	3	195	2
3	2	2	2	165	2
3	1	5	2	136	1
1	3	5	2	100	1
0	1	0	1	288	4
0	2	0	1	114	6
3	0	1	3	60	6
1	0	7	3	221	4
0	2	0	1	109	6
1	3	2	2	221	1
3	0	5	3	315	4
3	2	3	2	212	1
2	0	7	3	110	2
2	1	5	2	66	1
1	3	2	2	67	2
0	3	0	1	76	3
2	0	3	3	14	1
1	3	3	2	37	3
0	3	0	1	217	4
2	1	1	2	56	2
0	2	0	1	66	5
0	1	0	1	74	6
3	0	4	3	162	6
2	0	2	3	148	6
1	2	4	2	71	2
3	2	1	2	155	6
2	3	3	2	297	4
0	3	0	1	154	4
2	1	7	2	9	1
0	3	0	1	29	3
1	0	7	3	4	3
1	0	4	3	35	6
1	2	3	2	270	4
2	3	4	2	294	6
0	1	0	1	223	2
2	3	1	2	53	5
1	0	4	3	169	3
1	3	3	2	318	2
3	0	1	3	279	3
2	1	2	2	82	1
3	2	1	2	33	6
0	3	0	1	241	5
1	0	7	3	202	5
1	2	7	2	127	3
1	3	3	2	122	1
2	0	2	3	47	4
3	1	6	2	48	3
3	2	4	2	309	5
1	0	4	3	41	6
0	3	0	1	15	5
3	1	6	2	7	2
0	1	0	1	36	5
3	2	5	2	84	6
0	1	0	1	33	1
1	0	1	3	69	2
3	0	3	3	170	6
3	1	4	2	165	2
3	2	5	2	85	3
3	2	7	2	116	3
1	0	1	3	287	2
1	2	2	2	72	5
3	2	6	2	10	2
2	1	3	2	1	2
2	0	1	3	179	4
3	2	1	2	226	4
3	2	6	2	27	1
2	3	7	2	283	2
2	3	5	2	43	3
1	3	1	2	317	3
1	2	3	2	177	4
0	3	0	1	136	2
1	0	6	3	141	6
0	3	0	1	46	4
3	1	3	2	34	3
0	1	0	1	131	3
2	1	1	2	37	5
0	2	0	1	46	3
3	2	2	2	83	2
3	1	1	2	182	2
0	3	0	1	232	6
1	2	5	2	19	2
1	2	5	2	84	4
0	1	0	1	130	4
0	2	0	1	232	6
2	3	5	2	149	6
1	0	4	3	265	3
1	0	7	3	199	2
3	1	2	2	62	6
3	2	2	2	94	5
1	2	7	2	212	6
2	3	3	2	138	5
2	3	6	2	114	6
2	3	4	2	41	1
0	1	0	1	113	2
2	3	1	2	307	4
0	2	0	1	268	3
0	2	0	1	233	3
1	3	3	2	299	2
1	3	1	2	209	1
1	3	6	2	287	5
0	2	0	1	153	1
0	2	0	1	170	2
3	2	6	2	186	5
1	3	4	2	226	5
3	1	2	2	311	1
3	1	7	2	6	2
1	0	6	3	229	1
3	0	2	3	266	4
3	2	3	2	197	1
2	1	6	2	28	5
2	0	1	3	27	5
0	2	0	1	118	4
1	3	3	2	312	5
3	2	7	2	137	6
3	1	1	2	42	4
1	3	4	2	228	4
1	3	1	2	137	5
3	0	2	3	235	5
1	2	6	2	98	3
1	2	1	2	163	6
2	1	3	2	310	3
0	1	0	1	45	1
3	2	5	2	106	3
1	0	6	3	87	4
1	0	7	3	23	3
3	0	5	3	303	6
3	0	3	3	93	4
3	0	5	3	104	4
1	2	5	2	211	4
1	2	1	2	27	2
3	0	3	3	119	3
2	3	6	2	25	1
3	0	5	3	73	5
3	2	7	2	223	3
0	1	0	1	226	2
0	3	0	1	283	1
3	0	4	3	188	4
3	2	4	2	134	2
2	3	4	2	65	2
0	2	0	1	150	6
1	2	1	2	59	6
2	3	6	2	40	5
1	3	3	2	181	4
1	2	7	2	55	6
0	2	0	1	6	5
1	3	3	2	284	1
0	3	0	1	123	3
3	2	4	2	191	1
2	3	1	2	132	6
2	1	5	2	148	5
1	0	1	3	16	3
1	0	7	3	152	3
2	1	1	2	252	2
2	0	6	3	4	6
1	0	5	3	297	2
0	3	0	1	94	6
3	1	6	2	91	5
0	2	0	1	186	2
1	2	7	2	222	1
3	2	5	2	47	5
3	1	2	2	268	3
2	3	3	2	219	6
3	2	7	2	23	4
3	2	4	2	108	3
0	2	0	1	132	1
0	3	0	1	59	2
2	1	1	2	2	4
0	1	0	1	297	6
1	3	7	2	210	2
0	1	0	1	233	1
0	3	0	1	143	1
3	1	3	2	49	1
2	1	4	2	311	2
2	3	3	2	105	5
1	0	1	3	291	5
1	0	7	3	266	3
2	3	1	2	19	3
3	1	3	2	272	4
0	3	0	1	132	5
3	0	1	3	282	2
1	3	6	2	189	3
0	1	0	1	18	6
2	0	3	3	133	4
1	0	6	3	265	1
3	2	1	2	44	4
2	1	5	2	59	6
3	1	4	2	306	6
0	3	0	1	154	3
2	3	7	2	10	2
1	2	3	2	189	2
0	2	0	1	179	2
2	1	6	2	69	5
2	0	7	3	62	6
3	0	4	3	273	1
1	2	4	2	12	2
1	3	5	2	115	4
1	2	3	2	251	6
2	0	7	3	208	5
3	0	1	3	84	2
3	0	1	3	12	6
2	1	6	2	286	5
0	3	0	1	107	4
1	3	7	2	254	2
0	2	0	1	70	6
2	0	2	3	160	3
2	3	4	2	48	3
3	1	7	2	82	2
0	2	0	1	228	5
0	2	0	1	73	1
1	0	7	3	132	5
2	3	4	2	284	6
0	2	0	1	0	3
1	0	6	3	171	4
0	3	0	1	167	4
0	2	0	1	179	6
3	0	5	3	112	5
1	0	1	3	10	1
0	3	0	1	134	6
1	0	4	3	103	5
2	0	7	3	216	1
1	0	4	3	107	1
0	2	0	1	164	1
3	0	4	3	30	2
1	2	5	2	133	5
2	1	2	2	52	1
0	1	0	1	139	1
0	3	0	1	173	1
3	0	1	3	231	5
1	0	7	3	150	1
2	0	6	3	247	6
2	0	6	3	290	1
0	2	0	1	50	2
0	2	0	1	2	5
2	3	4	2	158	3
3	2	4	2	67	3
3	0	3	3	90	5
0	3	0	1	74	6
1	3	1	2	270	3
0	1	0	1	30	3
2	0	2	3	92	1
2	3	5	2	135	4
2	0	6	3	264	3
3	1	4	2	218	1
1	2	5	2	230	1
3	1	4	2	311	5
3	1	6	2	277	4
0	3	0	1	72	1
3	1	6	2	240	2
2	0	1	3	120	5
1	2	4	2	43	5
1	0	5	3	144	2
0	3	0	1	84	5
2	3	5	2	116	5
3	0	1	3	222	1
0	2	0	1	50	4
3	0	1	3	256	5
3	0	5	3	201	1
1	0	6	3	258	4
2	0	3	3	177	2
3	2	4	2	172	4
3	0	2	3	59	3
2	3	2	2	82	6
1	2	2	2	314	2
3	0	1	3	227	1
1	3	1	2	148	5
1	3	4	2	42	1
3	0	5	3	174	4
0	1	0	1	99	3
2	0	6	3	220	5
0	1	0	1	181	4
1	0	1	3	129	2
0	3	0	1	222	4
0	1	0	1	314	2
0	1	0	1	104	6
1	0	5	3	191	1
1	2	3	2	241	1
2	1	2	2	274	5
0	2	0	1	200	2
0	2	0	1	192	4
1	0	4	3	140	4
1	0	1	3	104	6
3	0	3	3	145	3
2	3	7	2	284	5
0	1	0	1	7	6
2	3	2	2	148	1
1	3	3	2	231	5
1	2	5	2	73	1
0	2	0	1	267	5
2	0	1	3	31	1
3	0	3	3	228	4
2	0	2	3	227	3
1	3	6	2	291	4
0	2	0	1	265	5
0	2	0	1	25	3
2	0	2	3	304	4
2	3	1	2	27	6
1	3	6	2	89	3
2	3	1	2	94	3
3	2	7	2	126	3
0	2	0	1	141	3
0	3	0	1	36	4
1	3	7	2	130	5
0	3	0	1	199	2
2	0	6	3	153	4
0	1	0	1	248	5
2	0	6	3	280	5
0	2	0	1	60	5
0	1	0	1	289	3
1	2	2	2	252	6
3	0	2	3	284	2
0	3	0	1	96	4
1	3	5	2	90	2
2	1	1	2	258	4
2	0	7	3	145	1
0	3	0	1	253	4
0	3	0	1	231	4
3	1	3	2	3	3
2	0	1	3	154	1
0	2	0	1	14	6
2	3	1	2	287	3
0	2	0	1	289	4
0	1	0	1	195	2
2	1	3	2	223	3
2	3	6	2	16	1
1	0	4	3	138	4
0	1	0	1	221	2
3	1	1	2	142	3
2	0	3	3	192	5
3	1	2	2	283	5
3	0	3	3	104	3
1	2	1	2	291	4
3	2	6	2	176	4
2	1	2	2	180	3
0	3	0	1	264	1
2	0	1	3	68	2
1	0	4	3	54	4
1	0	5	3	132	4
0	2	0	1	161	4
0	1	0	1	120	4
2	3	4	2	177	3
3	0	4	3	75	5
0	2	0	1	210	5
2	1	6	2	236	6
3	2	7	2	170	3
2	3	3	2	141	6
0	2	0	1	25	5
3	2	4	2	96	2
2	1	5	2	232	4
2	3	2	2	41	1
1	3	3	2	311	1
2	1	4	2	255	3
3	1	2	2	172	1
1	0	1	3	235	2
1	2	7	2	214	6
1	0	6	3	104	1
1	0	1	3	4	3
3	2	3	2	259	2
0	1	0	1	260	4
1	3	7	2	198	4
0	2	0	1	126	6
1	0	5	3	18	5
0	3	0	1	22	6
3	1	7	2	4	2
0	3	0	1	154	6
1	2	2	2	155	2
0	2	0	1	283	6
2	1	3	2	231	3
1	3	6	2	149	6
0	3	0	1	41	3
1	0	5	3	287	2
0	3	0	1	124	4
1	2	5	2	90	2
2	3	6	2	297	3
0	1	0	1	12	3
0	1	0	1	116	3
3	2	1	2	265	6
1	2	1	2	106	2
2	1	3	2	36	1
2	1	7	2	82	6
0	3	0	1	280	1
3	0	2	3	265	2
2	1	5	2	99	2
1	3	1	2	235	1
3	2	1	2	56	2
1	2	7	2	107	5
0	3	0	1	7	5
2	1	1	2	191	2
2	1	5	2	57	3
2	1	4	2	194	6
1	3	5	2	252	4
2	3	6	2	52	2
3	1	2	2	126	1
1	0	7	3	33	2
0	3	0	1	69	5
3	1	6	2	282	4
0	3	0	1	296	2
0	1	0	1	113	4
3	0	3	3	27	6
0	1	0	1	17	5
2	1	6	2	306	3
0	3	0	1	222	1
0	2	0	1	108	5
2	0	7	3	200	2
3	0	4	3	94	2
2	1	3	2	306	5
1	0	4	3	240	4
2	0	2	3	137	6
2	3	6	2	129	5
1	0	6	3	134	2
0	1	0	1	245	6
2	0	6	3	144	6
2	3	7	2	300	6
3	1	1	2	40	1
0	3	0	1	186	4
2	3	4	2	96	2
0	1	0	1	48	3
3	2	2	2	108	2
1	0	5	3	131	3
2	3	5	2	168	1
0	1	0	1	202	2
2	3	2	2	151	2
0	2	0	1	161	6
1	0	5	3	167	6
3	1	2	2	79	1
2	1	3	2	138	4
0	1	0	1	247	2
1	3	7	2	91	3
1	2	7	2	130	2
0	2	0	1	158	1
3	0	5	3	316	1
1	2	2	2	231	2
0	2	0	1	255	6
2	1	1	2	111	5
1	0	4	3	18	2
1	2	7	2	285	5
1	2	4	2	277	5
0	2	0	1	206	1
0	3	0	1	76	6
1	2	7	2	184	4
3	2	1	2	154	5
1	0	7	3	183	4
3	0	4	3	196	3
2	3	1	2	6	4
1	3	1	2	189	5
1	2	4	2	53	1
2	3	5	2	23	5
3	1	7	2	225	5
1	0	5	3	36	4
1	2	3	2	106	5
1	0	6	3	257	2
3	0	4	3	197	4
3	2	7	2	301	6
3	0	3	3	14	5
3	0	2	3	33	5
0	2	0	1	87	6
3	0	1	3	277	4
2	1	6	2	13	3
1	3	7	2	220	2
1	2	1	2	311	4
3	1	7	2	310	6
1	0	5	3	129	2
2	0	2	3	123	4
0	1	0	1	173	6
2	0	6	3	175	5
1	3	5	2	293	4
3	1	7	2	48	4
3	1	1	2	146	1
2	0	1	3	27	2
2	3	1	2	255	2
0	3	0	1	3	4
1	0	4	3	264	2
0	3	0	1	87	6
1	0	6	3	30	2
3	1	7	2	144	5
2	3	5	2	58	2
2	3	2	2	252	4
0	1	0	1	210	1
0	2	0	1	205	6
0	1	0	1	243	1
3	2	3	2	74	5
0	2	0	1	136	4
2	0	6	3	98	4
1	2	1	2	121	2
2	3	4	2	77	2
1	3	4	2	242	5
0	1	0	1	9	2
1	2	5	2	93	2
0	2	0	1	96	6
3	1	3	2	18	1
0	2	0	1	239	3
0	2	0	1	34	2
1	0	4	3	51	2
3	1	5	2	217	3
2	0	1	3	13	5
3	1	5	2	33	3
0	2	0	1	241	1
0	2	0	1	203	1
3	2	1	2	172	3
1	0	4	3	216	4
2	1	7	2	130	3
3	1	1	2	138	2
1	0	4	3	200	3
0	2	0	1	276	1
2	0	2	3	234	3
2	0	1	3	287	6
1	2	1	2	70	5
2	1	4	2	190	3
3	2	4	2	41	2
3	0	5	3	197	1
0	3	0	1	277	3
2	1	7	2	177	3
1	0	6	3	95	1
3	2	2	2	317	3
0	2	0	1	296	3
1	0	4	3	162	3
2	0	2	3	224	1
3	0	5	3	104	1
3	1	1	2	289	1
3	2	3	2	65	4
1	0	4	3	278	1
0	3	0	1	97	3
0	1	0	1	247	3
3	1	6	2	131	2
3	0	4	3	96	3
3	1	7	2	182	2
3	1	3	2	291	4
0	3	0	1	204	1
1	3	6	2	164	1
2	1	3	2	178	5
3	1	3	2	258	1
0	2	0	1	14	4
0	1	0	1	221	1
1	3	5	2	131	1
0	2	0	1	84	6
3	2	5	2	2	1
2	0	6	3	99	5
3	0	4	3	29	4
0	2	0	1	197	2
3	0	5	3	158	4
0	3	0	1	290	3
3	0	5	3	189	6
2	3	7	2	188	5
0	1	0	1	155	1
0	2	0	1	9	3
3	1	2	2	54	5
1	3	2	2	289	3
2	1	3	2	272	1
0	3	0	1	24	4
0	1	0	1	234	1
0	2	0	1	245	2
1	3	1	2	207	4
1	0	7	3	62	5
0	3	0	1	34	1
2	0	1	3	303	6
3	0	5	3	146	2
0	3	0	1	104	4
3	0	2	3	188	6
3	1	3	2	128	6
3	0	3	3	125	2
0	3	0	1	257	4
0	2	0	1	64	2
0	1	0	1	180	2
1	0	6	3	222	1
1	2	7	2	232	4
1	3	5	2	67	6
0	2	0	1	35	4
3	0	5	3	33	6
3	1	1	2	310	5
3	1	1	2	218	6
1	0	1	3	14	6
3	1	2	2	127	6
0	2	0	1	4	2
2	1	2	2	210	2
2	0	7	3	109	4
0	1	0	1	150	6
1	0	1	3	154	3
3	1	3	2	196	6
2	3	6	2	279	3
3	2	6	2	200	3
3	0	1	3	260	6
2	0	2	3	178	5
3	2	4	2	59	5
1	3	6	2	16	5
3	0	1	3	181	4
2	0	6	3	115	2
0	2	0	1	143	5
0	3	0	1	191	3
2	0	3	3	235	3
0	2	0	1	176	1
3	0	4	3	29	2
3	1	1	2	123	6
1	0	6	3	53	2
2	1	1	2	96	4
1	2	7	2	213	6
1	0	4	3	243	3
0	3	0	1	101	1
0	3	0	1	116	1
0	1	0	1	292	1
2	3	7	2	212	3
2	3	7	2	22	3
0	2	0	1	210	6
0	1	0	1	104	1
1	2	6	2	136	5
3	2	7	2	49	4
1	0	1	3	63	3
0	1	0	1	244	4
0	1	0	1	64	3
2	1	3	2	290	5
3	0	2	3	56	6
2	1	3	2	42	4
2	0	3	3	262	3
2	0	6	3	285	5
0	3	0	1	16	1
2	0	2	3	57	1
0	3	0	1	284	4
0	3	0	1	108	6
0	2	0	1	185	6
1	0	1	3	315	3
3	0	2	3	284	5
3	0	2	3	297	5
0	3	0	1	181	1
0	3	0	1	290	2
0	2	0	1	247	3
3	0	3	3	271	6
0	3	0	1	263	5
3	2	3	2	43	1
2	1	1	2	194	4
3	2	2	2	121	4
0	2	0	1	84	5
0	1	0	1	233	2
2	1	1	2	302	3
0	2	0	1	307	4
0	1	0	1	36	5
3	2	2	2	176	6
2	3	1	2	310	5
3	0	5	3	114	2
1	3	2	2	187	5
2	1	7	2	286	1
2	3	3	2	77	3
3	0	1	3	117	3
3	1	1	2	219	3
0	3	0	1	174	3
2	1	7	2	54	2
1	2	3	2	38	6
1	0	1	3	52	3
2	1	1	2	104	2
3	1	7	2	251	2
0	1	0	1	27	5
0	2	0	1	62	3
2	0	2	3	147	6
0	3	0	1	182	1
1	0	4	3	49	4
2	1	3	2	270	5
2	3	6	2	197	6
3	0	3	3	151	4
0	1	0	1	92	6
2	0	3	3	117	5
3	0	3	3	17	4
3	0	4	3	280	2
3	1	6	2	123	5
1	0	7	3	46	6
2	1	4	2	57	2
2	1	4	2	51	3
2	0	1	3	75	2
2	1	2	2	264	5
1	2	6	2	282	4
2	1	7	2	107	4
3	1	3	2	138	1
3	0	5	3	10	2
3	0	2	3	62	1
0	1	0	1	90	6
0	2	0	1	26	5
0	3	0	1	245	4
2	1	5	2	45	5
0	1	0	1	278	5
3	1	2	2	133	3
0	1	0	1	25	1
3	0	3	3	161	6
2	3	1	2	105	6
0	2	0	1	315	3
2	0	2	3	76	5
1	0	5	3	303	6
2	1	5	2	225	1
3	2	7	2	65	4
3	2	7	2	159	3
0	2	0	1	193	1
3	0	4	3	135	6
0	3	0	1	179	6
1	3	6	2	260	4
1	2	1	2	172	4
1	0	4	3	299	1
0	1	0	1	25	4
2	0	7	3	133	5
2	1	2	2	111	6
0	2	0	1	88	4
3	2	1	2	99	1
0	1	0	1	93	1
2	1	7	2	270	2
0	2	0	1	250	4
2	1	3	2	265	6
0	2	0	1	251	5
3	2	1	2	134	5
0	3	0	1	39	6
0	1	0	1	182	3
2	3	3	2	234	6
1	2	2	2	34	3
1	3	5	2	189	6
0	2	0	1	152	3
3	0	1	3	201	2
1	3	1	2	8	2
1	0	6	3	45	5
0	1	0	1	273	2
2	3	2	2	183	5
1	0	1	3	61	6
2	3	4	2	78	1
3	1	2	2	111	3
3	0	5	3	227	1
0	3	0	1	187	2
3	1	7	2	65	1
0	3	0	1	198	2
1	2	7	2	237	2
1	3	3	2	101	1
0	3	0	1	241	5
3	2	7	2	131	6
2	1	3	2	236	4
