1node1	2node2	3port	4operation	5startwave	6bandwidth
3	1	7	2	63	1
1	0	1	3	158	1
1	3	6	2	278	1
3	1	3	2	182	1
3	0	4	3	94	3
1	3	5	2	147	2
1	3	2	2	231	1
0	3	0	1	103	3
0	2	0	1	78	3
3	0	5	3	283	1
0	2	0	1	252	3
0	2	0	1	67	3
0	3	0	1	20	2
2	3	3	2	80	1
0	1	0	1	217	3
2	3	3	2	317	2
0	2	0	1	25	2
3	0	3	3	259	2
2	0	6	3	75	1
2	3	4	2	146	1
2	1	7	2	118	3
3	0	4	3	250	3
2	0	1	3	237	1
0	2	0	1	277	3
2	0	6	3	4	3
1	0	7	3	283	3
2	0	6	3	84	4
3	2	2	2	217	4
3	0	1	3	151	2
2	1	7	2	26	2
3	1	6	2	177	1
3	2	6	2	40	1
2	3	5	2	252	3
2	1	4	2	114	4
0	3	0	1	312	2
0	3	0	1	296	4
2	0	6	3	36	4
2	3	2	2	8	4
0	3	0	1	208	1
3	2	2	2	198	1
3	0	1	3	192	4
2	0	3	3	71	2
2	0	2	3	91	2
0	3	0	1	9	3
2	1	7	2	26	4
3	0	3	3	223	1
0	3	0	1	111	2
0	2	0	1	92	2
0	3	0	1	184	3
3	2	3	2	259	3
1	0	5	3	225	3
0	3	0	1	269	4
0	2	0	1	256	4
2	0	7	3	29	3
3	2	7	2	265	2
0	3	0	1	121	3
3	2	4	2	168	4
3	0	4	3	73	3
2	1	1	2	311	2
1	3	4	2	37	1
0	1	0	1	156	2
1	2	1	2	97	1
0	1	0	1	34	4
0	2	0	1	26	2
0	2	0	1	119	3
2	0	2	3	274	3
2	3	1	2	234	1
2	3	5	2	186	3
3	1	5	2	93	2
2	0	3	3	172	4
0	2	0	1	160	3
2	0	7	3	21	4
0	1	0	1	238	1
0	1	0	1	270	4
0	3	0	1	166	2
0	3	0	1	176	4
1	3	5	2	278	2
1	2	2	2	56	2
0	1	0	1	205	4
2	3	1	2	124	3
0	3	0	1	121	2
2	0	6	3	177	1
3	0	3	3	117	3
0	2	0	1	269	2
1	3	6	2	283	4
2	0	1	3	97	4
3	1	2	2	193	1
1	3	1	2	125	4
1	2	4	2	124	2
2	1	3	2	25	2
0	3	0	1	146	4
1	2	5	2	318	1
0	1	0	1	193	1
0	2	0	1	52	4
2	1	3	2	113	1
1	3	2	2	64	2
1	2	3	2	246	1
2	3	1	2	105	1
0	3	0	1	44	2
3	0	1	3	204	2
3	0	5	3	70	2
1	0	6	3	200	2
1	0	5	3	19	2
1	3	4	2	133	3
3	1	1	2	51	4
2	3	4	2	247	1
1	3	2	2	179	4
2	0	3	3	152	2
3	0	2	3	69	1
1	0	1	3	97	3
0	1	0	1	198	4
3	1	3	2	188	4
3	0	5	3	161	3
1	2	2	2	138	4
0	3	0	1	178	3
2	0	6	3	192	2
0	3	0	1	305	3
0	1	0	1	204	2
2	1	6	2	210	4
0	3	0	1	64	4
2	1	2	2	81	2
1	3	2	2	293	2
0	3	0	1	163	3
1	2	2	2	74	3
1	0	7	3	229	2
0	1	0	1	129	3
1	0	7	3	133	2
1	3	2	2	197	2
2	0	7	3	112	3
1	3	2	2	38	4
3	0	1	3	260	1
0	3	0	1	271	3
3	0	2	3	72	2
3	1	4	2	110	4
0	3	0	1	193	3
3	2	7	2	281	1
2	1	1	2	4	3
3	0	3	3	287	4
2	1	6	2	266	4
1	0	5	3	278	4
3	1	6	2	59	1
0	2	0	1	169	2
1	2	3	2	170	3
3	0	3	3	137	1
2	3	4	2	226	2
0	1	0	1	306	2
3	1	4	2	42	1
3	1	5	2	52	4
0	1	0	1	279	3
0	1	0	1	191	3
0	1	0	1	303	4
1	2	2	2	269	4
1	2	6	2	23	2
3	0	1	3	18	1
3	2	3	2	133	1
2	3	6	2	214	1
3	0	5	3	27	4
0	3	0	1	162	2
1	2	1	2	219	4
1	2	3	2	266	3
3	0	2	3	217	2
2	1	1	2	153	4
1	0	7	3	220	2
2	1	3	2	304	1
2	0	3	3	234	3
3	2	6	2	297	1
2	0	7	3	19	2
1	3	7	2	156	3
0	1	0	1	215	3
0	2	0	1	138	4
2	0	6	3	32	4
1	3	6	2	190	1
3	0	1	3	126	3
0	3	0	1	263	1
1	2	7	2	34	4
2	0	1	3	118	2
3	2	2	2	30	2
2	3	7	2	24	4
3	0	2	3	88	4
2	3	4	2	5	2
3	1	4	2	299	3
2	0	3	3	252	4
1	2	7	2	101	4
1	2	6	2	101	3
0	3	0	1	155	1
1	0	6	3	98	1
2	0	2	3	312	4
3	1	7	2	297	1
0	1	0	1	135	2
0	3	0	1	266	3
1	3	2	2	192	1
3	0	1	3	286	1
2	3	5	2	25	2
2	0	1	3	38	2
0	3	0	1	176	4
1	0	6	3	254	1
1	0	6	3	138	1
3	1	4	2	164	4
2	3	1	2	37	4
3	2	3	2	23	3
2	1	4	2	141	1
3	1	4	2	176	3
3	1	4	2	119	4
2	0	2	3	188	2
1	0	4	3	111	1
3	0	5	3	93	4
1	0	4	3	119	3
2	1	1	2	92	2
1	3	2	2	172	1
2	1	1	2	138	3
1	2	4	2	212	2
2	0	3	3	289	3
1	3	1	2	2	2
3	2	3	2	33	1
2	3	4	2	187	3
3	1	3	2	300	3
1	0	6	3	70	1
1	3	7	2	215	1
2	3	7	2	115	4
1	2	5	2	240	2
2	1	4	2	193	1
3	2	6	2	292	3
2	0	1	3	169	2
2	3	3	2	179	1
2	0	6	3	151	4
1	0	6	3	218	1
1	0	1	3	95	2
0	2	0	1	259	3
3	1	7	2	86	4
1	3	3	2	159	3
2	3	6	2	153	1
3	1	1	2	212	4
1	3	4	2	307	2
0	2	0	1	138	1
3	1	6	2	22	2
1	0	4	3	114	3
2	1	2	2	98	3
2	1	1	2	255	3
2	0	3	3	152	1
2	0	7	3	34	3
2	3	7	2	5	2
1	0	7	3	109	2
1	0	5	3	209	1
0	1	0	1	181	1
3	2	7	2	231	2
0	1	0	1	53	4
1	3	3	2	219	3
1	0	6	3	60	3
0	1	0	1	196	4
0	3	0	1	61	4
0	3	0	1	56	3
2	1	4	2	7	4
2	3	5	2	39	4
2	3	7	2	58	4
0	1	0	1	148	2
3	0	2	3	162	3
1	2	1	2	316	3
1	0	1	3	201	1
1	3	4	2	165	4
0	3	0	1	228	4
3	0	1	3	97	1
3	2	6	2	289	4
1	2	7	2	134	2
3	0	4	3	268	3
0	3	0	1	183	2
1	2	4	2	158	3
1	0	7	3	175	1
0	2	0	1	49	3
1	3	5	2	125	2
3	1	1	2	203	3
3	1	2	2	312	2
1	0	1	3	255	4
1	0	5	3	226	1
2	3	2	2	249	3
3	1	7	2	181	1
0	1	0	1	135	3
3	1	5	2	127	2
0	1	0	1	74	4
1	0	7	3	53	2
3	2	3	2	144	1
0	3	0	1	210	4
3	1	6	2	81	4
0	1	0	1	207	1
2	1	5	2	116	1
2	3	7	2	97	4
2	3	7	2	233	2
0	3	0	1	34	2
0	3	0	1	274	2
0	1	0	1	296	4
3	1	1	2	222	1
3	0	4	3	232	1
0	2	0	1	310	4
3	1	4	2	74	1
1	3	6	2	124	1
1	0	4	3	249	3
2	1	5	2	16	4
0	3	0	1	25	3
1	3	1	2	299	2
2	3	4	2	101	1
3	1	6	2	239	1
0	2	0	1	57	4
0	3	0	1	28	3
0	3	0	1	203	4
0	1	0	1	267	2
2	1	2	2	191	4
0	3	0	1	238	1
1	2	6	2	29	3
2	3	3	2	186	2
3	1	4	2	131	2
0	3	0	1	107	2
3	0	2	3	6	1
1	0	6	3	219	2
3	2	5	2	54	3
3	1	3	2	5	1
1	3	4	2	215	1
1	0	4	3	112	4
2	3	4	2	154	2
0	1	0	1	293	3
2	3	1	2	142	3
0	2	0	1	231	1
3	1	5	2	290	1
3	2	4	2	18	1
2	0	3	3	171	1
2	0	7	3	26	3
1	2	6	2	156	1
2	3	1	2	88	1
2	0	3	3	116	1
2	0	2	3	260	4
0	3	0	1	222	3
3	0	5	3	94	2
1	2	4	2	222	2
2	1	4	2	88	3
1	0	1	3	51	2
3	0	4	3	42	2
0	1	0	1	218	2
3	2	3	2	106	4
2	3	4	2	73	2
1	0	7	3	168	3
1	2	6	2	152	2
2	3	3	2	59	3
1	0	5	3	294	2
0	1	0	1	110	3
3	0	1	3	315	2
2	1	7	2	25	3
3	2	7	2	218	3
1	3	6	2	13	1
2	3	6	2	163	3
2	3	4	2	141	3
1	0	4	3	27	1
0	1	0	1	169	1
3	1	2	2	197	1
3	1	5	2	218	2
2	0	3	3	117	3
1	2	7	2	282	4
3	1	7	2	10	4
1	0	7	3	5	4
2	0	1	3	148	2
0	2	0	1	192	4
2	0	1	3	39	4
3	1	3	2	8	2
2	1	3	2	48	3
0	1	0	1	260	4
1	3	1	2	128	1
1	0	7	3	254	2
2	1	4	2	317	3
0	2	0	1	119	1
2	0	1	3	125	1
3	2	2	2	154	2
0	3	0	1	87	4
3	0	3	3	179	1
1	2	1	2	228	2
0	2	0	1	9	3
0	3	0	1	249	1
1	3	5	2	295	4
0	3	0	1	110	1
0	2	0	1	162	4
0	1	0	1	255	4
0	2	0	1	167	3
0	1	0	1	285	2
1	0	4	3	143	4
3	2	5	2	62	3
0	1	0	1	266	3
0	3	0	1	186	3
2	1	2	2	285	4
2	3	3	2	201	2
2	1	1	2	33	4
2	3	1	2	279	3
0	2	0	1	176	4
0	1	0	1	156	3
0	1	0	1	67	2
0	3	0	1	100	2
2	0	7	3	319	1
1	0	4	3	185	2
0	2	0	1	260	2
0	3	0	1	63	1
1	2	2	2	100	3
3	0	1	3	5	1
2	0	3	3	106	4
0	3	0	1	50	1
2	0	1	3	7	3
1	0	5	3	170	4
2	0	1	3	6	1
1	3	6	2	6	4
3	2	5	2	246	4
3	0	1	3	234	1
1	2	6	2	106	4
2	1	6	2	286	2
3	2	6	2	279	3
2	3	4	2	170	4
2	3	5	2	297	1
3	2	2	2	218	4
3	1	2	2	13	3
2	0	2	3	276	4
2	3	4	2	179	3
1	0	4	3	124	3
0	3	0	1	308	1
0	3	0	1	258	3
3	0	3	3	87	4
2	1	7	2	292	4
0	2	0	1	215	2
0	1	0	1	203	2
1	3	2	2	154	1
2	1	5	2	282	3
2	1	1	2	0	3
0	3	0	1	22	2
1	0	4	3	133	3
2	0	6	3	249	3
2	3	4	2	126	2
2	1	4	2	310	1
0	2	0	1	166	3
3	2	3	2	59	3
2	3	6	2	24	2
3	0	4	3	204	4
1	3	4	2	220	3
2	0	6	3	42	4
1	2	6	2	202	1
1	2	4	2	264	2
3	1	1	2	72	2
0	3	0	1	147	1
2	3	2	2	93	1
0	3	0	1	14	4
3	0	2	3	202	3
0	2	0	1	136	3
3	0	4	3	244	1
1	3	2	2	268	4
1	3	6	2	93	4
2	3	1	2	60	2
1	0	4	3	275	2
2	0	3	3	144	4
3	2	7	2	195	1
1	2	5	2	258	1
2	0	2	3	91	4
2	1	6	2	89	4
3	1	2	2	270	4
3	0	3	3	14	2
0	2	0	1	22	1
0	1	0	1	24	3
2	3	7	2	199	4
1	0	5	3	294	4
0	1	0	1	111	2
0	3	0	1	11	3
2	3	2	2	95	3
3	0	1	3	207	3
3	1	2	2	261	4
0	2	0	1	34	3
1	2	3	2	204	3
0	3	0	1	138	2
0	2	0	1	145	4
2	0	6	3	262	1
2	0	3	3	259	1
2	3	7	2	285	1
2	0	1	3	47	4
3	1	1	2	108	3
2	3	7	2	4	2
0	1	0	1	67	3
0	3	0	1	220	4
3	2	3	2	242	1
0	2	0	1	242	2
2	0	6	3	263	2
0	1	0	1	4	3
3	1	6	2	187	3
3	2	2	2	79	4
3	0	1	3	41	4
1	2	6	2	215	1
3	2	1	2	89	3
0	1	0	1	311	2
2	1	1	2	28	3
3	1	4	2	165	1
3	1	7	2	11	3
2	0	7	3	77	4
3	1	4	2	58	4
2	0	1	3	110	3
0	3	0	1	142	4
1	3	6	2	314	3
0	3	0	1	87	2
0	1	0	1	168	4
3	0	1	3	275	3
2	1	1	2	77	4
1	2	1	2	69	3
3	0	4	3	316	1
1	3	7	2	241	3
2	3	2	2	266	2
3	0	5	3	26	1
2	0	3	3	68	4
1	3	3	2	214	3
0	1	0	1	286	2
0	1	0	1	66	3
1	0	6	3	298	2
1	3	3	2	13	2
3	2	2	2	61	2
0	1	0	1	72	2
0	1	0	1	218	2
0	1	0	1	260	4
2	1	6	2	281	1
0	2	0	1	2	4
1	0	5	3	217	3
0	1	0	1	225	2
3	2	1	2	108	4
1	2	5	2	212	1
2	1	7	2	201	1
1	2	2	2	30	1
3	1	6	2	85	2
3	1	3	2	17	1
1	3	6	2	111	1
2	0	2	3	303	4
0	1	0	1	105	3
0	2	0	1	252	1
2	3	7	2	72	2
3	1	1	2	2	2
2	3	5	2	91	4
3	0	3	3	208	3
1	3	2	2	171	2
3	2	7	2	215	3
1	2	2	2	142	2
2	1	1	2	266	3
1	2	1	2	248	2
1	3	3	2	69	3
3	0	3	3	64	2
0	1	0	1	213	1
2	1	3	2	158	4
0	3	0	1	277	1
3	0	1	3	89	1
2	0	7	3	220	1
3	1	5	2	284	1
1	0	1	3	313	2
1	2	7	2	81	4
2	1	4	2	233	1
3	2	2	2	74	2
2	0	3	3	306	3
3	2	5	2	233	3
1	0	4	3	214	3
1	2	5	2	145	3
0	2	0	1	85	3
2	3	7	2	270	4
2	1	6	2	258	2
0	3	0	1	247	1
3	2	4	2	223	1
3	1	7	2	37	4
3	1	1	2	201	3
1	2	5	2	177	1
1	3	4	2	5	4
1	2	3	2	233	2
1	3	7	2	134	1
2	0	7	3	148	3
1	3	7	2	123	4
0	1	0	1	288	4
1	3	3	2	36	3
0	3	0	1	12	2
2	3	5	2	299	3
3	1	7	2	173	4
3	1	6	2	290	2
3	0	3	3	280	4
2	1	7	2	170	4
2	0	6	3	157	2
3	2	5	2	191	1
1	3	2	2	300	4
2	0	1	3	16	3
0	1	0	1	269	1
1	2	7	2	61	4
3	0	1	3	72	4
2	3	7	2	98	4
3	0	5	3	278	1
3	1	5	2	281	4
3	0	3	3	0	4
2	3	6	2	169	1
3	2	6	2	56	4
1	3	6	2	190	4
0	1	0	1	251	1
2	0	6	3	213	1
2	0	2	3	224	2
2	0	3	3	137	4
3	0	5	3	109	1
3	0	1	3	257	2
2	1	1	2	240	3
2	0	2	3	317	1
3	2	3	2	266	2
1	3	4	2	265	4
3	1	5	2	113	2
3	2	1	2	301	2
2	1	5	2	228	1
2	0	6	3	240	2
2	3	3	2	225	4
2	1	7	2	137	2
3	0	5	3	158	2
3	1	6	2	286	4
0	3	0	1	205	1
0	2	0	1	43	2
0	3	0	1	186	3
0	1	0	1	210	4
3	2	4	2	101	1
3	1	2	2	153	1
2	0	1	3	13	2
0	3	0	1	154	3
3	0	5	3	32	1
2	1	7	2	99	3
0	2	0	1	41	1
2	0	3	3	235	1
1	3	4	2	126	2
1	2	6	2	76	4
3	1	7	2	126	4
1	3	4	2	234	4
2	1	5	2	191	2
2	1	5	2	38	4
2	0	6	3	310	1
0	3	0	1	307	2
1	3	7	2	300	3
1	0	5	3	278	3
2	1	2	2	103	1
2	1	7	2	107	2
2	0	1	3	122	4
2	1	2	2	173	4
0	2	0	1	135	4
3	2	3	2	2	1
3	2	7	2	151	4
0	2	0	1	252	1
3	1	7	2	74	1
1	2	5	2	53	2
0	3	0	1	44	2
3	0	3	3	21	2
2	0	1	3	258	2
3	2	1	2	165	4
0	3	0	1	57	3
1	3	4	2	106	1
2	0	1	3	249	2
1	3	5	2	278	4
0	1	0	1	130	3
2	0	6	3	203	4
1	2	4	2	136	2
1	2	3	2	70	1
1	2	7	2	308	1
2	1	2	2	158	4
2	3	1	2	302	1
2	1	2	2	61	3
3	1	2	2	310	1
3	1	4	2	195	1
3	1	6	2	152	3
1	2	6	2	77	2
3	1	5	2	28	4
3	1	2	2	306	2
2	1	1	2	38	2
0	3	0	1	35	4
2	1	6	2	91	1
1	3	6	2	95	1
3	1	3	2	41	1
1	3	5	2	140	1
0	2	0	1	149	3
1	0	7	3	31	3
0	2	0	1	63	3
3	1	7	2	300	3
2	3	6	2	74	2
2	1	2	2	251	4
2	0	2	3	90	2
2	3	6	2	231	3
1	0	7	3	47	3
1	2	2	2	120	1
3	2	3	2	254	4
1	2	1	2	68	1
2	0	7	3	164	4
0	2	0	1	143	4
2	3	5	2	80	3
3	1	6	2	212	4
1	0	6	3	160	2
2	1	5	2	106	1
0	2	0	1	141	4
3	2	7	2	177	1
3	0	4	3	221	1
3	0	5	3	17	3
1	2	1	2	97	1
3	1	3	2	283	4
0	3	0	1	77	3
3	2	6	2	233	3
3	1	6	2	306	2
0	2	0	1	108	3
1	2	2	2	242	3
0	2	0	1	118	4
0	1	0	1	12	1
1	3	1	2	127	4
0	3	0	1	5	1
2	1	7	2	178	4
0	1	0	1	275	4
3	2	4	2	15	3
1	2	4	2	11	4
1	0	4	3	255	2
3	2	2	2	252	3
0	1	0	1	225	3
0	3	0	1	164	4
0	3	0	1	68	2
1	2	5	2	224	3
1	2	3	2	43	2
3	0	3	3	311	4
0	1	0	1	284	2
2	0	3	3	206	3
3	1	1	2	92	2
2	0	6	3	29	1
3	0	5	3	256	3
2	1	2	2	176	2
0	2	0	1	144	4
2	1	5	2	198	3
1	0	6	3	114	1
1	2	4	2	312	3
1	3	7	2	288	1
1	2	1	2	257	1
1	0	7	3	128	1
1	3	5	2	6	4
1	3	5	2	38	2
2	1	2	2	141	2
1	0	1	3	289	1
2	0	3	3	96	4
2	1	3	2	316	1
1	0	4	3	172	1
0	1	0	1	130	1
0	3	0	1	36	1
3	1	3	2	50	4
1	3	7	2	40	4
3	2	7	2	225	4
3	1	5	2	303	4
3	0	1	3	307	1
0	2	0	1	227	3
2	3	6	2	128	3
3	2	5	2	120	2
1	2	5	2	183	1
3	1	6	2	78	2
2	1	3	2	58	4
3	0	4	3	154	3
2	1	2	2	95	3
1	2	2	2	204	4
0	1	0	1	15	3
0	2	0	1	130	4
3	1	4	2	301	1
3	2	1	2	41	2
0	1	0	1	255	3
1	3	6	2	226	4
2	3	1	2	175	1
1	0	4	3	35	4
2	1	4	2	285	1
0	2	0	1	281	2
2	1	2	2	59	3
1	3	6	2	226	1
0	3	0	1	217	3
3	2	7	2	296	1
0	3	0	1	164	1
1	2	3	2	173	2
3	2	6	2	210	3
0	3	0	1	65	4
3	2	6	2	100	1
0	1	0	1	281	3
0	1	0	1	9	3
0	2	0	1	278	3
2	0	6	3	119	1
0	1	0	1	249	2
2	3	4	2	272	3
3	2	1	2	94	2
0	3	0	1	198	2
3	0	4	3	149	1
1	3	2	2	114	3
1	2	5	2	88	2
0	1	0	1	98	1
0	3	0	1	221	3
3	2	2	2	41	4
1	2	3	2	199	2
1	3	4	2	114	4
0	2	0	1	191	2
0	3	0	1	50	3
2	1	7	2	176	2
2	3	1	2	23	3
0	3	0	1	85	4
1	3	3	2	255	1
3	0	2	3	35	1
3	1	4	2	66	2
1	2	1	2	225	2
2	1	3	2	267	4
1	0	4	3	214	3
2	0	6	3	161	3
2	3	1	2	85	1
2	0	6	3	60	1
2	1	3	2	235	4
3	0	3	3	85	3
2	0	1	3	309	4
1	0	4	3	59	3
2	3	4	2	3	1
3	2	2	2	27	3
3	1	2	2	180	3
2	1	1	2	10	4
0	3	0	1	134	2
0	3	0	1	310	1
2	3	2	2	260	2
3	0	1	3	312	1
0	1	0	1	214	1
0	2	0	1	12	1
2	1	2	2	231	2
0	1	0	1	29	2
1	3	5	2	21	1
3	2	3	2	236	1
2	3	7	2	181	1
0	1	0	1	71	4
3	1	4	2	129	1
0	3	0	1	226	3
2	3	5	2	29	1
2	1	5	2	114	4
0	2	0	1	190	4
3	1	7	2	292	3
1	2	4	2	18	2
0	1	0	1	246	1
1	0	6	3	46	2
2	1	5	2	10	1
2	1	1	2	56	2
2	3	3	2	235	1
3	2	2	2	172	2
2	0	1	3	109	2
1	0	1	3	39	2
3	0	1	3	143	2
0	2	0	1	272	4
1	0	7	3	147	1
1	0	4	3	140	1
0	1	0	1	266	4
0	1	0	1	147	4
0	1	0	1	71	2
2	1	3	2	175	4
0	3	0	1	40	2
0	1	0	1	284	1
3	1	7	2	98	3
2	1	4	2	176	4
0	1	0	1	182	3
1	3	1	2	169	4
0	3	0	1	45	2
0	2	0	1	283	1
0	1	0	1	54	4
3	2	2	2	230	2
1	3	7	2	307	1
1	3	3	2	283	2
1	3	1	2	296	2
3	1	1	2	261	3
0	2	0	1	279	4
0	1	0	1	284	1
1	0	4	3	201	4
0	2	0	1	203	4
2	3	5	2	195	1
1	2	1	2	319	1
3	1	7	2	133	4
0	2	0	1	63	4
3	0	4	3	159	1
3	1	6	2	219	4
1	3	4	2	0	4
0	1	0	1	51	2
2	1	3	2	25	1
0	3	0	1	121	3
2	1	6	2	248	4
0	2	0	1	167	4
1	2	3	2	93	4
0	3	0	1	28	4
2	0	7	3	286	2
1	3	5	2	244	4
3	2	3	2	66	1
0	2	0	1	83	4
3	1	1	2	133	3
2	3	4	2	118	4
3	0	4	3	181	1
3	2	5	2	214	2
1	3	4	2	163	3
2	0	1	3	43	1
3	2	1	2	42	1
0	2	0	1	43	4
0	1	0	1	41	2
0	1	0	1	241	3
3	0	4	3	178	4
1	0	1	3	101	1
0	2	0	1	167	3
2	3	4	2	184	1
1	3	3	2	111	3
3	0	5	3	306	2
3	2	1	2	308	2
0	3	0	1	282	3
0	3	0	1	18	2
2	3	5	2	170	2
0	1	0	1	29	1
2	0	3	3	299	3
1	0	6	3	74	4
2	0	7	3	232	2
0	3	0	1	175	2
2	0	7	3	31	2
3	1	3	2	141	4
0	1	0	1	94	2
3	1	1	2	155	4
3	2	7	2	211	4
0	1	0	1	50	2
1	0	1	3	271	2
2	3	5	2	142	4
1	0	4	3	256	1
1	2	6	2	265	3
2	1	1	2	22	3
0	1	0	1	134	2
0	3	0	1	313	1
0	1	0	1	235	1
1	3	5	2	262	2
1	0	7	3	55	2
1	3	7	2	256	2
3	2	4	2	115	3
3	0	5	3	178	4
1	0	5	3	69	1
0	3	0	1	208	3
3	1	6	2	225	1
0	1	0	1	246	1
0	1	0	1	13	2
0	2	0	1	4	4
1	2	7	2	231	4
2	0	1	3	122	1
0	2	0	1	57	4
1	2	7	2	300	2
2	3	4	2	34	2
2	0	2	3	135	4
1	3	4	2	17	4
2	0	1	3	107	3
1	3	3	2	9	4
1	3	1	2	100	4
1	0	7	3	99	4
1	0	7	3	155	4
2	0	7	3	144	3
1	3	1	2	138	2
0	1	0	1	95	3
2	0	2	3	10	4
3	2	1	2	257	2
2	0	3	3	50	1
0	3	0	1	93	3
1	0	7	3	296	3
1	0	1	3	303	1
2	1	5	2	204	2
3	2	1	2	145	1
2	1	2	2	20	4
1	2	1	2	137	3
1	3	2	2	226	4
1	0	4	3	102	2
2	0	2	3	282	3
3	2	5	2	9	4
3	2	7	2	229	2
2	1	2	2	27	1
0	3	0	1	201	2
0	3	0	1	130	1
3	0	5	3	101	4
2	0	3	3	219	1
1	2	7	2	80	2
1	0	7	3	278	1
0	2	0	1	216	4
0	2	0	1	314	2
0	2	0	1	25	1
