1node1	2node2	3port	4operation	5startwave	6bandwidth
2	1	4	2	290	3
3	1	7	2	229	1
3	1	1	2	307	3
3	2	4	2	163	3
0	1	0	1	6	1
2	3	1	2	15	3
2	0	2	3	54	2
2	3	6	2	87	2
0	3	0	1	311	2
1	0	5	3	78	1
0	3	0	1	154	2
0	2	0	1	113	1
2	0	3	3	65	2
2	3	6	2	212	3
1	2	6	2	93	2
2	0	6	3	5	2
3	1	5	2	250	1
2	0	3	3	289	3
3	1	4	2	57	2
3	1	6	2	266	2
1	3	7	2	21	1
2	0	3	3	41	3
2	0	7	3	91	1
0	1	0	1	78	3
3	2	1	2	167	1
0	2	0	1	200	3
3	2	7	2	310	3
1	3	4	2	64	2
2	0	7	3	208	2
1	2	5	2	84	2
0	3	0	1	274	2
0	1	0	1	200	2
1	0	5	3	41	1
1	2	5	2	206	2
2	0	3	3	18	3
1	2	7	2	115	1
1	0	5	3	121	1
0	3	0	1	102	2
0	3	0	1	260	1
1	0	4	3	290	3
0	3	0	1	138	1
0	3	0	1	250	2
2	1	4	2	95	2
1	2	5	2	138	3
2	0	3	3	39	3
2	0	2	3	253	1
3	2	2	2	304	2
2	1	3	2	80	3
3	2	2	2	1	1
2	3	4	2	115	2
2	1	4	2	227	3
3	1	1	2	77	2
0	1	0	1	209	2
1	2	7	2	111	3
2	3	1	2	248	1
2	3	4	2	274	2
2	3	6	2	105	1
1	0	7	3	256	1
1	2	3	2	142	1
3	1	2	2	48	2
0	2	0	1	97	1
3	1	5	2	305	3
0	2	0	1	241	1
1	3	7	2	192	1
3	2	2	2	282	1
2	1	3	2	53	2
3	1	4	2	276	1
2	3	2	2	124	3
0	3	0	1	100	2
3	1	4	2	13	2
2	1	6	2	314	2
0	3	0	1	79	1
1	2	3	2	181	2
1	2	6	2	7	1
2	1	1	2	180	1
2	0	7	3	261	2
2	0	1	3	127	3
2	1	7	2	313	1
1	3	3	2	225	3
3	0	4	3	161	2
0	1	0	1	35	3
1	0	1	3	223	3
0	1	0	1	219	3
1	0	5	3	109	3
0	3	0	1	174	2
2	0	7	3	118	3
2	3	5	2	30	1
1	3	1	2	64	1
0	2	0	1	224	2
2	3	6	2	263	1
3	2	3	2	148	2
1	2	2	2	294	1
2	1	1	2	90	3
3	0	3	3	180	3
2	1	5	2	128	3
0	2	0	1	144	3
3	2	5	2	11	1
1	3	7	2	9	2
2	1	2	2	40	3
2	0	1	3	99	2
2	1	6	2	227	1
2	1	6	2	55	3
0	3	0	1	188	2
1	3	7	2	117	2
3	2	7	2	122	2
1	2	2	2	217	3
1	3	1	2	86	3
0	3	0	1	296	1
1	3	4	2	239	3
3	0	2	3	66	3
2	1	7	2	293	3
0	2	0	1	186	2
1	0	6	3	28	3
1	3	1	2	89	1
3	1	2	2	116	2
3	0	5	3	110	3
0	1	0	1	227	3
1	2	7	2	214	1
0	1	0	1	153	3
1	0	1	3	129	3
3	0	4	3	90	1
1	0	6	3	24	2
0	1	0	1	148	3
0	2	0	1	236	2
1	2	2	2	194	2
1	0	7	3	192	2
2	0	2	3	116	1
2	0	7	3	6	1
0	1	0	1	211	1
2	1	7	2	256	1
1	3	6	2	304	3
3	2	4	2	96	2
2	1	6	2	13	2
1	3	1	2	114	3
2	1	2	2	141	1
2	1	2	2	70	1
3	2	7	2	147	1
2	1	7	2	10	1
0	2	0	1	17	3
2	1	4	2	302	3
2	1	3	2	76	3
0	3	0	1	185	3
3	2	5	2	177	1
0	1	0	1	175	3
3	0	1	3	85	1
3	2	7	2	1	3
2	3	6	2	191	1
0	1	0	1	58	2
0	1	0	1	226	2
3	2	6	2	147	1
0	1	0	1	292	1
0	1	0	1	50	2
1	3	1	2	14	3
0	1	0	1	33	1
1	0	1	3	49	2
0	2	0	1	265	1
0	1	0	1	288	2
1	2	3	2	249	1
3	0	5	3	163	2
1	3	5	2	319	1
2	1	6	2	315	1
2	0	3	3	54	1
0	2	0	1	47	1
0	1	0	1	192	1
1	3	7	2	5	1
0	1	0	1	62	2
2	3	3	2	144	1
1	2	4	2	142	1
0	3	0	1	89	1
1	3	6	2	299	3
1	2	4	2	101	3
0	1	0	1	162	2
2	0	6	3	299	1
0	2	0	1	290	2
3	0	4	3	155	2
1	0	1	3	298	2
0	3	0	1	40	2
2	3	7	2	84	1
2	1	2	2	151	1
2	1	4	2	16	2
3	0	5	3	93	2
2	3	2	2	181	2
2	0	7	3	292	2
3	0	3	3	144	2
1	3	6	2	150	1
1	0	4	3	64	2
1	3	3	2	180	2
0	1	0	1	245	1
1	2	3	2	219	3
2	0	3	3	176	3
1	3	1	2	112	1
3	1	1	2	246	2
1	2	3	2	239	1
2	1	3	2	22	2
3	1	7	2	199	2
3	1	4	2	254	2
3	0	4	3	300	3
3	2	3	2	271	1
0	2	0	1	176	1
1	2	5	2	77	3
1	3	3	2	56	3
3	2	5	2	271	3
2	3	1	2	79	2
3	0	5	3	184	1
1	3	1	2	313	3
2	3	1	2	284	3
3	2	5	2	100	2
2	3	6	2	234	2
0	1	0	1	279	2
2	1	4	2	310	2
3	2	3	2	45	2
0	3	0	1	295	1
1	2	5	2	208	2
1	0	6	3	218	2
3	0	1	3	251	2
1	0	4	3	206	2
2	3	4	2	214	3
0	2	0	1	282	1
3	1	7	2	214	2
0	3	0	1	299	3
1	2	4	2	244	1
1	2	1	2	68	1
3	0	1	3	118	1
3	1	2	2	116	2
3	0	3	3	168	3
2	0	1	3	90	2
0	3	0	1	15	1
0	3	0	1	122	1
3	1	4	2	215	1
0	2	0	1	284	3
1	2	6	2	136	1
2	0	7	3	105	2
1	2	4	2	4	1
3	0	3	3	99	1
2	1	7	2	113	3
3	0	5	3	61	3
0	2	0	1	189	2
1	0	7	3	19	1
2	1	3	2	131	1
2	3	3	2	55	3
1	0	7	3	219	2
2	1	3	2	26	3
3	1	6	2	233	3
0	3	0	1	120	2
1	0	7	3	51	1
1	2	1	2	288	1
3	1	4	2	154	1
1	2	7	2	15	3
2	1	7	2	91	1
0	2	0	1	208	3
3	0	4	3	78	2
2	1	2	2	139	1
0	3	0	1	82	1
3	2	2	2	165	1
0	2	0	1	0	3
1	2	5	2	30	1
0	1	0	1	137	1
3	0	1	3	186	3
2	1	1	2	191	3
3	1	7	2	50	3
0	3	0	1	114	3
0	1	0	1	119	2
0	3	0	1	286	2
3	1	7	2	87	2
3	1	4	2	292	3
1	2	7	2	44	1
0	2	0	1	52	3
3	1	4	2	92	1
0	2	0	1	182	1
2	1	7	2	197	2
1	2	1	2	238	3
2	3	5	2	199	2
1	0	1	3	198	2
0	2	0	1	84	3
2	0	6	3	244	1
2	1	3	2	204	3
1	3	3	2	291	1
0	2	0	1	132	3
0	1	0	1	212	2
0	3	0	1	302	3
3	1	3	2	91	3
1	0	7	3	216	1
3	0	4	3	214	3
3	1	2	2	122	1
0	3	0	1	296	1
2	0	6	3	209	1
0	2	0	1	118	3
1	2	1	2	60	1
1	2	7	2	136	2
0	1	0	1	199	2
3	1	2	2	241	3
0	2	0	1	221	1
3	0	1	3	290	3
2	1	4	2	35	2
2	1	4	2	71	1
0	2	0	1	236	3
3	2	7	2	19	2
2	3	1	2	202	1
3	2	6	2	202	3
2	0	2	3	163	3
3	2	7	2	291	3
2	1	7	2	4	3
0	3	0	1	202	1
3	1	1	2	295	2
3	0	1	3	243	1
3	2	3	2	212	1
0	1	0	1	15	2
0	2	0	1	141	1
3	2	6	2	189	2
2	3	1	2	216	3
3	1	4	2	121	2
3	2	1	2	251	1
1	2	6	2	141	1
2	0	3	3	56	1
2	1	7	2	98	3
1	3	2	2	122	3
3	2	6	2	123	3
2	1	1	2	298	3
2	1	1	2	145	3
1	3	2	2	193	2
1	3	5	2	118	1
1	3	3	2	123	1
3	0	1	3	131	2
3	2	3	2	316	2
3	1	3	2	179	3
1	3	3	2	182	3
3	2	4	2	251	2
0	2	0	1	42	3
0	2	0	1	24	3
3	1	3	2	161	2
3	0	4	3	277	3
2	0	6	3	28	2
3	0	1	3	21	2
2	1	7	2	41	3
0	3	0	1	155	1
2	3	5	2	14	2
2	0	2	3	73	2
0	3	0	1	26	1
3	0	5	3	213	2
0	2	0	1	305	1
1	3	5	2	30	3
2	3	5	2	150	3
1	2	5	2	303	3
1	3	7	2	254	1
0	1	0	1	18	2
2	1	7	2	126	3
2	1	7	2	270	3
0	2	0	1	210	1
1	2	4	2	286	3
0	2	0	1	83	3
1	0	6	3	186	2
2	0	1	3	102	2
0	1	0	1	128	1
2	3	4	2	289	2
2	0	3	3	173	1
1	3	5	2	85	1
2	3	2	2	62	2
0	1	0	1	183	2
0	2	0	1	209	3
1	2	1	2	121	1
0	1	0	1	10	3
3	2	5	2	133	2
1	3	3	2	165	1
0	1	0	1	271	1
1	3	3	2	247	3
3	0	2	3	189	3
1	0	5	3	255	3
1	3	4	2	74	1
1	2	6	2	188	3
3	0	2	3	316	2
2	0	1	3	17	1
1	0	1	3	311	2
2	0	7	3	223	2
0	1	0	1	217	3
1	2	4	2	121	1
3	2	5	2	301	3
1	0	1	3	269	3
1	3	6	2	72	3
1	2	4	2	17	1
0	3	0	1	172	3
1	3	3	2	211	1
0	3	0	1	243	3
1	0	4	3	144	1
1	0	1	3	146	1
0	3	0	1	310	1
3	2	4	2	111	1
3	2	5	2	97	1
3	1	2	2	54	2
0	2	0	1	103	2
0	2	0	1	210	1
2	3	7	2	37	3
1	3	7	2	189	2
3	1	3	2	15	3
2	1	1	2	252	2
2	1	2	2	18	2
1	2	3	2	316	2
3	0	2	3	172	1
3	2	7	2	80	2
3	1	1	2	134	3
0	1	0	1	242	3
2	3	5	2	210	1
1	2	7	2	40	1
2	1	7	2	78	2
0	1	0	1	194	1
3	1	2	2	273	1
3	1	7	2	21	3
0	1	0	1	206	2
0	1	0	1	58	3
2	1	2	2	286	2
2	3	5	2	133	2
0	1	0	1	118	3
1	0	7	3	225	2
3	0	2	3	146	2
2	0	1	3	139	2
1	3	6	2	275	3
2	1	3	2	67	1
3	2	3	2	113	2
0	2	0	1	246	3
1	3	1	2	244	2
0	1	0	1	188	2
0	1	0	1	68	3
1	3	4	2	284	2
0	3	0	1	224	1
0	2	0	1	211	2
2	3	4	2	15	1
3	1	5	2	302	2
0	2	0	1	4	3
2	0	3	3	44	2
3	1	2	2	175	2
3	1	2	2	290	1
0	3	0	1	311	3
3	0	3	3	92	1
0	1	0	1	189	2
1	3	4	2	121	2
2	1	2	2	166	2
0	3	0	1	240	3
0	3	0	1	295	1
2	3	5	2	219	1
1	3	6	2	1	3
1	0	4	3	111	1
0	2	0	1	169	3
2	3	3	2	10	1
2	3	4	2	216	1
0	3	0	1	306	3
2	3	2	2	89	3
1	2	1	2	211	1
3	1	6	2	282	1
0	1	0	1	28	3
1	3	6	2	243	2
0	2	0	1	120	1
3	0	4	3	137	1
3	2	4	2	174	3
1	3	6	2	74	2
2	0	6	3	260	3
3	2	2	2	88	3
3	1	4	2	191	3
2	3	6	2	237	1
0	3	0	1	151	3
1	2	3	2	196	2
3	1	6	2	137	3
0	1	0	1	30	1
1	0	7	3	190	2
2	1	4	2	245	3
3	0	5	3	293	1
3	1	7	2	262	1
3	2	1	2	162	3
3	0	2	3	125	1
2	3	4	2	310	2
0	3	0	1	282	2
2	1	1	2	53	3
0	3	0	1	212	1
1	2	4	2	0	3
3	1	3	2	289	1
3	2	5	2	38	1
1	0	1	3	301	2
0	1	0	1	301	3
2	3	6	2	194	1
1	2	6	2	177	2
0	2	0	1	258	3
1	2	5	2	40	1
2	3	2	2	271	2
2	0	1	3	186	2
0	1	0	1	143	1
1	2	2	2	286	3
3	0	2	3	134	2
2	3	7	2	247	3
0	3	0	1	199	2
0	3	0	1	163	2
0	3	0	1	315	2
3	2	6	2	40	3
2	1	2	2	35	1
0	2	0	1	79	1
0	3	0	1	70	2
2	0	2	3	54	1
1	2	6	2	46	2
1	2	3	2	19	2
0	1	0	1	106	2
3	2	4	2	304	3
0	1	0	1	155	2
0	1	0	1	165	3
1	0	6	3	142	2
1	3	5	2	250	2
0	2	0	1	7	2
0	1	0	1	192	3
3	0	2	3	312	2
0	1	0	1	2	2
0	2	0	1	19	2
2	0	6	3	70	1
2	1	3	2	317	3
1	0	1	3	89	3
2	3	4	2	210	3
2	3	2	2	207	2
1	2	1	2	99	3
3	0	3	3	166	2
0	1	0	1	261	3
3	0	2	3	69	2
2	0	3	3	295	3
2	1	6	2	21	1
3	0	4	3	79	2
1	2	4	2	121	1
0	3	0	1	267	2
1	2	3	2	289	2
1	0	5	3	245	1
2	1	4	2	306	2
0	2	0	1	114	2
3	0	3	3	86	2
2	3	1	2	301	1
2	1	7	2	152	3
3	0	4	3	153	2
1	2	4	2	189	1
0	2	0	1	276	3
2	1	6	2	67	2
1	2	6	2	233	3
1	0	1	3	158	3
3	2	5	2	56	3
2	3	7	2	61	3
2	3	3	2	171	3
0	2	0	1	199	1
1	3	6	2	192	3
0	3	0	1	251	1
2	1	2	2	285	1
1	3	4	2	206	3
1	0	6	3	74	3
1	3	6	2	109	1
2	3	4	2	227	3
2	0	7	3	180	3
0	1	0	1	312	2
0	2	0	1	228	3
1	2	2	2	281	2
1	3	2	2	173	2
