1node1	2node2	3port	4operation	5startwave	6bandwidth
1	2	3	2	5	1
3	2	1	2	299	2
1	0	1	3	229	1
1	2	6	2	168	2
2	1	3	2	162	2
1	2	7	2	2	2
2	1	5	2	224	1
1	3	2	2	247	2
1	3	7	2	64	1
1	0	5	3	308	1
2	3	4	2	254	1
3	1	6	2	200	1
2	1	3	2	143	2
1	3	5	2	114	2
3	0	3	3	271	2
1	2	6	2	9	2
3	2	7	2	13	2
0	1	0	1	311	2
0	2	0	1	73	1
3	0	1	3	194	1
1	0	7	3	198	2
0	2	0	1	110	2
2	1	2	2	133	1
1	2	1	2	213	1
3	2	5	2	1	2
0	2	0	1	90	2
2	0	2	3	2	1
1	0	6	3	205	2
1	0	6	3	263	1
2	1	6	2	63	1
0	1	0	1	258	1
2	3	1	2	206	2
0	1	0	1	257	2
2	3	2	2	125	2
0	2	0	1	318	2
2	1	2	2	58	1
0	1	0	1	89	2
1	2	6	2	186	1
3	2	3	2	210	2
2	1	3	2	199	1
1	2	6	2	71	2
2	0	6	3	242	2
1	3	3	2	168	1
2	3	6	2	71	2
2	0	2	3	122	2
2	3	2	2	34	1
1	3	2	2	120	2
3	0	1	3	35	2
1	2	7	2	176	2
2	0	6	3	255	2
2	0	1	3	318	1
1	3	2	2	221	2
1	3	5	2	290	2
3	1	3	2	4	2
2	1	4	2	85	2
3	0	4	3	310	2
2	1	2	2	51	1
0	3	0	1	214	1
2	0	7	3	43	2
1	3	5	2	8	2
1	0	4	3	13	1
3	2	4	2	258	2
2	0	6	3	216	1
3	0	5	3	311	2
3	2	5	2	312	1
2	0	1	3	274	2
2	1	6	2	30	1
2	1	5	2	99	1
3	2	7	2	70	2
2	1	6	2	231	2
3	0	5	3	182	1
2	1	2	2	15	1
3	0	3	3	182	1
3	0	2	3	117	2
3	2	6	2	185	1
1	0	4	3	9	1
0	2	0	1	9	2
3	0	5	3	37	2
0	1	0	1	187	1
2	1	6	2	128	1
0	1	0	1	46	2
1	2	7	2	248	1
2	0	2	3	137	1
3	0	4	3	175	1
1	3	5	2	247	2
1	2	2	2	12	2
1	3	5	2	280	2
3	1	7	2	239	1
3	0	1	3	207	1
0	1	0	1	283	2
1	2	6	2	264	1
1	2	5	2	315	1
2	0	2	3	36	1
2	3	2	2	31	1
1	0	7	3	157	2
1	0	5	3	109	1
1	2	4	2	268	2
3	1	1	2	295	1
2	0	2	3	97	2
2	3	5	2	21	1
1	3	5	2	268	1
1	3	1	2	38	2
0	3	0	1	109	1
1	0	6	3	262	2
3	2	7	2	156	2
3	1	5	2	90	2
0	3	0	1	276	2
3	0	2	3	192	2
1	2	6	2	44	1
0	3	0	1	175	1
1	3	4	2	254	1
3	2	2	2	23	1
0	2	0	1	101	2
2	1	3	2	266	1
1	2	4	2	293	1
1	3	1	2	293	2
2	1	1	2	217	1
0	3	0	1	153	1
0	3	0	1	48	1
0	2	0	1	213	2
2	3	1	2	211	2
1	0	5	3	152	2
3	1	1	2	107	1
2	0	1	3	205	1
3	1	6	2	10	1
1	2	1	2	95	2
1	3	7	2	266	2
0	2	0	1	318	1
0	2	0	1	38	2
0	1	0	1	237	2
1	0	5	3	131	2
0	2	0	1	158	1
1	2	4	2	189	1
3	1	4	2	238	2
1	0	4	3	148	1
2	3	7	2	301	2
3	0	2	3	151	1
3	1	6	2	157	2
3	1	6	2	86	2
1	0	4	3	176	1
0	1	0	1	103	1
0	3	0	1	293	1
0	1	0	1	53	2
1	3	2	2	158	1
3	2	5	2	256	2
2	0	2	3	194	1
0	3	0	1	260	2
3	2	6	2	153	1
3	2	6	2	89	2
0	2	0	1	215	2
2	3	7	2	161	1
1	2	1	2	50	1
2	0	7	3	309	2
2	0	2	3	140	2
2	1	7	2	267	2
1	0	6	3	179	1
1	2	7	2	311	1
2	0	2	3	220	1
2	0	7	3	215	2
3	1	5	2	138	2
0	1	0	1	307	2
3	1	4	2	212	2
0	3	0	1	241	1
1	0	1	3	298	2
2	1	1	2	221	2
1	2	3	2	28	1
0	2	0	1	208	1
0	2	0	1	220	1
0	3	0	1	138	1
3	0	3	3	178	1
2	0	7	3	167	2
1	3	4	2	92	2
0	2	0	1	248	1
3	2	6	2	84	1
0	1	0	1	48	2
3	2	1	2	169	1
1	0	6	3	50	2
0	3	0	1	261	1
2	0	6	3	247	1
3	1	1	2	0	1
3	0	1	3	259	2
3	2	6	2	7	1
1	3	5	2	263	2
1	0	7	3	115	2
3	2	7	2	158	1
0	3	0	1	132	2
3	1	3	2	214	2
1	3	5	2	152	2
2	3	6	2	283	1
2	3	4	2	256	2
2	1	1	2	180	2
3	2	3	2	49	2
0	3	0	1	20	2
3	0	3	3	115	1
2	0	6	3	87	2
3	1	2	2	179	1
1	0	4	3	262	2
3	0	2	3	220	1
3	1	7	2	257	1
2	1	5	2	214	2
3	2	3	2	10	2
0	2	0	1	26	1
2	3	3	2	143	2
1	3	4	2	227	1
3	2	7	2	79	2
0	1	0	1	264	2
2	1	6	2	302	1
3	2	6	2	111	1
2	1	3	2	308	2
1	3	6	2	79	1
3	0	5	3	233	1
0	1	0	1	98	2
0	1	0	1	24	2
1	0	6	3	97	1
0	1	0	1	202	2
3	1	6	2	82	1
1	2	2	2	203	1
3	2	2	2	285	2
3	2	4	2	262	1
1	3	1	2	58	1
0	2	0	1	283	2
3	0	3	3	165	2
3	2	3	2	118	1
1	3	4	2	301	1
3	0	1	3	165	1
3	1	7	2	222	2
1	0	6	3	149	1
0	1	0	1	171	1
2	3	4	2	261	2
1	3	5	2	0	1
1	3	5	2	35	1
1	0	5	3	203	2
0	3	0	1	155	1
3	0	5	3	257	2
2	1	6	2	197	1
2	3	3	2	25	1
3	2	4	2	121	2
2	1	5	2	184	2
3	1	3	2	172	2
3	2	4	2	189	1
0	2	0	1	226	2
3	2	5	2	130	2
2	1	2	2	94	1
0	1	0	1	165	1
1	2	1	2	232	1
3	0	2	3	310	2
0	3	0	1	219	2
0	1	0	1	171	1
0	1	0	1	62	2
0	3	0	1	110	1
3	2	7	2	221	2
3	1	7	2	198	1
3	1	4	2	152	1
3	2	3	2	25	2
0	2	0	1	220	1
0	2	0	1	90	1
3	1	7	2	62	1
3	2	2	2	273	2
0	3	0	1	270	2
0	1	0	1	279	2
1	2	5	2	199	1
1	3	6	2	140	1
1	0	1	3	111	1
0	2	0	1	108	2
2	3	7	2	144	2
1	0	1	3	134	2
2	0	6	3	178	2
3	2	3	2	96	1
1	2	7	2	8	2
3	2	6	2	193	1
3	0	1	3	201	2
3	0	3	3	170	1
0	3	0	1	156	2
1	2	5	2	171	1
3	2	2	2	153	1
2	1	4	2	92	1
1	3	6	2	1	1
3	0	2	3	295	2
1	3	5	2	28	1
2	0	7	3	68	2
0	1	0	1	284	1
1	2	2	2	179	1
1	0	4	3	149	2
1	2	1	2	293	1
0	1	0	1	28	1
1	0	5	3	33	2
0	3	0	1	302	2
2	0	3	3	211	2
1	2	6	2	23	2
1	3	5	2	20	1
1	0	1	3	137	1
1	3	5	2	264	1
2	3	5	2	172	1
3	2	7	2	22	1
3	2	4	2	126	2
3	0	5	3	307	1
1	0	1	3	250	2
0	3	0	1	67	2
0	2	0	1	74	2
2	3	4	2	112	2
3	1	3	2	28	1
2	3	7	2	25	1
0	3	0	1	276	2
3	0	3	3	300	2
3	1	2	2	49	2
2	1	3	2	113	2
2	0	7	3	262	1
3	1	5	2	147	2
1	3	6	2	2	2
1	3	2	2	252	2
1	2	3	2	121	2
3	2	1	2	215	1
0	1	0	1	289	1
0	1	0	1	134	1
1	2	6	2	249	2
1	0	5	3	6	1
1	0	6	3	10	1
0	2	0	1	131	1
1	3	3	2	286	2
2	3	1	2	240	1
0	1	0	1	48	1
1	0	6	3	127	2
2	0	6	3	195	1
0	3	0	1	249	2
2	0	3	3	184	1
3	1	6	2	130	2
0	3	0	1	47	2
2	1	2	2	144	2
1	2	4	2	0	2
1	2	5	2	269	2
1	2	7	2	148	2
2	1	3	2	83	1
0	2	0	1	312	2
3	0	1	3	102	2
0	1	0	1	39	1
3	2	1	2	101	2
3	1	5	2	39	1
3	1	4	2	214	1
2	0	7	3	199	1
0	2	0	1	184	2
0	2	0	1	221	2
3	0	2	3	157	1
0	1	0	1	40	2
3	1	5	2	148	1
2	1	3	2	220	1
2	0	1	3	284	1
0	3	0	1	85	2
2	0	7	3	198	2
2	0	7	3	131	2
1	3	7	2	317	2
2	1	2	2	158	1
1	2	6	2	285	2
1	0	1	3	210	1
1	0	1	3	107	2
2	1	7	2	19	2
0	1	0	1	111	2
2	1	7	2	278	2
2	0	2	3	176	1
1	0	6	3	14	1
0	1	0	1	299	2
2	0	6	3	222	1
0	3	0	1	228	2
3	0	3	3	190	2
3	1	3	2	165	2
0	2	0	1	42	1
0	2	0	1	4	1
2	3	3	2	207	1
2	1	6	2	221	1
2	1	2	2	286	1
0	2	0	1	270	1
1	0	7	3	5	1
2	1	6	2	238	2
3	2	1	2	179	2
2	1	3	2	9	2
2	0	3	3	91	1
3	0	3	3	84	1
2	3	7	2	265	2
3	0	3	3	142	2
2	3	1	2	119	1
3	0	3	3	181	2
3	0	3	3	114	1
0	1	0	1	204	1
1	3	2	2	128	1
0	1	0	1	286	2
3	2	4	2	60	2
3	1	2	2	102	1
2	1	3	2	149	2
0	1	0	1	125	2
1	2	4	2	19	2
0	1	0	1	98	2
2	3	5	2	206	1
2	0	7	3	257	1
3	2	7	2	119	2
0	2	0	1	261	1
3	0	4	3	286	1
3	0	1	3	154	2
2	3	4	2	275	2
2	3	2	2	191	1
1	0	5	3	64	2
2	1	4	2	216	2
1	0	7	3	216	2
3	2	3	2	294	2
2	3	7	2	31	2
0	1	0	1	86	1
1	3	5	2	180	2
0	2	0	1	50	1
3	2	4	2	62	1
1	2	4	2	61	1
3	2	5	2	102	2
0	1	0	1	156	1
3	1	4	2	246	2
1	0	5	3	10	2
3	2	5	2	161	2
0	3	0	1	300	1
1	0	6	3	269	1
1	2	4	2	2	1
2	3	4	2	184	2
0	1	0	1	246	1
3	1	3	2	207	2
2	3	3	2	265	2
0	2	0	1	167	2
0	2	0	1	19	2
2	0	1	3	62	1
3	0	2	3	57	2
1	0	6	3	97	2
2	0	3	3	73	1
0	3	0	1	216	2
3	1	3	2	219	1
0	3	0	1	255	1
1	0	5	3	220	1
0	3	0	1	52	2
1	3	6	2	16	1
3	2	3	2	263	2
3	2	5	2	247	1
3	0	1	3	258	1
1	2	2	2	274	1
0	2	0	1	39	2
2	0	1	3	262	2
3	0	2	3	131	2
1	0	5	3	213	2
2	3	1	2	45	1
3	0	4	3	302	2
0	1	0	1	258	1
3	2	6	2	160	1
0	1	0	1	220	2
3	2	1	2	171	1
1	0	7	3	300	1
1	3	2	2	28	2
0	1	0	1	276	2
2	1	1	2	134	1
2	3	1	2	135	1
1	0	7	3	241	1
3	2	7	2	180	2
0	1	0	1	298	2
0	1	0	1	129	1
0	3	0	1	211	1
2	0	7	3	170	2
0	1	0	1	148	2
3	2	6	2	92	2
0	3	0	1	190	1
1	3	3	2	203	1
0	2	0	1	4	1
1	2	5	2	245	1
0	2	0	1	255	2
0	1	0	1	136	2
2	1	5	2	230	2
3	0	4	3	283	1
0	2	0	1	181	2
2	3	2	2	157	2
0	2	0	1	220	2
2	0	6	3	52	1
3	1	5	2	39	2
3	1	2	2	100	1
1	0	5	3	124	1
2	0	1	3	280	2
3	1	6	2	287	1
3	0	5	3	52	1
3	2	4	2	115	2
2	0	3	3	82	1
1	3	2	2	272	2
2	3	7	2	223	2
2	0	7	3	284	2
0	2	0	1	217	1
3	0	3	3	40	2
2	0	6	3	226	2
2	1	2	2	94	2
0	2	0	1	124	1
3	2	5	2	189	2
3	2	5	2	143	1
0	1	0	1	213	2
2	1	6	2	196	1
1	0	5	3	298	1
2	1	4	2	277	1
1	3	3	2	51	2
3	0	5	3	148	2
1	0	1	3	195	1
1	2	1	2	271	1
2	0	2	3	174	1
0	1	0	1	229	2
3	0	2	3	38	1
0	2	0	1	39	1
1	0	1	3	208	1
0	2	0	1	30	2
1	0	1	3	235	2
1	3	1	2	252	2
1	2	7	2	158	1
0	2	0	1	179	2
0	1	0	1	58	2
0	1	0	1	133	1
2	1	6	2	48	1
3	2	1	2	270	2
0	2	0	1	162	2
1	2	1	2	261	2
0	1	0	1	57	1
1	2	7	2	24	1
1	0	6	3	271	2
3	0	3	3	102	2
1	2	5	2	15	2
3	2	6	2	165	2
1	3	6	2	25	1
3	0	2	3	123	1
1	3	6	2	193	1
1	0	7	3	167	2
0	2	0	1	134	2
3	0	2	3	129	2
3	2	2	2	214	1
3	1	4	2	44	1
1	3	5	2	239	1
2	1	3	2	293	2
3	0	1	3	151	1
0	2	0	1	100	1
3	1	6	2	83	1
1	3	5	2	245	2
2	3	6	2	169	1
2	3	6	2	310	1
1	2	3	2	141	1
0	3	0	1	84	1
0	1	0	1	131	1
0	2	0	1	295	1
3	2	4	2	197	1
2	1	1	2	0	2
3	0	5	3	304	1
0	2	0	1	118	1
0	2	0	1	233	1
2	3	3	2	261	2
1	0	7	3	229	1
3	2	6	2	141	1
0	3	0	1	29	1
0	3	0	1	193	1
2	3	3	2	86	1
3	1	4	2	24	1
3	1	2	2	204	1
3	1	3	2	42	1
2	3	2	2	7	2
0	1	0	1	111	2
1	2	5	2	86	1
3	1	1	2	290	1
0	2	0	1	185	1
3	2	5	2	45	2
1	2	4	2	268	1
1	0	7	3	24	2
1	2	4	2	296	2
2	0	1	3	139	2
0	1	0	1	155	1
0	2	0	1	42	2
2	3	4	2	210	2
0	3	0	1	229	2
1	3	1	2	202	2
1	0	1	3	73	2
0	3	0	1	163	2
2	1	4	2	129	1
3	2	5	2	142	2
2	1	5	2	284	1
1	2	7	2	116	1
2	1	3	2	237	2
0	2	0	1	272	2
0	1	0	1	219	2
3	0	5	3	82	1
0	1	0	1	190	1
3	0	3	3	43	1
2	0	3	3	91	2
2	0	3	3	83	1
2	3	4	2	285	2
1	2	5	2	44	2
3	0	4	3	30	2
1	3	6	2	283	2
2	3	5	2	216	2
3	1	6	2	30	2
3	0	4	3	191	2
1	3	5	2	253	1
3	0	5	3	19	1
3	1	6	2	152	2
3	2	2	2	259	2
3	2	6	2	16	2
0	3	0	1	296	2
0	3	0	1	290	1
1	3	2	2	21	2
0	2	0	1	145	2
3	0	4	3	248	2
2	1	6	2	187	1
2	1	7	2	118	2
3	2	2	2	218	1
1	3	6	2	107	1
1	0	5	3	43	2
1	2	5	2	109	2
2	1	6	2	108	2
2	1	1	2	75	2
3	0	2	3	304	1
2	0	7	3	183	2
2	1	3	2	166	1
1	2	1	2	175	1
1	3	5	2	159	2
0	2	0	1	302	2
3	0	4	3	1	2
2	0	2	3	315	1
3	1	3	2	119	1
2	3	5	2	189	2
0	3	0	1	258	1
0	1	0	1	234	1
1	2	1	2	153	2
2	0	7	3	103	2
1	2	6	2	249	1
1	2	6	2	7	1
1	3	1	2	4	1
3	1	4	2	262	1
0	2	0	1	224	2
0	2	0	1	276	1
0	3	0	1	159	2
0	3	0	1	65	2
2	0	2	3	78	1
2	0	1	3	295	1
0	2	0	1	19	1
1	3	3	2	147	1
3	1	5	2	170	2
1	0	5	3	94	2
3	2	5	2	22	1
3	1	3	2	122	2
0	2	0	1	37	2
2	1	3	2	159	2
3	1	7	2	55	2
3	0	3	3	166	2
2	3	5	2	60	2
1	0	1	3	27	2
3	0	4	3	269	1
1	2	4	2	262	2
3	0	4	3	156	1
3	2	2	2	94	1
3	1	6	2	207	2
2	0	1	3	265	1
0	2	0	1	240	2
0	3	0	1	90	1
2	0	3	3	272	2
0	2	0	1	178	2
0	3	0	1	41	2
3	0	1	3	302	1
3	1	2	2	64	2
3	1	4	2	265	2
2	3	4	2	38	2
1	0	4	3	215	1
0	2	0	1	90	1
2	1	6	2	217	2
0	2	0	1	68	1
1	0	4	3	35	2
0	1	0	1	122	2
2	0	3	3	273	2
3	0	5	3	176	1
3	0	5	3	71	2
0	2	0	1	153	1
1	0	1	3	28	1
1	0	5	3	242	2
1	0	7	3	135	1
1	2	2	2	145	1
3	2	1	2	66	2
0	2	0	1	96	2
1	3	6	2	255	2
3	1	2	2	118	2
2	1	5	2	19	2
1	3	6	2	277	2
0	3	0	1	7	2
1	0	1	3	229	1
0	1	0	1	81	1
2	3	1	2	50	2
3	2	2	2	200	1
0	3	0	1	81	2
0	1	0	1	244	2
2	1	4	2	194	2
0	1	0	1	62	2
1	2	1	2	37	1
3	1	1	2	170	2
3	2	3	2	256	2
3	1	6	2	205	2
0	3	0	1	168	1
0	3	0	1	53	2
3	1	4	2	296	2
2	0	2	3	134	2
1	3	2	2	140	2
0	1	0	1	59	2
2	0	1	3	139	2
1	2	3	2	197	1
1	2	4	2	163	1
1	3	2	2	174	2
0	1	0	1	124	2
3	2	7	2	201	2
2	0	7	3	18	1
1	0	6	3	311	1
1	2	5	2	7	2
2	1	4	2	89	1
0	1	0	1	48	1
1	0	7	3	4	1
1	2	7	2	284	2
3	0	1	3	207	1
1	2	1	2	206	1
1	0	5	3	267	2
2	1	4	2	44	2
0	1	0	1	186	2
0	3	0	1	116	2
2	0	2	3	192	1
3	2	5	2	96	1
3	2	4	2	48	2
0	2	0	1	22	2
0	3	0	1	115	1
1	3	6	2	249	1
0	1	0	1	259	2
3	0	1	3	15	1
1	3	5	2	222	1
2	1	4	2	253	2
2	1	7	2	213	2
3	1	7	2	120	1
2	3	5	2	45	2
1	2	2	2	146	1
0	2	0	1	267	2
0	3	0	1	189	2
0	1	0	1	212	2
1	3	4	2	39	2
0	1	0	1	7	2
1	0	1	3	249	1
1	3	2	2	90	2
1	3	7	2	238	1
0	2	0	1	295	2
0	2	0	1	207	1
2	0	2	3	135	1
1	2	6	2	237	1
1	2	7	2	266	1
1	3	1	2	27	2
1	2	2	2	12	1
3	1	6	2	220	1
3	2	2	2	0	1
2	0	7	3	76	1
1	0	6	3	170	1
2	3	3	2	299	2
0	2	0	1	298	2
2	1	6	2	62	1
1	2	1	2	49	1
3	2	2	2	278	2
1	0	7	3	40	1
0	1	0	1	199	1
0	2	0	1	260	1
0	3	0	1	54	1
2	3	4	2	177	1
3	0	4	3	273	2
2	0	7	3	168	2
1	3	6	2	118	1
0	3	0	1	169	1
0	2	0	1	40	2
3	2	1	2	201	2
1	2	1	2	306	1
1	0	1	3	0	1
1	3	3	2	221	1
0	1	0	1	205	1
3	2	5	2	12	2
3	2	3	2	270	1
3	0	4	3	97	2
2	1	5	2	134	2
1	3	2	2	1	1
0	3	0	1	105	1
2	0	7	3	120	1
2	3	7	2	248	1
0	1	0	1	26	1
3	0	4	3	17	1
2	0	1	3	292	2
2	0	1	3	255	2
0	3	0	1	85	2
3	1	7	2	90	1
0	1	0	1	144	2
0	1	0	1	135	2
0	1	0	1	247	2
1	2	6	2	195	2
3	2	7	2	198	2
2	0	7	3	250	1
2	1	2	2	304	1
0	2	0	1	46	1
0	2	0	1	14	2
3	2	4	2	210	2
0	3	0	1	267	1
2	0	6	3	157	1
2	3	6	2	225	2
1	2	5	2	238	2
3	2	4	2	308	1
2	1	2	2	210	2
0	3	0	1	289	2
3	2	3	2	55	1
2	0	2	3	280	2
0	1	0	1	20	2
1	0	5	3	178	2
3	0	5	3	222	1
1	3	5	2	67	1
0	3	0	1	279	2
3	2	2	2	181	1
2	1	1	2	124	1
0	2	0	1	15	2
2	3	2	2	243	2
1	0	1	3	238	1
2	1	4	2	172	2
3	2	4	2	209	1
2	1	5	2	52	1
3	0	2	3	287	2
2	3	2	2	105	2
2	0	1	3	136	1
3	2	7	2	18	2
2	3	6	2	203	2
3	0	2	3	165	2
0	3	0	1	235	1
3	2	6	2	236	2
2	0	3	3	154	2
0	2	0	1	276	2
0	1	0	1	168	2
0	1	0	1	304	1
3	1	1	2	210	1
3	1	6	2	68	1
3	1	6	2	305	2
2	3	2	2	92	1
3	2	3	2	192	1
0	2	0	1	185	1
3	2	4	2	62	2
2	3	3	2	132	1
1	2	7	2	19	1
3	0	5	3	181	1
2	0	7	3	294	1
2	0	7	3	298	1
0	1	0	1	50	2
1	3	2	2	152	1
0	3	0	1	228	1
2	1	7	2	206	1
2	1	1	2	91	1
2	0	2	3	315	2
1	3	5	2	50	1
0	3	0	1	82	2
3	2	7	2	279	1
3	0	3	3	283	2
3	1	5	2	63	1
2	0	6	3	269	2
3	1	1	2	260	2
0	1	0	1	81	1
3	1	4	2	89	1
0	3	0	1	118	2
0	2	0	1	288	1
0	3	0	1	212	2
0	1	0	1	229	1
2	3	5	2	15	1
3	2	2	2	282	2
0	2	0	1	151	1
2	1	3	2	110	1
3	0	2	3	155	2
3	2	7	2	200	1
0	3	0	1	161	1
1	2	6	2	3	2
2	0	3	3	13	1
2	3	1	2	254	2
2	1	3	2	259	1
3	1	3	2	309	1
0	2	0	1	96	2
3	0	4	3	147	1
1	3	7	2	129	2
1	3	7	2	64	1
0	2	0	1	194	1
2	3	5	2	133	1
0	1	0	1	197	1
3	2	2	2	221	1
0	1	0	1	143	1
3	0	3	3	103	2
2	0	3	3	49	2
2	0	2	3	313	1
0	1	0	1	281	1
3	0	4	3	188	1
1	2	6	2	313	1
2	3	3	2	295	2
1	3	2	2	166	1
0	1	0	1	85	1
0	3	0	1	104	1
2	1	6	2	39	2
0	1	0	1	201	2
1	3	5	2	275	1
1	0	4	3	258	2
2	3	4	2	38	2
1	2	7	2	263	1
2	3	3	2	162	2
2	1	4	2	210	1
1	0	4	3	99	1
3	1	7	2	243	2
0	1	0	1	307	2
2	3	3	2	99	1
0	3	0	1	230	1
0	3	0	1	185	2
2	3	2	2	290	1
2	0	1	3	162	1
3	1	3	2	283	1
3	2	3	2	34	1
1	0	7	3	15	2
0	3	0	1	96	2
1	2	5	2	141	2
0	2	0	1	22	2
0	3	0	1	239	2
1	3	1	2	34	1
0	3	0	1	186	1
2	3	4	2	197	2
1	3	5	2	125	2
0	1	0	1	236	2
2	3	7	2	240	2
3	1	5	2	15	2
0	3	0	1	201	1
1	3	1	2	71	1
1	2	3	2	203	2
3	1	3	2	10	1
2	0	3	3	84	2
0	2	0	1	98	1
0	2	0	1	205	1
3	2	3	2	109	1
3	0	4	3	115	2
1	3	3	2	2	2
1	2	3	2	303	2
1	2	2	2	318	2
3	1	7	2	64	2
0	1	0	1	6	2
2	3	3	2	304	2
3	1	5	2	307	1
2	3	1	2	186	2
1	3	7	2	309	1
2	1	7	2	286	1
2	0	1	3	123	1
3	1	2	2	278	1
3	2	6	2	196	2
3	0	5	3	207	1
3	1	7	2	146	2
2	3	1	2	64	2
1	0	6	3	57	2
1	3	3	2	111	2
3	2	3	2	262	1
1	0	7	3	25	2
1	2	2	2	83	2
0	2	0	1	300	2
1	2	5	2	248	1
1	0	7	3	194	1
2	0	2	3	126	2
3	1	1	2	0	2
1	0	6	3	90	2
3	2	2	2	32	1
0	2	0	1	168	1
1	0	1	3	186	2
2	0	1	3	101	1
0	1	0	1	242	2
3	2	2	2	71	2
1	0	5	3	141	1
2	1	3	2	188	2
2	3	3	2	226	2
0	1	0	1	112	1
2	1	1	2	193	2
2	0	7	3	104	2
1	2	5	2	205	1
2	0	3	3	243	1
2	1	6	2	301	2
1	3	5	2	42	2
2	0	7	3	10	1
2	1	7	2	226	1
3	0	2	3	59	2
2	0	7	3	316	2
0	2	0	1	139	2
2	1	1	2	292	2
1	2	1	2	317	1
2	3	5	2	211	1
0	3	0	1	22	2
1	2	6	2	43	2
3	1	3	2	157	1
2	3	2	2	317	2
2	1	5	2	196	2
0	1	0	1	231	2
1	3	5	2	302	1
1	0	7	3	165	1
0	2	0	1	212	2
0	2	0	1	72	2
1	2	6	2	251	1
2	0	2	3	298	2
3	0	5	3	172	2
0	2	0	1	147	2
0	2	0	1	220	2
2	0	2	3	29	1
3	1	1	2	43	2
3	0	1	3	96	1
1	0	6	3	44	2
2	3	5	2	212	1
2	0	6	3	179	2
3	1	3	2	280	2
2	0	7	3	191	2
1	2	3	2	306	2
0	1	0	1	98	2
0	3	0	1	48	1
1	3	5	2	52	2
1	3	5	2	231	2
2	1	5	2	310	2
1	0	7	3	105	1
1	0	5	3	247	2
1	0	5	3	25	2
1	2	7	2	128	2
1	2	3	2	166	1
0	3	0	1	85	2
1	2	3	2	149	1
3	2	2	2	158	1
2	3	4	2	131	1
1	3	7	2	67	2
0	1	0	1	260	1
0	3	0	1	236	2
3	2	4	2	87	2
3	2	7	2	138	1
0	2	0	1	147	1
1	3	6	2	117	1
0	2	0	1	123	2
0	2	0	1	97	1
0	2	0	1	233	2
0	3	0	1	32	2
1	0	4	3	279	1
2	3	4	2	56	1
2	3	6	2	232	1
1	2	7	2	83	2
2	3	1	2	218	2
0	1	0	1	313	1
0	3	0	1	315	2
1	3	7	2	182	2
0	1	0	1	113	2
3	1	5	2	4	1
2	0	2	3	133	1
2	1	5	2	219	2
2	1	4	2	203	2
0	1	0	1	125	1
3	0	2	3	99	1
2	0	6	3	145	2
1	2	3	2	146	1
3	0	3	3	265	2
1	2	5	2	255	1
3	0	4	3	291	2
2	1	6	2	283	1
2	1	4	2	53	2
2	1	5	2	282	2
3	0	2	3	298	2
0	3	0	1	28	1
0	1	0	1	77	1
3	2	1	2	130	2
0	1	0	1	109	2
3	0	3	3	190	2
1	2	1	2	204	2
3	2	1	2	55	1
3	2	1	2	104	2
1	0	5	3	17	2
1	3	1	2	162	1
