1node1	2node2	3port	4operation	5startwave	6bandwidth
0	1	0	1	300	2
1	0	6	3	134	1
3	2	7	2	136	2
2	1	1	2	270	3
2	1	6	2	243	4
0	3	0	1	171	4
3	2	1	2	104	1
2	3	3	2	316	1
0	1	0	1	306	4
3	1	6	2	193	4
0	1	0	1	206	4
0	2	0	1	269	1
1	0	1	3	248	2
3	0	4	3	44	4
2	3	1	2	198	2
0	3	0	1	270	1
1	0	5	3	6	1
1	2	4	2	155	3
0	3	0	1	50	1
0	1	0	1	57	2
1	2	6	2	304	3
0	3	0	1	63	2
3	2	6	2	230	3
0	3	0	1	183	4
3	0	3	3	72	1
3	1	3	2	208	2
2	3	3	2	5	3
0	3	0	1	217	4
2	0	3	3	17	2
0	2	0	1	201	4
2	1	2	2	150	1
2	0	3	3	171	2
2	0	7	3	123	4
2	0	6	3	45	3
3	0	2	3	222	4
1	3	7	2	108	1
2	1	7	2	104	4
2	3	5	2	92	2
0	2	0	1	264	4
0	2	0	1	50	2
1	2	4	2	90	1
1	3	2	2	196	2
3	1	1	2	54	3
2	0	2	3	142	3
1	3	2	2	188	1
0	1	0	1	192	1
0	2	0	1	294	3
2	1	2	2	249	4
3	0	4	3	313	2
2	0	1	3	229	2
1	3	3	2	54	1
2	1	7	2	127	3
1	3	2	2	149	4
2	1	4	2	262	1
1	0	4	3	186	4
1	2	5	2	230	1
2	3	2	2	25	4
1	0	5	3	282	3
3	1	2	2	220	2
2	1	2	2	243	2
2	3	7	2	260	3
3	1	2	2	240	3
2	3	1	2	163	2
2	0	3	3	258	4
1	0	5	3	73	4
3	1	6	2	217	2
1	0	4	3	270	2
0	2	0	1	274	3
1	2	5	2	81	1
3	0	1	3	163	1
1	3	7	2	293	3
3	2	3	2	184	2
1	3	6	2	245	1
0	1	0	1	197	2
0	1	0	1	31	2
2	3	5	2	229	3
3	0	1	3	218	2
2	1	5	2	150	2
0	2	0	1	290	3
3	2	1	2	160	1
2	0	2	3	91	1
1	2	1	2	206	1
3	2	6	2	278	3
3	2	7	2	301	1
3	2	5	2	270	4
0	2	0	1	85	1
0	2	0	1	192	2
1	2	2	2	250	1
2	0	3	3	170	1
2	3	1	2	63	3
1	2	4	2	241	2
3	1	3	2	84	2
1	3	2	2	100	2
2	0	7	3	13	4
0	1	0	1	217	2
1	0	1	3	278	4
3	1	7	2	167	3
1	0	4	3	183	1
0	2	0	1	165	2
1	2	5	2	44	4
3	2	5	2	201	3
3	2	5	2	83	1
0	3	0	1	250	2
0	3	0	1	241	4
1	0	1	3	260	4
2	3	4	2	188	1
3	1	6	2	78	2
2	0	3	3	318	2
3	1	3	2	266	2
1	2	4	2	32	3
3	2	1	2	254	2
2	0	3	3	275	3
2	3	6	2	130	4
2	3	5	2	208	4
3	2	4	2	163	2
3	1	6	2	168	1
0	3	0	1	162	1
0	3	0	1	221	2
1	0	5	3	270	1
3	2	1	2	218	1
0	3	0	1	30	1
0	3	0	1	19	2
3	0	5	3	305	4
3	0	4	3	126	3
2	0	6	3	255	4
1	0	1	3	261	4
2	3	3	2	113	1
1	3	7	2	214	4
2	0	3	3	124	4
3	1	4	2	60	1
2	0	6	3	59	3
2	1	3	2	169	1
2	1	4	2	164	2
2	1	4	2	96	3
2	3	1	2	203	3
1	0	6	3	27	4
2	3	6	2	87	1
2	3	6	2	104	1
1	0	5	3	119	1
1	0	5	3	209	1
2	0	6	3	61	1
1	3	6	2	219	1
1	2	2	2	97	2
2	0	7	3	63	1
2	0	1	3	292	2
1	2	6	2	28	4
2	0	2	3	159	3
0	1	0	1	56	3
1	0	7	3	299	2
1	3	5	2	44	2
2	3	3	2	226	2
1	3	1	2	308	4
0	3	0	1	111	4
2	3	3	2	7	2
3	2	2	2	318	1
2	0	1	3	271	2
3	2	3	2	223	3
0	2	0	1	119	4
0	1	0	1	242	1
0	1	0	1	74	1
0	2	0	1	14	4
0	2	0	1	257	4
3	0	4	3	30	1
2	0	3	3	235	3
1	0	5	3	46	3
3	2	5	2	181	3
3	1	7	2	122	4
2	3	5	2	199	3
3	2	6	2	219	3
1	3	6	2	143	2
0	3	0	1	261	2
1	3	5	2	311	2
1	0	5	3	9	2
0	1	0	1	316	4
3	2	2	2	211	1
1	3	3	2	311	3
1	2	5	2	307	2
1	3	6	2	79	3
3	2	5	2	122	1
0	1	0	1	303	1
3	1	5	2	265	3
1	3	3	2	14	1
0	2	0	1	236	3
2	1	5	2	221	3
1	3	2	2	70	4
3	0	1	3	157	2
0	1	0	1	222	3
1	3	6	2	125	4
3	0	1	3	74	2
1	2	3	2	268	2
3	0	3	3	13	2
2	1	5	2	211	3
0	2	0	1	144	4
2	3	2	2	26	4
1	2	1	2	124	4
2	0	7	3	65	2
1	0	6	3	31	3
3	2	6	2	66	2
3	0	4	3	305	2
1	2	1	2	97	1
1	3	3	2	225	2
1	2	6	2	222	2
1	2	6	2	150	2
0	2	0	1	58	4
0	3	0	1	99	1
0	1	0	1	60	1
0	3	0	1	273	2
3	0	3	3	78	1
2	3	2	2	174	4
3	2	2	2	66	1
0	1	0	1	227	4
0	3	0	1	275	4
0	3	0	1	129	4
2	0	1	3	110	2
2	1	5	2	162	2
0	1	0	1	267	2
0	3	0	1	289	4
0	1	0	1	31	2
0	2	0	1	7	3
1	0	1	3	167	3
0	3	0	1	107	4
2	0	2	3	136	2
0	2	0	1	85	2
2	1	2	2	186	2
1	3	5	2	199	4
0	3	0	1	276	3
0	3	0	1	208	3
0	2	0	1	25	3
0	1	0	1	0	4
0	1	0	1	30	4
0	2	0	1	101	4
2	1	3	2	295	3
1	3	4	2	252	4
3	1	7	2	273	4
1	0	7	3	155	3
0	1	0	1	233	4
2	3	4	2	29	3
1	2	4	2	238	2
0	1	0	1	32	1
3	0	1	3	48	3
3	1	1	2	47	1
1	0	4	3	81	4
2	1	1	2	147	3
0	3	0	1	98	2
2	0	7	3	144	1
2	3	7	2	93	1
1	0	7	3	27	2
1	3	6	2	289	1
2	3	6	2	256	4
3	0	5	3	298	1
2	0	2	3	34	1
1	2	5	2	61	2
2	3	6	2	258	1
0	2	0	1	63	1
0	2	0	1	21	2
2	0	6	3	288	1
3	0	4	3	25	2
3	0	2	3	95	1
2	0	2	3	298	4
2	0	3	3	91	1
0	3	0	1	4	1
1	0	4	3	244	2
0	1	0	1	314	1
0	1	0	1	252	2
0	1	0	1	28	2
3	1	6	2	118	4
0	1	0	1	253	1
2	0	6	3	134	3
3	2	6	2	309	3
1	2	2	2	262	3
3	2	4	2	219	1
1	3	4	2	5	4
1	3	6	2	64	2
0	1	0	1	263	1
3	2	7	2	138	2
1	2	5	2	190	3
0	2	0	1	212	3
3	0	4	3	73	4
3	1	3	2	255	2
2	1	1	2	248	3
2	1	3	2	120	4
1	2	7	2	73	4
3	2	6	2	44	3
2	0	2	3	96	4
0	1	0	1	42	2
0	3	0	1	245	4
2	0	1	3	311	3
3	2	1	2	82	4
1	0	1	3	38	2
3	0	2	3	163	2
0	2	0	1	74	2
2	1	7	2	157	4
3	2	2	2	126	1
3	0	2	3	41	2
0	2	0	1	58	3
2	3	5	2	311	2
3	1	4	2	308	3
1	3	2	2	5	1
3	0	4	3	15	3
3	1	3	2	140	1
2	1	7	2	115	3
2	0	7	3	111	3
3	1	4	2	61	4
1	3	4	2	148	1
3	1	5	2	30	2
0	3	0	1	140	4
1	0	1	3	50	3
0	3	0	1	178	3
1	0	1	3	201	3
1	0	6	3	272	1
2	3	7	2	223	1
1	2	2	2	133	4
2	3	2	2	292	1
0	3	0	1	195	1
3	2	6	2	202	1
2	3	2	2	111	1
3	1	5	2	52	3
3	1	1	2	3	4
3	2	1	2	302	2
3	2	6	2	48	3
2	0	1	3	93	3
1	2	7	2	167	3
1	3	2	2	164	4
3	1	4	2	52	1
2	1	7	2	80	4
0	1	0	1	124	2
0	3	0	1	16	4
0	3	0	1	223	4
3	2	2	2	101	2
1	0	6	3	92	4
2	3	1	2	318	1
3	2	6	2	277	2
0	3	0	1	192	2
0	3	0	1	162	4
3	1	2	2	224	3
3	2	1	2	15	4
0	3	0	1	43	2
2	0	2	3	67	3
3	0	1	3	69	2
1	3	5	2	292	4
2	0	3	3	286	3
0	3	0	1	270	3
0	2	0	1	131	1
0	3	0	1	319	1
2	0	1	3	26	2
2	0	3	3	213	4
2	0	6	3	15	3
2	3	4	2	99	4
0	3	0	1	132	3
3	0	2	3	75	4
0	2	0	1	106	3
1	3	7	2	113	4
1	2	6	2	237	1
1	3	7	2	279	3
2	3	4	2	283	1
2	0	1	3	294	2
1	0	4	3	191	2
1	0	1	3	185	4
1	3	1	2	268	2
1	3	2	2	217	4
1	2	4	2	30	3
3	2	3	2	173	2
3	0	4	3	6	3
0	2	0	1	235	2
0	1	0	1	96	3
0	1	0	1	143	1
1	3	1	2	306	1
0	3	0	1	36	3
3	0	3	3	264	4
1	2	2	2	190	1
2	3	4	2	255	3
3	1	2	2	271	3
0	2	0	1	34	2
2	0	2	3	183	4
2	3	1	2	5	3
1	0	1	3	60	4
0	3	0	1	132	1
2	3	6	2	185	3
2	0	6	3	306	4
2	0	2	3	67	2
1	0	6	3	151	2
1	2	1	2	297	1
2	3	5	2	159	3
1	3	1	2	316	1
3	0	1	3	91	3
1	3	2	2	88	4
0	1	0	1	305	4
2	1	3	2	174	2
1	0	5	3	75	1
2	1	7	2	289	1
0	3	0	1	252	1
1	2	6	2	38	2
1	2	4	2	187	1
3	0	5	3	20	2
0	1	0	1	213	3
2	1	5	2	91	1
0	2	0	1	139	2
0	3	0	1	254	3
0	3	0	1	168	1
0	1	0	1	39	1
0	1	0	1	156	3
2	3	3	2	67	3
1	0	1	3	103	1
2	3	3	2	243	3
1	3	2	2	77	3
3	2	1	2	230	3
1	0	7	3	2	2
3	1	3	2	308	2
0	2	0	1	156	2
0	2	0	1	57	1
0	1	0	1	40	2
0	2	0	1	5	1
3	0	4	3	185	2
2	1	5	2	9	4
2	1	2	2	125	2
1	3	4	2	87	4
0	1	0	1	148	4
1	3	3	2	109	1
1	3	1	2	152	1
2	3	1	2	263	1
1	3	2	2	251	2
0	1	0	1	153	2
1	3	7	2	277	2
0	1	0	1	123	2
3	2	3	2	240	3
3	1	4	2	170	4
1	0	6	3	264	1
2	1	2	2	124	1
3	1	7	2	215	4
0	2	0	1	76	1
2	0	3	3	24	2
0	3	0	1	50	2
3	2	2	2	11	4
1	3	4	2	123	4
1	0	6	3	103	4
3	1	5	2	80	2
1	2	6	2	144	1
3	1	7	2	100	1
3	2	7	2	29	4
2	1	7	2	99	3
1	0	4	3	205	1
3	2	4	2	144	4
3	1	5	2	45	1
2	1	4	2	261	4
2	1	3	2	0	2
0	1	0	1	310	1
0	3	0	1	250	2
1	2	3	2	106	1
3	2	2	2	302	4
1	2	6	2	28	2
3	2	7	2	77	3
0	1	0	1	10	2
1	3	1	2	100	2
1	3	6	2	193	2
1	2	4	2	10	4
3	0	1	3	53	2
2	3	6	2	290	3
2	0	6	3	37	4
3	2	6	2	143	2
2	3	4	2	6	2
3	1	3	2	266	2
3	0	5	3	108	3
1	0	5	3	105	3
0	3	0	1	263	1
1	2	4	2	2	4
0	2	0	1	117	3
1	0	6	3	60	4
1	3	2	2	134	2
1	0	6	3	235	1
2	3	6	2	160	3
0	2	0	1	221	2
0	3	0	1	211	1
3	0	3	3	144	4
3	2	7	2	5	1
2	0	3	3	238	1
1	3	4	2	203	3
0	2	0	1	40	1
3	2	3	2	73	3
1	2	4	2	116	4
3	1	2	2	225	4
0	3	0	1	231	2
2	0	2	3	115	3
1	3	3	2	247	3
0	1	0	1	224	3
0	1	0	1	90	4
0	3	0	1	27	3
1	3	5	2	287	1
3	2	7	2	232	1
3	2	6	2	179	3
3	0	1	3	291	1
1	0	7	3	271	3
1	3	5	2	47	4
2	0	3	3	178	4
0	2	0	1	141	3
0	1	0	1	296	1
3	0	2	3	84	3
2	0	6	3	171	1
0	1	0	1	25	3
2	1	5	2	171	1
3	1	7	2	273	1
1	2	7	2	87	1
0	2	0	1	113	3
3	0	1	3	147	4
3	2	5	2	20	3
0	1	0	1	157	2
3	1	1	2	47	3
1	0	4	3	221	1
1	2	2	2	217	1
3	2	3	2	118	2
0	3	0	1	7	1
3	1	2	2	9	1
0	3	0	1	133	3
0	1	0	1	314	2
2	0	3	3	181	4
1	0	4	3	261	4
0	2	0	1	257	4
0	2	0	1	262	1
0	1	0	1	280	2
0	2	0	1	82	4
2	0	1	3	138	4
2	3	1	2	181	3
2	1	5	2	189	1
3	1	4	2	34	1
2	3	3	2	178	4
3	2	3	2	2	3
1	3	6	2	149	3
0	3	0	1	21	4
2	3	6	2	62	2
2	0	6	3	138	1
2	3	4	2	205	4
3	2	7	2	260	3
1	0	6	3	97	2
2	0	6	3	27	2
2	3	5	2	235	2
0	3	0	1	270	4
2	0	3	3	167	2
3	0	2	3	44	2
0	1	0	1	122	1
0	2	0	1	156	1
0	1	0	1	0	2
1	0	1	3	37	2
0	2	0	1	38	3
0	2	0	1	260	4
2	3	7	2	153	3
3	0	1	3	85	2
2	1	2	2	22	2
0	2	0	1	228	1
2	0	7	3	177	4
0	2	0	1	301	3
0	2	0	1	107	4
2	3	4	2	147	4
0	3	0	1	299	4
0	3	0	1	219	3
2	0	6	3	213	1
0	2	0	1	189	1
0	1	0	1	189	4
3	0	2	3	20	3
3	1	4	2	195	4
0	3	0	1	188	3
2	1	6	2	77	3
0	3	0	1	12	4
1	0	6	3	173	2
0	2	0	1	144	2
3	2	2	2	123	1
1	0	1	3	53	4
2	1	1	2	172	1
2	0	2	3	230	4
1	0	1	3	21	3
0	2	0	1	288	4
0	3	0	1	233	2
2	3	7	2	48	4
2	1	5	2	55	4
1	2	6	2	290	4
3	2	7	2	238	1
3	2	3	2	213	4
3	1	4	2	307	3
2	3	6	2	80	1
2	1	4	2	108	4
1	0	7	3	275	3
2	3	3	2	16	3
0	3	0	1	79	1
3	2	7	2	304	3
0	3	0	1	79	2
2	0	2	3	44	4
2	0	3	3	44	1
3	2	5	2	93	2
2	1	2	2	228	3
2	0	1	3	187	3
3	1	2	2	149	4
0	2	0	1	134	2
3	2	6	2	236	3
2	3	5	2	159	3
1	0	6	3	22	2
0	1	0	1	71	4
0	1	0	1	29	1
1	2	3	2	317	1
3	2	4	2	174	1
1	3	2	2	307	2
2	0	3	3	67	3
1	2	6	2	5	2
2	1	5	2	241	2
3	0	5	3	138	1
3	0	5	3	51	4
2	0	1	3	279	3
0	1	0	1	207	3
2	0	1	3	50	1
0	1	0	1	229	2
3	2	6	2	221	2
1	0	7	3	145	3
0	3	0	1	7	2
1	2	2	2	72	4
3	1	5	2	190	1
3	1	7	2	303	3
2	1	2	2	272	2
3	1	1	2	70	2
2	0	6	3	304	3
1	0	5	3	35	3
1	2	1	2	303	4
1	3	5	2	219	1
1	0	1	3	115	4
3	2	7	2	148	4
1	2	4	2	252	1
3	0	3	3	93	3
0	1	0	1	89	1
2	1	7	2	46	3
1	2	5	2	168	1
2	0	1	3	56	3
0	3	0	1	260	3
1	2	3	2	19	3
0	3	0	1	113	1
3	2	5	2	267	2
0	2	0	1	193	3
1	2	5	2	21	2
3	1	3	2	14	2
3	2	3	2	86	1
0	1	0	1	136	4
0	3	0	1	162	3
1	0	1	3	16	1
0	1	0	1	175	2
1	0	4	3	101	3
2	3	6	2	112	1
0	1	0	1	109	2
3	2	2	2	265	1
2	3	6	2	202	2
3	1	7	2	281	2
3	2	3	2	126	2
1	0	6	3	162	4
1	0	6	3	87	1
3	2	1	2	251	2
2	3	5	2	241	2
2	1	5	2	260	2
0	2	0	1	262	4
3	2	1	2	279	1
0	1	0	1	257	3
2	1	7	2	271	3
3	0	1	3	290	4
0	1	0	1	304	2
3	1	4	2	249	3
0	3	0	1	57	2
3	0	3	3	92	2
1	3	7	2	276	2
3	0	3	3	247	4
3	0	1	3	264	1
0	1	0	1	50	2
0	2	0	1	233	4
3	1	7	2	134	3
0	1	0	1	62	2
3	0	1	3	162	1
3	2	4	2	157	2
3	2	5	2	198	2
3	0	4	3	203	3
1	2	2	2	45	4
2	3	3	2	239	4
3	2	2	2	148	2
1	3	7	2	264	1
3	0	5	3	286	2
0	1	0	1	249	3
1	2	2	2	250	4
3	1	3	2	92	2
2	0	2	3	273	2
3	2	4	2	18	4
1	2	2	2	90	4
3	2	3	2	196	3
2	3	2	2	22	3
0	3	0	1	149	1
1	3	6	2	274	3
3	1	6	2	266	3
2	1	5	2	6	4
3	1	3	2	178	3
1	3	5	2	285	4
1	0	5	3	280	2
2	3	4	2	38	1
2	1	2	2	282	4
0	1	0	1	156	3
3	2	7	2	31	3
3	0	1	3	111	1
3	1	7	2	273	3
0	3	0	1	33	2
1	0	7	3	283	2
1	0	6	3	255	4
1	2	4	2	43	3
2	1	3	2	195	1
0	2	0	1	8	4
1	0	5	3	52	4
0	1	0	1	202	2
3	0	3	3	82	1
3	2	2	2	181	4
0	2	0	1	205	1
3	0	3	3	136	4
0	3	0	1	178	3
1	2	5	2	23	4
1	3	6	2	244	3
3	0	1	3	76	2
1	3	5	2	221	2
0	1	0	1	294	2
2	1	2	2	176	2
1	0	1	3	60	3
3	1	2	2	286	1
0	2	0	1	277	1
0	2	0	1	287	1
2	1	2	2	112	3
2	3	1	2	166	3
2	0	6	3	97	2
2	0	1	3	205	1
1	3	3	2	293	4
1	0	1	3	56	3
3	0	2	3	151	3
0	2	0	1	135	2
3	0	2	3	284	4
2	1	4	2	50	4
0	3	0	1	260	3
2	0	2	3	181	4
2	3	6	2	315	4
0	3	0	1	160	3
3	0	3	3	125	1
1	2	4	2	288	1
0	2	0	1	308	4
1	2	7	2	186	1
0	1	0	1	216	1
0	3	0	1	115	1
3	0	3	3	170	3
2	0	3	3	165	4
1	0	1	3	50	2
3	0	4	3	228	2
1	0	6	3	116	4
1	3	5	2	263	3
0	2	0	1	233	4
0	2	0	1	93	4
3	0	3	3	37	4
1	3	6	2	87	4
0	2	0	1	232	1
0	1	0	1	181	3
3	0	5	3	61	4
1	2	7	2	103	3
2	3	5	2	97	4
1	0	7	3	241	1
1	2	6	2	133	3
2	3	2	2	189	1
1	0	1	3	2	1
3	1	6	2	306	3
0	3	0	1	16	3
1	3	7	2	58	2
0	1	0	1	67	4
1	2	2	2	138	1
3	2	5	2	43	2
0	1	0	1	204	1
3	0	4	3	140	4
3	0	2	3	96	3
3	0	3	3	248	3
3	0	5	3	108	3
2	0	7	3	144	2
0	1	0	1	231	1
0	3	0	1	174	1
3	1	2	2	237	4
2	3	2	2	281	2
0	2	0	1	30	4
3	0	5	3	30	2
1	3	4	2	232	1
1	3	4	2	41	1
2	3	5	2	97	2
1	0	7	3	259	1
1	3	2	2	83	2
1	0	5	3	67	4
3	1	1	2	30	4
1	3	2	2	129	1
0	2	0	1	133	3
3	0	3	3	89	2
1	0	1	3	281	1
0	3	0	1	273	1
2	3	4	2	27	1
3	2	1	2	71	2
2	1	1	2	166	2
3	2	1	2	120	4
1	3	1	2	255	3
1	2	6	2	276	1
2	0	6	3	24	2
0	1	0	1	64	1
3	0	5	3	204	1
2	0	3	3	278	3
0	1	0	1	195	4
0	2	0	1	200	1
2	3	4	2	316	1
0	1	0	1	164	1
3	2	6	2	31	3
0	3	0	1	317	2
1	2	5	2	276	4
0	1	0	1	33	1
2	0	7	3	37	2
3	1	5	2	71	2
2	3	1	2	21	2
2	3	1	2	102	2
1	2	6	2	237	2
0	1	0	1	183	3
3	0	1	3	28	3
2	3	7	2	40	1
2	0	1	3	238	4
2	1	6	2	31	1
3	1	2	2	204	3
1	3	4	2	257	1
0	1	0	1	150	1
1	2	2	2	302	3
2	0	7	3	22	2
1	3	1	2	231	2
2	1	5	2	110	1
0	1	0	1	180	2
2	3	6	2	257	3
2	0	3	3	0	2
0	3	0	1	239	3
3	1	1	2	225	1
3	0	4	3	248	1
1	2	6	2	80	4
0	1	0	1	124	1
3	1	6	2	56	4
3	0	1	3	144	2
3	1	1	2	131	4
1	3	5	2	186	2
0	3	0	1	285	1
3	0	5	3	268	3
3	1	2	2	159	3
2	0	7	3	185	2
2	1	7	2	84	1
3	0	3	3	43	3
2	3	6	2	41	3
1	2	1	2	271	3
3	0	4	3	41	4
2	0	1	3	83	4
3	1	1	2	143	3
2	0	3	3	78	2
0	1	0	1	44	4
1	2	2	2	218	1
0	3	0	1	79	2
2	3	4	2	207	1
2	3	5	2	307	4
0	2	0	1	233	2
2	1	3	2	24	1
0	2	0	1	141	4
2	0	6	3	113	2
3	0	5	3	58	3
1	2	4	2	8	3
0	2	0	1	145	4
0	1	0	1	49	3
0	1	0	1	240	4
1	2	4	2	152	4
1	2	3	2	264	4
3	0	4	3	155	1
2	1	2	2	77	3
1	0	4	3	166	1
2	1	7	2	78	4
3	0	5	3	202	4
1	3	6	2	22	3
3	2	3	2	94	3
3	1	2	2	219	4
0	1	0	1	130	1
3	1	2	2	275	3
2	0	2	3	4	4
3	2	6	2	54	4
0	2	0	1	211	2
2	1	3	2	76	4
1	3	1	2	70	1
2	0	7	3	208	1
3	2	3	2	151	1
3	2	3	2	12	2
3	2	3	2	295	4
1	0	5	3	211	4
3	1	1	2	79	3
0	1	0	1	200	1
0	3	0	1	4	4
1	2	6	2	65	3
3	1	6	2	142	3
2	1	7	2	158	3
3	1	2	2	133	3
1	2	5	2	306	2
1	0	4	3	107	1
1	0	6	3	93	2
1	3	6	2	99	2
3	0	5	3	100	4
3	0	3	3	249	3
2	0	2	3	135	2
1	0	5	3	77	2
2	0	1	3	126	3
3	2	5	2	206	1
3	0	4	3	213	2
1	3	2	2	238	2
2	3	6	2	265	2
0	2	0	1	52	1
0	1	0	1	77	1
0	1	0	1	230	4
0	1	0	1	288	3
0	3	0	1	195	2
1	3	7	2	168	2
3	2	7	2	104	3
1	2	6	2	171	2
2	3	5	2	164	4
2	3	7	2	104	1
2	1	6	2	41	3
2	1	5	2	149	2
2	0	3	3	166	3
3	1	2	2	237	3
0	1	0	1	171	4
3	1	4	2	35	1
1	3	7	2	189	4
2	1	4	2	19	4
1	0	5	3	84	1
0	3	0	1	158	3
3	2	5	2	185	4
0	2	0	1	264	2
3	2	3	2	9	3
3	2	5	2	23	3
3	1	7	2	107	1
0	2	0	1	234	3
1	3	3	2	270	3
3	2	2	2	278	4
3	0	3	3	174	4
1	0	7	3	58	3
1	0	6	3	294	1
1	2	1	2	44	3
3	2	5	2	234	3
2	1	7	2	269	1
1	0	1	3	140	1
0	2	0	1	272	3
3	2	1	2	241	1
0	2	0	1	186	2
1	3	2	2	299	1
3	2	3	2	278	4
3	2	6	2	292	1
1	0	7	3	3	3
2	3	4	2	225	1
3	1	4	2	92	1
2	1	5	2	230	3
1	0	7	3	28	4
3	0	3	3	31	4
1	0	7	3	7	4
0	3	0	1	75	1
2	0	2	3	1	4
3	2	4	2	255	2
0	2	0	1	158	3
3	1	5	2	48	4
0	1	0	1	38	1
0	1	0	1	127	1
0	2	0	1	204	4
3	2	5	2	240	3
1	3	5	2	215	4
0	2	0	1	299	2
0	1	0	1	237	3
0	2	0	1	173	2
3	0	1	3	199	1
2	3	2	2	228	4
2	0	3	3	34	4
2	0	3	3	222	3
1	3	5	2	275	3
0	3	0	1	153	1
3	0	2	3	269	2
0	2	0	1	64	4
1	0	6	3	218	3
1	2	6	2	180	2
2	0	2	3	247	4
3	1	6	2	71	2
2	3	4	2	288	3
0	2	0	1	295	4
2	1	5	2	255	4
0	3	0	1	265	1
0	2	0	1	3	1
3	0	2	3	17	2
1	3	7	2	21	2
1	3	7	2	259	2
1	0	1	3	252	2
3	0	3	3	182	2
1	0	5	3	276	2
0	3	0	1	45	2
0	1	0	1	225	1
3	2	6	2	229	2
2	3	3	2	158	3
0	1	0	1	268	4
1	0	1	3	157	4
3	2	6	2	174	1
2	0	7	3	277	1
2	1	1	2	107	2
0	2	0	1	111	4
2	3	5	2	21	4
1	3	6	2	243	1
0	3	0	1	295	2
