1node1	2node2	3port	4operation	5startwave	6bandwidth
2	1	6	2	149	14
3	2	2	2	126	3
0	2	0	1	116	11
1	0	4	3	246	7
2	0	3	3	228	8
2	0	6	3	140	14
2	3	3	2	17	11
3	2	7	2	68	9
1	3	7	2	112	1
2	0	6	3	106	8
3	2	2	2	156	13
2	3	6	2	208	16
2	0	3	3	50	5
2	0	7	3	294	4
0	2	0	1	307	11
2	0	7	3	167	1
2	3	2	2	63	13
3	0	1	3	220	8
1	2	7	2	241	15
2	3	6	2	258	11
2	3	7	2	170	9
0	2	0	1	271	15
2	3	1	2	290	5
3	1	1	2	283	12
2	3	4	2	8	9
2	0	6	3	274	13
1	3	6	2	39	6
3	0	5	3	280	11
0	1	0	1	240	4
2	0	3	3	296	16
0	1	0	1	123	1
3	2	2	2	63	3
1	0	6	3	237	2
0	3	0	1	258	16
1	3	6	2	240	14
3	0	2	3	165	12
1	3	3	2	178	8
1	3	2	2	110	5
2	0	7	3	228	6
2	3	3	2	246	10
3	1	7	2	140	15
2	0	2	3	200	1
1	0	1	3	67	9
3	2	3	2	305	13
1	0	5	3	56	4
1	0	7	3	41	5
2	3	3	2	7	4
1	0	4	3	182	2
0	1	0	1	110	11
0	2	0	1	180	9
1	2	5	2	263	3
2	1	1	2	288	4
1	3	1	2	102	10
2	1	5	2	107	14
1	2	3	2	37	7
2	3	3	2	128	6
0	2	0	1	40	16
1	0	5	3	141	11
0	2	0	1	57	3
2	0	2	3	152	13
2	3	7	2	115	1
1	2	6	2	44	6
2	0	3	3	213	7
2	0	2	3	303	13
2	1	2	2	187	1
3	0	5	3	27	10
1	0	1	3	70	9
0	1	0	1	63	3
3	2	6	2	6	15
3	1	2	2	13	14
3	2	7	2	241	6
2	1	4	2	34	11
1	0	6	3	130	13
0	1	0	1	192	16
1	3	4	2	315	5
1	2	7	2	54	2
2	1	5	2	3	1
1	3	6	2	25	4
1	0	5	3	20	11
1	0	4	3	6	5
1	2	3	2	187	6
3	2	1	2	292	4
2	0	2	3	80	4
2	0	3	3	27	6
1	3	7	2	171	10
0	3	0	1	194	13
0	1	0	1	286	2
2	3	3	2	43	6
2	1	2	2	178	6
1	3	6	2	85	12
3	2	7	2	193	1
3	2	5	2	197	15
3	2	5	2	205	1
0	1	0	1	198	12
1	3	5	2	277	8
0	2	0	1	195	1
2	3	2	2	54	7
2	0	7	3	300	15
1	2	7	2	253	2
0	1	0	1	245	10
0	3	0	1	244	13
1	3	2	2	169	2
2	1	7	2	14	13
2	0	7	3	218	3
1	3	7	2	114	13
0	1	0	1	266	13
0	2	0	1	64	12
2	1	3	2	266	7
2	3	1	2	292	7
0	3	0	1	262	16
2	3	5	2	144	4
0	1	0	1	8	7
2	1	4	2	299	6
0	1	0	1	120	15
1	2	6	2	59	11
0	3	0	1	14	1
3	0	1	3	227	14
1	3	5	2	23	10
3	2	5	2	216	5
0	1	0	1	250	2
2	3	3	2	31	6
0	1	0	1	182	12
3	0	5	3	29	1
2	3	2	2	224	6
1	3	3	2	298	8
0	3	0	1	266	7
1	0	6	3	229	9
0	3	0	1	283	7
1	2	1	2	93	1
2	3	1	2	314	2
2	3	4	2	125	14
1	2	4	2	189	12
3	2	7	2	72	14
1	3	5	2	41	11
1	3	2	2	46	15
0	2	0	1	135	15
3	0	5	3	95	1
2	3	5	2	38	12
0	3	0	1	35	5
0	1	0	1	13	14
1	2	4	2	286	15
0	3	0	1	154	4
3	1	7	2	1	14
2	0	1	3	197	14
2	3	3	2	165	16
0	1	0	1	63	6
2	0	7	3	38	6
1	0	4	3	172	8
2	3	1	2	39	3
3	0	3	3	8	8
2	3	5	2	248	6
3	0	1	3	2	15
0	3	0	1	66	12
2	3	4	2	277	15
0	2	0	1	25	15
2	1	7	2	69	9
0	1	0	1	48	7
2	1	5	2	304	8
0	3	0	1	165	9
2	3	6	2	208	8
3	2	3	2	261	16
1	2	1	2	211	6
1	3	7	2	121	3
0	3	0	1	284	13
0	3	0	1	42	8
1	3	6	2	78	10
3	2	6	2	280	5
1	3	6	2	83	10
3	1	2	2	122	7
1	3	6	2	272	10
3	1	2	2	53	12
3	2	5	2	184	1
3	2	3	2	185	2
3	1	4	2	231	14
1	2	1	2	188	6
2	3	5	2	39	4
2	1	3	2	32	15
0	2	0	1	67	2
0	3	0	1	295	5
2	0	7	3	137	12
0	3	0	1	152	13
1	2	6	2	228	7
2	0	6	3	181	14
1	3	4	2	146	12
0	3	0	1	167	9
2	0	6	3	51	15
2	3	7	2	123	12
2	1	2	2	105	7
2	0	7	3	285	10
3	0	2	3	201	2
1	3	5	2	267	11
0	1	0	1	120	6
0	2	0	1	81	8
3	1	7	2	209	9
1	2	2	2	95	13
3	2	6	2	12	6
1	0	5	3	98	15
0	1	0	1	21	2
0	2	0	1	201	14
3	0	5	3	51	7
1	3	4	2	53	8
0	2	0	1	133	5
0	3	0	1	196	9
0	3	0	1	247	16
1	0	6	3	195	7
2	0	6	3	157	16
0	2	0	1	219	1
0	1	0	1	104	15
1	2	1	2	144	1
0	1	0	1	102	3
1	3	4	2	84	1
0	1	0	1	262	6
0	3	0	1	271	16
2	1	1	2	175	12
3	1	2	2	221	11
3	1	4	2	144	16
3	2	3	2	157	14
0	3	0	1	265	15
0	1	0	1	138	16
3	1	2	2	9	13
3	0	1	3	57	13
2	1	7	2	74	11
3	0	3	3	53	4
3	2	5	2	14	14
1	2	4	2	206	3
2	0	7	3	134	10
1	2	4	2	2	12
0	1	0	1	118	15
3	2	6	2	226	8
0	2	0	1	267	11
3	0	4	3	178	3
3	1	4	2	226	16
0	2	0	1	310	1
1	2	1	2	72	6
1	2	3	2	139	6
0	2	0	1	5	7
3	0	2	3	163	1
0	1	0	1	44	10
3	2	7	2	268	1
2	1	3	2	292	10
2	0	2	3	197	12
1	3	2	2	195	13
1	3	6	2	8	3
1	0	1	3	27	10
2	0	6	3	186	7
0	2	0	1	219	3
0	1	0	1	218	8
2	3	7	2	153	8
2	1	5	2	189	10
3	2	4	2	174	16
3	1	5	2	206	8
1	3	4	2	83	9
0	1	0	1	276	16
3	2	7	2	90	5
3	1	4	2	276	16
3	1	4	2	103	9
2	1	1	2	243	5
2	0	7	3	161	12
3	1	6	2	149	6
3	2	4	2	210	10
