1node1	2node2	3port	4operation	5startwave	6bandwidth
1	3	2	2	277	4
3	2	3	2	49	3
1	3	5	2	131	3
0	1	0	1	164	2
0	2	0	1	151	4
3	2	4	2	205	4
3	2	7	2	40	3
3	0	5	3	276	2
2	3	4	2	292	1
2	3	2	2	291	3
2	1	3	2	202	4
3	0	1	3	47	1
2	0	1	3	113	4
0	2	0	1	41	3
2	1	1	2	43	3
2	0	1	3	106	3
2	3	4	2	59	4
2	1	7	2	164	4
0	1	0	1	102	4
3	0	2	3	69	4
0	1	0	1	267	1
0	1	0	1	303	4
2	1	4	2	3	4
1	3	5	2	311	3
2	3	5	2	102	1
0	3	0	1	35	2
3	1	5	2	262	4
0	3	0	1	248	3
2	0	6	3	282	4
0	2	0	1	75	3
3	0	3	3	87	1
0	1	0	1	313	2
1	3	4	2	236	3
1	2	6	2	208	2
0	2	0	1	306	1
3	0	1	3	313	3
0	3	0	1	127	2
0	1	0	1	171	3
1	3	1	2	266	4
3	0	2	3	51	2
3	2	1	2	155	2
3	1	7	2	53	2
1	2	6	2	289	1
3	0	1	3	79	1
0	2	0	1	44	4
3	1	3	2	208	4
3	2	1	2	187	3
3	2	4	2	118	3
3	1	3	2	275	1
0	3	0	1	213	2
1	0	5	3	87	4
0	1	0	1	48	2
3	0	2	3	116	1
3	2	7	2	282	2
2	1	5	2	215	3
0	3	0	1	7	1
1	0	7	3	21	1
2	1	6	2	182	3
3	2	3	2	118	3
0	2	0	1	256	3
0	1	0	1	39	4
1	0	5	3	126	2
0	3	0	1	311	1
1	3	1	2	268	2
0	2	0	1	299	1
0	2	0	1	292	3
3	2	6	2	108	3
2	3	7	2	181	3
0	2	0	1	47	4
1	3	6	2	105	4
1	2	7	2	295	3
0	1	0	1	134	2
3	1	7	2	10	1
2	3	7	2	27	3
0	3	0	1	151	4
3	2	6	2	103	3
2	3	4	2	246	4
2	3	3	2	125	2
3	1	6	2	49	4
3	2	1	2	13	2
3	2	2	2	82	4
1	0	4	3	223	3
0	3	0	1	238	3
1	0	6	3	182	2
1	2	4	2	308	4
1	0	4	3	276	1
1	2	6	2	290	4
0	2	0	1	141	3
2	3	2	2	140	1
2	3	7	2	313	4
1	2	3	2	240	1
3	1	3	2	17	2
0	3	0	1	66	1
3	1	1	2	33	4
3	1	4	2	303	2
3	0	5	3	115	4
2	1	7	2	163	2
0	2	0	1	303	1
3	0	5	3	101	3
3	0	1	3	219	1
0	3	0	1	276	3
0	2	0	1	261	3
0	2	0	1	139	4
2	3	5	2	31	3
2	1	3	2	21	3
0	1	0	1	0	1
2	1	7	2	91	1
2	0	7	3	225	3
2	1	4	2	67	1
1	2	7	2	57	3
0	3	0	1	83	4
1	2	3	2	98	3
1	2	1	2	271	4
0	2	0	1	312	1
0	1	0	1	19	4
0	3	0	1	71	2
0	3	0	1	172	1
1	0	7	3	8	1
0	2	0	1	256	2
2	3	1	2	126	2
0	3	0	1	180	2
1	0	5	3	233	1
1	3	3	2	111	1
2	3	7	2	262	1
1	2	1	2	81	3
2	0	6	3	213	1
2	1	5	2	11	1
3	0	4	3	15	2
2	0	6	3	223	1
2	0	2	3	43	4
0	3	0	1	137	1
0	2	0	1	314	4
0	1	0	1	198	3
1	0	6	3	147	1
2	0	2	3	26	4
3	1	4	2	53	2
3	0	4	3	34	2
2	1	3	2	43	2
1	0	7	3	46	3
0	1	0	1	245	3
2	0	7	3	103	2
1	0	6	3	275	3
1	0	4	3	176	3
0	1	0	1	39	2
0	3	0	1	235	2
0	2	0	1	134	2
1	0	7	3	220	1
2	3	6	2	141	2
0	1	0	1	201	1
1	2	2	2	311	2
0	2	0	1	270	3
0	1	0	1	173	2
0	1	0	1	167	1
0	2	0	1	170	4
0	3	0	1	179	4
1	2	6	2	238	1
0	3	0	1	125	2
0	2	0	1	161	3
3	0	4	3	251	2
1	0	7	3	54	4
1	0	7	3	237	4
1	2	4	2	251	1
0	3	0	1	151	1
3	1	3	2	215	2
1	3	1	2	147	1
3	0	3	3	142	2
2	1	3	2	33	1
1	2	6	2	44	4
3	2	7	2	182	1
2	3	2	2	48	3
2	1	1	2	76	2
2	0	3	3	113	1
0	1	0	1	24	3
3	0	2	3	196	3
2	1	3	2	32	2
3	2	4	2	138	4
1	3	4	2	174	3
0	1	0	1	117	2
2	3	6	2	299	1
2	0	2	3	8	4
1	2	4	2	313	3
2	1	3	2	114	2
1	0	5	3	284	2
2	1	3	2	251	3
2	0	1	3	137	4
3	1	5	2	245	3
2	1	3	2	286	1
0	3	0	1	175	3
0	3	0	1	109	3
0	1	0	1	306	3
3	1	5	2	27	2
3	2	5	2	77	2
3	1	6	2	296	1
3	2	2	2	64	2
0	1	0	1	267	1
2	1	3	2	299	1
1	2	5	2	204	3
2	1	2	2	53	3
0	3	0	1	59	4
2	0	1	3	290	4
1	2	3	2	194	1
3	0	2	3	241	3
3	2	7	2	140	4
3	0	5	3	30	4
1	3	7	2	147	4
3	2	7	2	258	1
0	3	0	1	162	3
2	3	7	2	230	3
0	1	0	1	273	1
3	1	2	2	38	4
1	3	7	2	139	4
0	3	0	1	316	1
2	3	2	2	180	1
3	2	1	2	55	1
2	0	3	3	194	2
1	3	2	2	257	3
2	1	4	2	287	3
3	1	3	2	81	1
3	1	1	2	113	2
0	3	0	1	144	1
2	1	5	2	58	1
3	2	1	2	49	4
3	0	1	3	318	2
3	2	6	2	276	4
1	3	2	2	277	1
0	3	0	1	205	3
2	1	5	2	272	2
2	3	2	2	175	1
1	3	2	2	39	3
0	1	0	1	232	2
1	0	5	3	152	2
1	3	5	2	132	2
2	3	7	2	280	3
1	2	6	2	17	3
0	1	0	1	180	1
1	3	6	2	81	2
3	0	1	3	129	1
0	3	0	1	44	4
2	1	7	2	260	2
0	1	0	1	128	4
1	2	2	2	243	4
1	3	5	2	12	3
1	3	3	2	51	3
1	3	1	2	191	1
1	0	1	3	15	3
1	3	1	2	283	2
1	0	4	3	92	1
0	3	0	1	224	3
2	0	7	3	54	3
0	1	0	1	137	2
1	0	5	3	154	2
3	2	2	2	29	2
0	1	0	1	186	3
1	2	6	2	137	3
0	3	0	1	259	2
0	1	0	1	305	1
0	3	0	1	248	3
0	1	0	1	208	1
2	1	7	2	102	1
2	1	7	2	197	3
0	3	0	1	0	4
3	2	3	2	33	2
1	0	5	3	161	2
1	3	3	2	66	3
1	2	4	2	233	2
1	3	1	2	187	2
3	1	7	2	87	4
1	0	4	3	209	3
0	3	0	1	195	3
2	1	2	2	209	2
1	2	4	2	269	4
1	2	6	2	270	3
0	1	0	1	91	3
3	2	6	2	169	4
1	0	4	3	95	1
2	1	2	2	220	2
1	0	1	3	58	1
3	0	2	3	70	3
3	1	1	2	236	1
1	0	5	3	229	3
2	3	4	2	79	1
3	1	2	2	259	2
2	1	4	2	152	2
0	3	0	1	284	4
3	2	2	2	173	1
3	0	1	3	100	3
0	2	0	1	259	3
2	0	6	3	198	4
0	1	0	1	217	2
1	2	4	2	197	4
3	1	1	2	254	1
0	3	0	1	130	4
1	0	1	3	107	4
3	0	5	3	27	2
3	2	4	2	150	4
3	0	5	3	158	1
2	3	5	2	317	1
2	1	7	2	143	3
0	3	0	1	148	3
1	3	3	2	139	3
0	3	0	1	217	1
1	0	4	3	317	3
2	0	2	3	57	1
2	0	1	3	270	2
0	2	0	1	185	1
3	0	1	3	181	1
2	1	3	2	228	3
1	2	2	2	134	2
3	0	2	3	127	2
2	1	6	2	185	2
1	3	7	2	264	4
3	2	7	2	191	1
0	1	0	1	16	2
1	2	7	2	197	2
2	0	3	3	84	3
1	0	7	3	157	1
1	3	5	2	294	1
1	2	4	2	216	2
1	3	5	2	215	2
3	1	5	2	208	2
1	2	2	2	52	4
0	2	0	1	19	3
1	3	1	2	319	1
1	3	4	2	108	2
2	1	2	2	240	3
3	0	1	3	186	1
0	1	0	1	25	3
1	2	3	2	214	1
1	2	5	2	228	3
2	0	1	3	292	3
1	2	2	2	97	3
0	2	0	1	80	3
0	1	0	1	253	4
1	3	2	2	13	4
2	0	1	3	89	3
2	0	6	3	160	1
0	2	0	1	294	2
1	3	6	2	6	1
3	1	3	2	237	1
2	0	2	3	183	3
2	1	5	2	100	3
2	1	2	2	179	3
2	1	3	2	281	2
1	3	1	2	311	3
2	0	7	3	4	1
1	0	1	3	204	1
3	0	4	3	87	3
3	2	7	2	171	3
0	1	0	1	94	3
1	3	4	2	52	1
1	2	6	2	196	3
2	0	6	3	24	1
0	2	0	1	233	2
1	3	7	2	140	4
0	1	0	1	246	2
0	3	0	1	155	3
1	2	5	2	238	3
0	3	0	1	185	1
3	2	6	2	279	1
3	1	2	2	232	2
3	1	6	2	23	2
3	0	4	3	4	4
3	1	3	2	98	4
0	2	0	1	228	4
2	1	4	2	202	4
2	1	1	2	211	2
3	2	3	2	122	2
3	1	3	2	173	2
3	0	1	3	141	3
0	2	0	1	293	2
1	2	7	2	172	4
1	3	7	2	45	1
0	2	0	1	142	3
3	1	1	2	115	4
2	1	2	2	308	4
3	0	3	3	213	3
0	1	0	1	287	3
3	0	1	3	85	4
3	0	3	3	223	4
1	0	1	3	238	3
3	2	3	2	204	1
0	1	0	1	294	2
2	1	2	2	56	1
0	3	0	1	109	3
3	2	1	2	99	2
0	3	0	1	231	3
3	2	6	2	33	2
3	0	4	3	40	3
3	0	1	3	14	4
3	2	3	2	30	2
2	3	7	2	83	3
3	2	5	2	121	2
0	1	0	1	144	3
1	3	2	2	199	1
0	3	0	1	272	2
1	0	1	3	113	2
0	1	0	1	203	3
0	2	0	1	118	2
1	2	6	2	189	2
2	3	7	2	57	1
2	0	3	3	308	1
2	0	7	3	315	1
1	3	5	2	290	4
3	2	5	2	306	3
1	3	7	2	174	1
3	2	5	2	5	3
0	3	0	1	202	4
0	1	0	1	179	2
1	2	3	2	5	3
2	0	7	3	22	4
2	0	6	3	285	4
1	0	1	3	54	4
3	2	3	2	67	4
2	3	2	2	78	1
3	1	2	2	137	3
0	1	0	1	232	1
0	3	0	1	229	3
1	0	7	3	191	2
2	1	4	2	33	2
0	3	0	1	20	2
0	2	0	1	236	3
2	3	6	2	247	1
0	3	0	1	146	3
0	3	0	1	52	1
0	1	0	1	136	1
1	0	1	3	159	4
3	2	5	2	189	1
3	2	4	2	126	4
1	3	6	2	258	2
3	0	1	3	232	1
3	2	7	2	98	3
1	3	4	2	155	2
3	0	1	3	40	1
0	3	0	1	278	3
1	0	6	3	173	3
0	1	0	1	19	2
1	0	7	3	147	4
2	0	1	3	76	2
0	3	0	1	303	2
3	2	1	2	65	3
3	0	4	3	180	2
3	1	3	2	194	2
0	1	0	1	133	1
0	1	0	1	258	3
1	0	4	3	53	4
2	1	2	2	175	1
0	3	0	1	175	4
0	2	0	1	160	3
2	3	2	2	303	2
0	1	0	1	3	4
2	3	1	2	314	1
0	3	0	1	286	1
0	3	0	1	218	3
3	2	4	2	262	4
1	0	5	3	197	1
0	3	0	1	146	2
2	1	4	2	226	2
2	3	4	2	281	1
2	3	5	2	121	1
0	3	0	1	246	1
1	3	2	2	252	2
1	3	4	2	169	2
1	3	5	2	119	3
1	2	4	2	291	2
0	1	0	1	127	3
0	1	0	1	128	3
2	0	2	3	131	3
0	3	0	1	102	2
0	3	0	1	312	4
2	3	6	2	219	1
1	0	6	3	183	2
1	3	7	2	218	4
0	1	0	1	128	1
0	1	0	1	226	2
1	2	7	2	60	1
1	0	5	3	133	1
2	0	2	3	2	2
3	0	2	3	40	3
3	0	4	3	227	2
2	0	3	3	220	3
0	1	0	1	161	1
1	3	4	2	251	3
2	3	1	2	152	2
0	1	0	1	246	1
2	1	6	2	242	2
3	0	4	3	249	4
2	1	5	2	106	4
1	2	7	2	106	4
2	0	2	3	267	2
3	0	4	3	128	3
3	1	4	2	126	2
1	0	5	3	78	2
2	0	3	3	302	4
3	0	4	3	4	2
1	0	6	3	169	1
3	1	6	2	286	3
1	2	1	2	119	4
2	0	6	3	289	2
2	0	2	3	128	4
0	1	0	1	248	2
2	1	6	2	313	1
0	2	0	1	244	4
0	1	0	1	135	4
2	0	3	3	310	2
2	0	1	3	181	1
1	2	7	2	255	1
3	2	5	2	74	2
2	0	1	3	19	2
1	0	5	3	272	4
2	0	2	3	172	1
0	3	0	1	183	4
1	3	4	2	293	3
3	2	2	2	204	3
2	3	7	2	108	4
3	1	1	2	111	3
2	0	6	3	138	2
3	0	2	3	155	2
2	0	2	3	24	4
0	3	0	1	266	4
1	0	7	3	203	1
2	1	4	2	255	4
0	2	0	1	30	3
3	2	7	2	280	3
2	1	1	2	249	2
0	2	0	1	73	4
1	2	3	2	217	3
3	0	5	3	310	2
1	0	7	3	6	2
2	1	3	2	88	4
2	1	7	2	148	1
3	0	2	3	148	2
2	3	3	2	32	3
1	3	4	2	91	3
1	2	4	2	95	3
0	1	0	1	159	3
3	1	6	2	116	2
2	3	1	2	96	3
2	3	2	2	111	3
0	1	0	1	162	3
3	1	6	2	6	4
2	1	5	2	211	4
1	0	7	3	199	1
2	3	2	2	121	2
0	3	0	1	204	1
3	2	4	2	196	4
1	2	6	2	137	3
0	2	0	1	293	1
3	2	6	2	54	2
1	3	7	2	120	1
3	0	3	3	195	2
0	1	0	1	95	1
2	0	2	3	63	3
3	2	3	2	155	1
1	3	3	2	161	4
1	0	6	3	105	3
0	3	0	1	178	3
1	0	7	3	298	4
3	2	3	2	136	3
3	2	1	2	158	3
3	2	5	2	109	2
3	2	1	2	271	2
3	0	1	3	234	2
2	3	4	2	145	4
1	0	6	3	134	2
0	1	0	1	139	2
2	3	6	2	221	1
1	3	3	2	244	4
0	1	0	1	7	4
2	3	3	2	244	1
2	0	6	3	270	1
0	1	0	1	107	4
2	0	7	3	234	4
2	3	2	2	167	1
3	2	6	2	309	1
0	3	0	1	158	2
3	0	4	3	16	2
3	2	5	2	135	1
3	0	4	3	143	1
1	2	7	2	236	4
0	3	0	1	151	3
0	1	0	1	49	4
2	3	7	2	191	2
3	2	6	2	87	2
3	1	6	2	127	4
2	3	3	2	235	3
0	1	0	1	158	1
0	1	0	1	39	2
1	2	6	2	305	1
3	2	7	2	127	2
0	1	0	1	39	4
2	1	6	2	233	3
0	3	0	1	301	3
1	2	7	2	148	1
0	3	0	1	97	3
2	0	3	3	275	1
3	1	4	2	137	4
2	0	3	3	29	3
0	2	0	1	158	1
0	1	0	1	175	2
0	2	0	1	183	3
0	2	0	1	169	1
1	0	1	3	258	4
2	3	7	2	70	4
2	3	4	2	189	4
0	3	0	1	258	4
3	2	2	2	281	3
3	0	5	3	220	4
0	3	0	1	142	1
3	0	1	3	4	4
2	0	6	3	222	4
3	0	3	3	124	1
3	2	7	2	209	2
2	1	4	2	74	2
2	3	4	2	58	3
3	0	5	3	172	4
2	3	7	2	309	2
0	2	0	1	22	2
3	2	6	2	82	2
2	1	2	2	112	2
1	0	6	3	73	1
0	2	0	1	247	3
1	3	4	2	139	4
1	2	2	2	150	4
3	1	1	2	118	1
3	1	3	2	35	1
1	0	5	3	192	4
1	0	5	3	63	1
2	0	2	3	40	2
0	1	0	1	137	4
1	3	2	2	115	3
3	2	4	2	7	4
3	1	7	2	22	3
3	0	2	3	269	2
2	1	2	2	278	4
2	3	3	2	176	3
2	1	6	2	158	3
0	3	0	1	149	3
2	1	5	2	256	4
0	2	0	1	121	2
2	1	4	2	13	2
1	2	7	2	28	3
0	1	0	1	14	2
1	2	6	2	10	2
1	0	1	3	203	2
3	0	4	3	101	1
1	0	4	3	302	1
2	3	7	2	20	3
1	3	7	2	299	2
3	2	3	2	42	4
2	1	4	2	185	2
2	0	2	3	11	3
0	2	0	1	27	1
0	3	0	1	218	4
0	3	0	1	33	4
0	2	0	1	109	1
0	2	0	1	176	4
2	1	6	2	119	2
2	3	2	2	205	4
1	2	2	2	162	2
2	0	7	3	107	1
0	3	0	1	116	2
0	1	0	1	254	2
2	1	3	2	98	4
1	0	6	3	126	2
0	3	0	1	16	1
1	0	6	3	165	1
3	2	4	2	280	2
3	0	5	3	162	4
1	3	7	2	151	2
3	1	5	2	284	2
2	0	1	3	254	2
3	0	3	3	137	1
2	0	2	3	160	1
2	0	3	3	238	4
3	0	4	3	59	3
0	2	0	1	266	1
1	2	2	2	260	2
3	2	7	2	291	2
3	1	1	2	70	1
1	0	7	3	90	1
1	0	4	3	135	3
1	2	2	2	13	2
1	3	7	2	82	4
1	3	2	2	190	3
1	0	1	3	289	4
0	3	0	1	47	3
0	2	0	1	0	4
2	0	1	3	84	2
2	1	6	2	143	2
2	0	1	3	182	4
1	0	1	3	16	4
0	3	0	1	221	4
0	2	0	1	293	4
1	0	4	3	213	3
2	0	3	3	140	3
1	3	4	2	290	1
2	3	1	2	232	3
2	3	3	2	300	2
0	3	0	1	64	4
2	3	7	2	27	3
0	1	0	1	50	2
0	3	0	1	81	2
1	3	1	2	188	3
2	3	7	2	240	3
1	3	3	2	232	1
2	0	2	3	14	1
3	2	2	2	277	3
2	3	6	2	21	3
2	1	2	2	45	4
2	1	5	2	204	4
0	2	0	1	265	1
1	3	3	2	26	2
3	0	3	3	169	1
3	2	7	2	148	1
0	2	0	1	230	4
0	3	0	1	279	2
1	0	5	3	192	3
1	2	7	2	15	2
2	1	7	2	22	2
2	3	3	2	207	1
2	0	7	3	1	4
1	3	4	2	64	1
1	3	7	2	96	2
2	1	7	2	291	2
3	1	3	2	129	4
2	1	3	2	24	3
1	3	7	2	268	2
2	3	3	2	269	3
2	3	5	2	273	4
0	1	0	1	173	1
1	3	2	2	114	3
1	0	1	3	231	1
0	2	0	1	85	2
1	2	3	2	47	2
1	2	1	2	262	4
0	3	0	1	32	4
3	0	5	3	277	4
3	2	5	2	66	3
0	3	0	1	173	4
0	1	0	1	179	2
0	1	0	1	100	1
0	3	0	1	111	1
0	1	0	1	190	3
0	2	0	1	250	3
2	3	4	2	308	1
0	1	0	1	103	2
3	1	3	2	297	4
0	3	0	1	198	4
0	1	0	1	99	2
3	2	6	2	192	1
0	3	0	1	14	1
3	0	4	3	252	1
0	3	0	1	193	1
3	1	4	2	68	4
3	0	2	3	34	4
0	1	0	1	44	1
3	2	1	2	134	4
2	1	5	2	58	2
1	2	7	2	46	2
2	1	4	2	66	2
2	3	3	2	67	2
3	1	1	2	34	2
1	3	6	2	28	2
0	2	0	1	139	2
2	3	1	2	175	1
1	2	1	2	218	3
1	3	1	2	43	3
1	2	4	2	135	4
3	0	4	3	248	3
3	2	7	2	200	2
0	3	0	1	241	3
1	0	6	3	132	3
1	3	7	2	190	3
2	3	3	2	33	1
1	0	6	3	316	4
1	0	7	3	11	1
3	1	4	2	289	1
3	0	3	3	139	2
1	0	7	3	216	2
1	2	1	2	66	2
3	0	4	3	65	2
2	1	6	2	20	2
3	1	4	2	116	2
3	2	2	2	67	2
0	2	0	1	98	3
1	2	7	2	195	1
1	0	1	3	77	1
2	3	7	2	262	4
0	2	0	1	187	3
2	0	2	3	113	1
1	3	3	2	11	4
3	0	3	3	266	4
2	1	3	2	66	4
0	3	0	1	117	1
2	3	2	2	9	3
0	3	0	1	256	1
3	0	3	3	227	1
1	3	2	2	114	1
0	1	0	1	80	4
0	1	0	1	310	3
0	1	0	1	20	1
2	3	4	2	136	2
1	3	5	2	133	3
0	2	0	1	227	2
0	3	0	1	210	3
0	3	0	1	287	3
1	3	5	2	38	3
2	1	6	2	58	1
0	1	0	1	117	4
1	0	7	3	311	2
3	0	2	3	90	3
2	1	1	2	109	1
3	0	3	3	280	2
2	3	1	2	188	3
2	1	1	2	93	3
2	1	6	2	288	2
2	0	3	3	113	2
0	3	0	1	56	1
2	1	7	2	196	1
0	1	0	1	282	2
3	2	4	2	157	2
1	2	3	2	54	2
1	3	7	2	170	4
1	0	7	3	79	1
3	2	4	2	116	3
3	2	6	2	283	3
2	3	1	2	231	1
2	3	5	2	160	2
0	3	0	1	313	1
3	2	3	2	139	1
0	1	0	1	204	3
1	0	6	3	5	1
0	3	0	1	194	2
0	3	0	1	317	3
3	0	5	3	133	2
0	3	0	1	265	4
0	3	0	1	144	3
3	2	7	2	133	1
2	0	6	3	53	3
2	0	2	3	140	3
2	3	3	2	88	2
0	3	0	1	226	1
2	0	3	3	221	1
1	2	6	2	212	1
2	0	1	3	288	4
1	0	1	3	10	2
0	2	0	1	80	1
3	2	7	2	192	3
0	2	0	1	265	1
3	0	2	3	26	1
2	0	1	3	69	2
2	0	7	3	223	2
0	1	0	1	136	4
2	0	7	3	256	4
1	0	1	3	67	1
0	1	0	1	287	1
0	2	0	1	245	2
2	3	5	2	276	3
3	0	3	3	247	3
3	1	7	2	4	3
0	2	0	1	296	3
3	2	1	2	238	3
2	1	1	2	185	2
3	1	2	2	27	4
1	2	3	2	135	2
3	1	6	2	303	2
3	1	7	2	63	3
2	1	6	2	240	1
3	0	1	3	194	1
3	0	4	3	152	4
2	1	7	2	296	2
0	2	0	1	271	2
0	3	0	1	29	2
2	3	6	2	100	1
1	0	6	3	289	1
3	1	1	2	51	4
2	0	7	3	171	4
2	0	2	3	56	3
3	0	5	3	15	2
2	3	2	2	92	1
1	2	2	2	236	2
2	0	1	3	292	3
0	1	0	1	3	2
1	0	1	3	118	2
2	1	5	2	22	2
2	3	3	2	215	1
3	2	1	2	24	2
3	2	5	2	192	2
2	1	1	2	16	4
2	3	6	2	150	4
3	0	3	3	223	3
1	0	5	3	308	4
1	2	3	2	23	1
2	0	7	3	246	1
2	3	2	2	90	2
0	3	0	1	84	1
3	2	5	2	214	2
3	2	7	2	152	4
2	1	6	2	143	2
1	2	5	2	200	4
0	3	0	1	256	1
0	1	0	1	96	3
3	0	4	3	238	3
3	2	2	2	172	1
1	0	1	3	55	4
3	0	5	3	279	3
2	1	4	2	205	2
1	2	1	2	122	1
2	1	3	2	51	1
0	3	0	1	101	1
3	1	3	2	204	4
3	1	1	2	284	3
0	2	0	1	228	2
1	0	1	3	154	4
1	2	1	2	57	4
1	2	6	2	196	4
2	1	2	2	204	2
0	1	0	1	16	4
3	2	1	2	194	2
2	1	4	2	53	1
2	1	3	2	257	1
1	0	1	3	236	2
2	0	7	3	101	1
2	1	6	2	262	2
0	2	0	1	249	2
2	3	6	2	281	3
0	2	0	1	81	1
3	1	3	2	97	1
0	3	0	1	18	3
3	0	5	3	162	2
1	0	6	3	206	3
2	0	7	3	229	2
0	1	0	1	138	2
3	1	4	2	240	1
2	0	2	3	191	2
1	3	7	2	265	1
2	3	7	2	309	4
1	0	4	3	132	4
3	1	2	2	40	4
2	0	3	3	279	1
3	1	3	2	121	2
3	2	6	2	280	3
2	3	2	2	157	2
1	2	4	2	193	4
0	2	0	1	102	3
1	0	6	3	104	1
0	1	0	1	103	2
3	2	1	2	228	4
1	3	5	2	120	1
0	3	0	1	136	2
1	0	4	3	182	3
2	1	4	2	106	3
3	1	2	2	260	4
2	1	4	2	177	2
3	2	2	2	247	4
0	3	0	1	289	2
0	3	0	1	18	2
2	1	3	2	176	1
1	0	7	3	145	3
2	3	4	2	298	1
1	0	6	3	3	2
0	3	0	1	262	2
3	0	3	3	39	1
1	0	6	3	189	4
2	1	1	2	35	3
0	3	0	1	257	3
3	2	7	2	117	4
3	0	1	3	52	1
2	0	2	3	217	1
1	3	3	2	93	2
3	1	6	2	314	1
3	2	6	2	34	1
3	1	2	2	124	1
2	3	3	2	58	4
0	1	0	1	3	3
2	3	3	2	44	4
1	2	2	2	251	3
0	3	0	1	168	2
2	1	6	2	88	3
1	2	6	2	17	3
2	1	5	2	213	2
1	2	4	2	156	1
2	3	7	2	88	4
0	2	0	1	62	3
0	1	0	1	251	1
3	1	7	2	194	1
1	2	4	2	153	3
0	1	0	1	153	4
2	3	1	2	297	1
3	1	6	2	79	1
3	0	5	3	26	3
1	3	5	2	295	3
3	2	5	2	218	2
1	0	6	3	107	3
3	2	3	2	185	2
2	1	6	2	41	4
1	3	3	2	181	4
3	0	4	3	201	2
1	3	6	2	209	4
2	0	2	3	304	4
3	0	5	3	250	4
2	0	1	3	135	2
0	1	0	1	147	1
3	2	3	2	42	2
3	0	4	3	0	1
0	2	0	1	246	2
3	1	5	2	93	2
1	0	6	3	34	4
3	0	2	3	202	2
1	3	1	2	304	3
3	0	3	3	178	1
2	1	1	2	1	1
2	3	4	2	182	3
0	3	0	1	103	4
3	1	2	2	256	4
1	2	4	2	14	4
1	2	7	2	84	3
0	3	0	1	209	1
1	3	2	2	8	1
0	1	0	1	41	1
2	3	6	2	250	3
2	0	7	3	268	4
3	1	7	2	199	1
0	1	0	1	12	1
1	2	2	2	209	4
3	2	2	2	184	1
2	0	6	3	314	2
2	0	6	3	308	1
3	1	3	2	283	2
3	1	7	2	296	4
